timestamp	variant_id	status	planner	beam_objective	score_field	beam_width	lookahead_depth	max_candidates	discount_gamma	candidate_strategy	candidate_diversity_penalty	candidate_diversity_depth	candidate_sample_seed	patterns	seed	benchmark_count	macro_mean_delta_tc	min_delta_tc	router_delta_tc	positive_count	negative_count	safe	elapsed_sec
2026-06-26T20:59:02	beam__cumulative__guarded_reward__bw2__d2__c64__g1p0__candcached_random__div0p0__s2026	ok	beam	cumulative	guarded_reward	2	2	64	1.0	cached_random	0.0	4	2026	50000	2026	1	0.030930000000000124	0.030930000000000124	NA	1	0	False	83.247
