epoch,horizon,train_loss,train_jepa_loss,train_scoap_loss,train_delta_scoap_loss,train_hard_bce_loss,train_hard_rank_loss,train_hard_brier_loss,train_hard_soft_f1_loss,train_hard_count_loss,train_hard_reduction_loss,train_fc_loss,train_reward_loss,train_pattern_loss,train_return_loss,train_hard_weight,train_steps,train_oracle_steps,val_loss,val_jepa_loss,val_scoap_loss,val_delta_scoap_loss,val_hard_bce_loss,val_hard_rank_loss,val_hard_brier_loss,val_hard_soft_f1_loss,val_hard_count_loss,val_hard_reduction_loss,val_fc_loss,val_reward_loss,val_pattern_loss,val_return_loss,val_hard_weight,val_steps
1,1,0.776863072425127,0.11685014320909977,0.01680676903016865,0.00011582598192762817,1.227078288450837,0.23371067644655705,0.2640123922377825,0.8897891061306,0.029415448042098433,0.03459664888653788,1.5254357186517955,1.5254357186517955,0.0,1.5168383239795926,1.0,500.0,0.0,0.2752179726376198,0.08204673329601064,0.005026541843108134,2.7836922384949503e-05,0.3012769474007655,0.15120754233794287,0.06174855558492709,0.8142965501174331,0.010148732395464322,0.0454206811871245,1.5852741503686616,1.5852741503686616,0.0,1.5775088445447087,1.0,256.0
2,1,0.6230137116611004,0.09561712427437305,0.007768437449820339,3.597727587475674e-05,0.9761809980049729,0.1933692902363837,0.09696503846533597,0.8395995688438416,0.01966403115121648,0.033305367397954797,1.6081332820831267,1.6081332820831267,0.0,1.6390281664860995,1.0,500.0,0.0,0.20998849099851213,0.06023936941346619,0.0035124853184242966,4.613690668975323e-05,0.21944090545730432,0.14312115908251144,0.017959322809474543,0.6578776712995023,0.009784509433302446,0.048245163618503284,1.5085467181457783,1.5085467181457783,0.0,1.5408324718237623,1.0,256.0
3,1,0.5239867076724768,0.08891454134136438,0.006389714153017849,3.748051403363206e-05,0.80265749617666,0.161371633732575,0.05375071558728814,0.8038787986040116,0.015117407762794756,0.02589600754647597,1.4221176179564294,1.4221176179564294,0.0,1.4598293051245512,1.0,500.0,0.0,0.1856758739450015,0.045459838802344166,0.002693464798539935,8.854967695981486e-06,0.21341371362359496,0.14062276703043608,0.01473523122149345,0.6525090199429542,0.008579206784816051,0.036503378842098755,1.4969018320127248,1.4969018320127248,0.0,1.5881565824571453,1.0,256.0
4,1,0.42296828021109106,0.08568799952417612,0.005553317567333579,1.2563252857034967e-05,0.6143164148814976,0.16119884486796218,0.04194484955631197,0.7249483071565628,0.014273023461690173,0.022830758738080475,1.5157006972271345,1.5157006972271345,0.0,1.5535416132479205,1.0,500.0,0.0,0.3787287181476131,0.04719051576103084,0.006290083620115183,4.029004285754922e-06,0.5940438181860372,0.25769081916223513,0.011534977713381522,0.5990155597683042,0.013265683650388382,0.03612632864314946,1.5025247594300186,1.5025247594300186,0.0,1.6130912254870742,1.0,256.0
