benchmark_id	state_id	candidate_strategy	candidate_rank	node	type	action_key	status	oracle_delta_tc	oracle_delta_fault_coverage	oracle_delta_pattern_count	oracle_test_coverage	oracle_fault_coverage	oracle_hard_fault_count	oracle_undetected_fault_count	oracle_error	eval_dir	q_pred	score_pred	reward_pred	fc_pred	guarded_reward	return_pred	hard_reduction_total_pred	hybrid_pred	bounded_residual_hybrid_pred	derived_hard_reduction_total_pred	derived_hard_reduction_hybrid_pred	pattern_pred	hard_reduction_sa0_pred	hard_reduction_sa1_pred	derived_hard_reduction_sa0_pred	derived_hard_reduction_sa1_pred	derived_hard_count_pre_total_pred	derived_hard_count_post_total_pred
iscas99__b15_1	initial	heuristic_recall_pool	1	N10588	observe	N10588::observe	ok	0.0037400000000000766	0.0037400000000000766	0	0.82138	0.82138	4148	4148			0.4038986265659332	0.4038986265659332	0.1706748902797699	0.001706748902797699	0.1706748902797699	0.8329744338989258	-0.009440154768526554	0.05963384732604027	-0.6931031458079815	0.028037160634994507	2.8037160634994507	-0.08338482677936554	-0.0547572486102581	-0.04434666782617569	0.014329270459711552	0.03793371096253395	33288.0625	32354.759765625
iscas99__b15_1	initial	heuristic_recall_pool	2	N10623	observe	N10623::observe	ok	0.0032600000000001517	0.0032600000000001517	0	0.8209000000000001	0.8209000000000001	4159	4159			0.40412387251853943	0.40412387251853943	0.18191927671432495	0.0018191927671432496	0.18191927671432495	0.8344031572341919	-0.00927463173866272	0.08885926008224487	-0.6733825653791428	0.030420301482081413	3.0420301482081413	-0.08369437605142593	-0.052632853388786316	-0.042505569756031036	0.019559960812330246	0.038260798901319504	33288.4453125	32275.80078125
iscas99__b15_1	initial	heuristic_recall_pool	3	N10606	observe	N10606::observe	ok	0.0032200000000001117	0.0032200000000001117	0	0.82086	0.82086	4160	4160			0.40371447801589966	0.40371447801589966	0.1796278953552246	0.0017962789535522462	0.1796278953552246	0.8333864808082581	-0.009272830560803413	0.08573132008314133	-0.6740294620394707	0.02991628646850586	2.991628646850586	-0.08403228223323822	-0.05301859602332115	-0.0429525226354599	0.018448129296302795	0.038195617496967316	33288.33203125	32292.46875
iscas99__b15_1	initial	heuristic_recall_pool	4	N10617	observe	N10617::observe	ok	0.003350000000000075	0.003350000000000075	0	0.82099	0.82099	4157	4157			0.40412867069244385	0.40412867069244385	0.18172740936279297	0.0018172740936279296	0.18172740936279297	0.8343848586082458	-0.00927639938890934	0.08847232908010483	-0.6736118718981743	0.030371278524398804	3.0371278524398804	-0.0836728885769844	-0.052665192633867264	-0.04253624379634857	0.01946977712213993	0.038241349160671234	33288.4140625	32277.40234375
iscas99__b15_1	initial	heuristic_recall_pool	5	N10691	observe	N10691::observe	ok	0.003390000000000004	0.003390000000000004	0	0.8210299999999999	0.8210299999999999	4156	4156			0.40415772795677185	0.40415772795677185	0.18114829063415527	0.0018114829063415527	0.18114829063415527	0.834338903427124	-0.0092849750071764	0.08698969334363937	-0.6746257022023201	0.030241746455430984	3.0241746455430984	-0.08360693603754044	-0.05276961624622345	-0.042625196278095245	0.01921280100941658	0.038203828036785126	33288.4609375	32281.759765625
iscas99__b15_1	initial	heuristic_recall_pool	6	N10614	observe	N10614::observe	ok	0.0037400000000000766	0.0037400000000000766	0	0.82138	0.82138	4148	4148			0.40413698554039	0.40413698554039	0.18148714303970337	0.0018148714303970338	0.18148714303970337	0.8343713879585266	-0.00927978940308094	0.08787959069013596	-0.6740143075585365	0.03031752072274685	3.031752072274685	-0.0836455449461937	-0.052708353847265244	-0.042573556303977966	0.019360894337296486	0.03822748363018036	33288.4296875	32279.20703125
iscas99__b15_1	initial	heuristic_recall_pool	7	N10591	observe	N10591::observe	ok	0.003690000000000082	0.003690000000000082	0	0.82133	0.82133	4149	4149			0.40390267968177795	0.40390267968177795	0.1696256697177887	0.001696256697177887	0.1696256697177887	0.8329338431358337	-0.009450951591134071	0.0574643537402153	-0.6944552809000015	0.02778848260641098	2.778848260641098	-0.08331921696662903	-0.054937995970249176	-0.044514939188957214	0.01384389866143465	0.037855926901102066	33288.15625	32363.12890625
iscas99__b15_1	initial	heuristic_recall_pool	8	N10629	observe	N10629::observe	ok	0.003350000000000075	0.003350000000000075	0	0.82099	0.82099	4157	4157			0.4041288197040558	0.4041288197040558	0.18177056312561035	0.0018177056312561036	0.18177056312561035	0.8343834280967712	-0.009274937212467194	0.08866026997566223	-0.673455223441124	0.030376844108104706	3.0376844108104706	-0.08367329090833664	-0.052654851227998734	-0.04252960532903671	0.019492246210575104	0.03823477774858475	33288.359375	32277.1640625
iscas99__b15_1	initial	heuristic_recall_pool	9	N10600	observe	N10600::observe	ok	0.004040000000000155	0.004040000000000155	0	0.8216800000000001	0.8216800000000001	4141	4141			0.403903067111969	0.403903067111969	0.16953057050704956	0.0016953057050704955	0.16953057050704956	0.8329335451126099	-0.009452182799577713	0.05724583566188812	-0.6946022510528564	0.027767416089773178	2.776741608977318	-0.08331100642681122	-0.054955270141363144	-0.04453030973672867	0.01379981730133295	0.037851374596357346	33288.16015625	32363.833984375
iscas99__b15_1	initial	heuristic_recall_pool	10	N10620	observe	N10620::observe	ok	0.0032200000000001117	0.0032200000000001117	0	0.82086	0.82086	4160	4160			0.40412357449531555	0.40412357449531555	0.18175873160362244	0.0018175873160362244	0.18175873160362244	0.8343803286552429	-0.009273923933506012	0.08874666690826416	-0.6733576282858849	0.030364422127604485	3.0364422127604485	-0.08366988599300385	-0.05265500769019127	-0.042533375322818756	0.0194803886115551	0.038221847265958786	33288.53515625	32277.748046875
iscas99__b15_1	initial	heuristic_recall_pool	11	N10626	observe	N10626::observe	ok	0.0032600000000001517	0.0032600000000001517	0	0.8209000000000001	0.8209000000000001	4159	4159			0.40412265062332153	0.40412265062332153	0.18177834153175354	0.0018177834153175355	0.18177834153175354	0.8343808650970459	-0.009273413568735123	0.08881784975528717	-0.6733015552163124	0.030368125066161156	3.0368125066161156	-0.08367125689983368	-0.05265089124441147	-0.04253046214580536	0.019489483907818794	0.03822166100144386	33288.52734375	32277.6171875
iscas99__b15_1	initial	heuristic_recall_pool	12	N10688	observe	N10688::observe	ok	0.003650000000000153	0.003650000000000153	0	0.8212900000000001	0.8212900000000001	4150	4150			0.40390464663505554	0.40390464663505554	0.17121776938438416	0.0017121776938438416	0.17121776938438416	0.8329334259033203	-0.00942173507064581	0.06197768822312355	-0.6911357082426548	0.028101416304707527	2.8101416304707527	-0.08341124653816223	-0.05462823063135147	-0.044264450669288635	0.014580088667571545	0.03786313906311989	33288.12109375	32352.677734375
iscas99__b15_1	initial	heuristic_recall_pool	13	N10594	observe	N10594::observe	ok	0.003610000000000113	0.003610000000000113	0	0.82125	0.82125	4151	4151			0.4039047360420227	0.4039047360420227	0.16932788491249084	0.0016932788491249085	0.16932788491249084	0.8329282999038696	-0.009455496445298195	0.056706540286540985	-0.6949855983257294	0.027724482119083405	2.7724482119083405	-0.0833025872707367	-0.054993145167827606	-0.04456184804439545	0.013705230318009853	0.03784582391381264	33288.140625	32365.244140625
iscas99__b15_1	initial	heuristic_recall_pool	14	N10603	observe	N10603::observe	ok	0.0035200000000000786	0.0035200000000000786	0	0.82116	0.82116	4153	4153			0.40392592549324036	0.40392592549324036	0.1674688756465912	0.001674688756465912	0.1674688756465912	0.8330385684967041	-0.009487778879702091	0.051729556173086166	-0.6986510269343853	0.027355490252375603	2.7355490252375603	-0.08314144611358643	-0.05534660071134567	-0.044851407408714294	0.012842538766562939	0.03783322498202324	33288.13671875	32377.5234375
iscas99__b15_1	initial	heuristic_recall_pool	15	N10585	observe	N10585::observe	ok	0.003650000000000153	0.003650000000000153	0	0.8212900000000001	0.8212900000000001	4150	4150			0.4039055407047272	0.4039055407047272	0.1691986620426178	0.001691986620426178	0.1691986620426178	0.8329294323921204	-0.009457596577703953	0.05636843666434288	-0.6952276341617107	0.027697091922163963	2.7697091922163963	-0.08329121768474579	-0.05501788854598999	-0.04458268731832504	0.013645258732140064	0.03784181922674179	33288.12890625	32366.14453125
iscas99__b15_1	initial	heuristic_recall_pool	16	N10597	observe	N10597::observe	ok	0.0037800000000000056	0.0037800000000000056	0	0.8214199999999999	0.8214199999999999	4147	4147			0.40390440821647644	0.40390440821647644	0.17117302119731903	0.0017117302119731904	0.17117302119731903	0.8329317569732666	-0.00942172296345234	0.061932481825351715	-0.6911461018025875	0.02808983437716961	2.808983437716961	-0.08340616524219513	-0.05463474616408348	-0.04427193105220795	0.014559987001121044	0.037857767194509506	33288.1484375	32353.08984375
iscas99__b15_1	initial	heuristic_recall_pool	17	N9850	observe	N9850::observe	ok	0.00021000000000004349	0.00021000000000004349	0	0.81785	0.81785	4230	4230			0.32893672585487366	0.32893672585487366	0.0008209571242332458	8.209571242332458e-06	0.0008209571242332458	0.7636315822601318	-0.009835021570324898	-0.2190496176481247	-0.7923890221863985	0.037381235510110855	3.7381235510110855	-0.151043102145195	-0.02670104429125786	-0.010905204340815544	0.0352393314242363	0.038927339017391205	33289.9609375	32045.541015625
iscas99__b15_1	initial	heuristic_recall_pool	18	N9849	observe	N9849::observe	ok	0.0010700000000000154	0.0010700000000000154	0	0.8187099999999999	0.8187099999999999	4210	4210			0.3699546158313751	0.3699546158313751	0.16257847845554352	0.0016257847845554353	0.16257847845554352	0.798108696937561	-0.009098361246287823	0.05085105076432228	-0.6696643307805061	0.03233487531542778	3.233487531542778	-0.10123742371797562	-0.043160151690244675	-0.032309390604496	0.024864081293344498	0.03772781416773796	33289.5703125	32213.15625
iscas99__b15_1	initial	heuristic_recall_pool	19	N9851	observe	N9851::observe	ok	3.0000000000085514e-05	3.0000000000085514e-05	0	0.81767	0.81767	4234	4234			0.3165517747402191	0.3165517747402191	0.006785742938518524	6.785742938518524e-05	0.006785742938518524	0.7609949111938477	-0.009852668270468712	-0.217486172914505	-0.7933216635137796	0.03788972273468971	3.7889722734689713	-0.1512732207775116	-0.026306752115488052	-0.010392444208264351	0.03658560290932655	0.038831211626529694	33290.37890625	32029.015625
