benchmark_id	state_id	candidate_strategy	candidate_count	finite_count	ok_count	positive_count	zero_count	negative_count	oracle_best_action	oracle_best_delta_tc	oracle_worst_action	oracle_worst_delta_tc	mean_delta_tc	base_test_coverage	base_fault_coverage
iscas99__b15_1	initial	heuristic_recall_pool	96	96	96	96	0	0	N6533::observe	0.06901000000000013	N5335::observe	2.0000000000131024e-05	0.010438125000000076	0.8176399999999999	0.8176399999999999
