epoch,horizon,train_loss,train_jepa_loss,train_scoap_loss,train_delta_scoap_loss,train_hard_bce_loss,train_hard_rank_loss,train_hard_count_loss,train_hard_reduction_loss,train_fc_loss,train_reward_loss,train_pattern_loss,train_return_loss,train_hard_weight,train_steps,val_loss,val_jepa_loss,val_scoap_loss,val_delta_scoap_loss,val_hard_bce_loss,val_hard_rank_loss,val_hard_count_loss,val_hard_reduction_loss,val_fc_loss,val_reward_loss,val_pattern_loss,val_return_loss,val_hard_weight,val_steps
1,1,0.5357959608882665,0.09189766102284193,0.01736770770512521,0.00011178324039065046,0.8349314352422953,0.21889755748957396,0.02709437468741089,0.030011509551812195,1.1192755158045842,1.1192755158045842,0.0,0.01621902927794463,1.0,500.0,0.834832597989589,0.059672863280866295,0.00619338393516955,3.905243728752339e-05,1.5232113543897867,0.11322777346140356,0.01505799528240459,0.017879696521049482,0.040320518956605156,0.040320518956605156,0.0,0.017000945517793298,1.0,256.0
2,1,0.40276830464601515,0.08216876796633005,0.00642870050854981,5.608989754909999e-05,0.6077347883712501,0.1800324138926808,0.01873246939107776,0.0232554362095907,1.3220791669491045,1.3220791669491045,0.0,0.03456033524400952,1.0,500.0,0.7723847993183881,0.07042619001003914,0.005300900693328003,2.442997661944446e-05,1.3817286440171301,0.08612971888942411,0.014945290735340677,0.013883960661594585,0.038121193882959536,0.038121193882959536,0.0,0.037304679899534676,1.0,256.0
3,1,0.33829690498113635,0.07970414970070124,0.004650966916233301,2.9823323944583535e-05,0.4843473052857444,0.14709908698417712,0.01237367160571739,0.025694610724958693,1.1247492004861033,1.1247492004861033,0.0,0.05088605043678581,1.0,500.0,0.9786587739363313,0.06896494576358236,0.004281394999452459,1.339508500208808e-05,1.7973099849186838,0.07159734058950562,0.017690019940346247,0.0142502230691548,0.054400873988925014,0.054400873988925014,0.0,0.04071026651945431,1.0,256.0
4,1,0.3065267652273178,0.07671116191893816,0.004143685544840991,1.5662141420762054e-05,0.4290828053734731,0.13505900145338093,0.010914107561227866,0.02421249642630414,1.4154223767518552,1.4154223767518552,0.0,0.04751608959139958,1.0,500.0,1.0243064281530678,0.06516717735212296,0.0037627665460604476,9.525682305167038e-06,1.8972527612932026,0.0715060347574763,0.01456312948721461,0.014344625043577253,0.08736812841925712,0.08736812841925712,0.0,0.04908755686483346,1.0,256.0
