benchmark_id	status	baseline_test_coverage	final_test_coverage	delta_test_coverage	baseline_fault_coverage	final_fault_coverage	delta_fault_coverage	pattern_count	effective_pattern_count	rows	plan_csv	eval_dir	elapsed_sec	error
iscas99__b17	ok	0.85623	0.9147799999999999	0.05854999999999988	0.85623	0.9147799999999999	0.05854999999999988	300000	2656	2	autoresearch/improve-260716-1344/round11_b17_tiny_splice/replace_8/plans/iscas99__b17.csv	autoresearch/improve-260716-1344/round11_b17_tiny_splice/replace_8/evaluation/evals/iscas99__b17	134.622	
