epoch,horizon,train_loss,train_jepa_loss,train_scoap_loss,train_delta_scoap_loss,train_hard_bce_loss,train_hard_rank_loss,train_hard_brier_loss,train_hard_soft_f1_loss,train_hard_count_loss,train_hard_reduction_loss,train_fc_loss,train_reward_loss,train_pattern_loss,train_return_loss,train_hard_weight,train_rollout_steps,train_oracle_loss,train_oracle_rank_loss,train_oracle_value_loss,train_oracle_candidate_loss,train_oracle_pairs,train_oracle_groups,train_oracle_weight,train_steps,train_oracle_steps,val_loss,val_jepa_loss,val_scoap_loss,val_delta_scoap_loss,val_hard_bce_loss,val_hard_rank_loss,val_hard_brier_loss,val_hard_soft_f1_loss,val_hard_count_loss,val_hard_reduction_loss,val_fc_loss,val_reward_loss,val_pattern_loss,val_return_loss,val_hard_weight,val_rollout_steps,val_steps
1,1,0.26295413756277414,0.14364645132794976,0.12267443728633225,0.044912506644031965,0.9251377199031413,0.22104916298761965,0.4530557811819017,0.9165603813529014,0.08041418377979426,0.030001684870101145,0.5398746518638746,0.5398746518638746,0.0,0.8818868322889466,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,0.683101747839828,0.08721954008797184,0.12140478097717278,0.03811549326928798,0.548056016152259,0.21670622486271895,0.40804164460860193,0.8725620161276311,0.12160811752983136,0.041072568659160424,1.7869618750053249,1.7869618750053249,0.0,2.4882949735037982,1.0,1.0,256.0
2,2,0.42004818039946257,0.3180957804666832,0.1493401684402488,0.04347171023779083,0.8916368609806523,0.22250762766227125,0.38612744931131604,0.9123290548846126,0.061703108742949556,0.030278350682115162,0.8656876650643287,0.8656876650643287,0.0,1.7764035475080675,1.0,2.0,0.5495385864004493,0.28543046036385933,0.5417745796777308,2.7694227769970894,139.815,8.0,0.375,800.0,800.0,0.984289270840236,0.3999966132687405,0.16405830619623885,0.03537650846192264,0.5546884975774447,0.22142800720757805,0.3767229269724339,0.8746297620236874,0.09712159983610036,0.041407447261548214,2.4231985503676867,2.4231985503676867,0.0,5.603395142818044,1.0,2.0,256.0
3,2,0.39466982438694687,0.32484080241061747,0.16298686972353607,0.046562534347176554,0.8884748475067318,0.2188830555509776,0.3751280498504639,0.9150130358338356,0.05931968531687744,0.031924842193290316,0.7861504172210804,0.7861504172210804,0.0,1.6654358648688503,1.0,2.0,0.8591952393576503,0.08307296865328681,0.5219938604766503,2.482303656488657,141.59625,8.0,0.75,800.0,800.0,0.9169819639500929,0.43371503878734075,0.16247745967120863,0.03560486743299407,0.5317206973995781,0.22074827643518802,0.34289005654864013,0.8756472526583821,0.08308834214767558,0.03711670476559448,2.214234907281167,2.214234907281167,0.0,5.703596419582027,1.0,2.0,256.0
4,3,0.41141477618676914,0.33857654921710484,0.15704156845187142,0.046666831101368524,0.8971680065384136,0.21850067149226862,0.36472526781260955,0.9138696109006795,0.0540281917193594,0.027323889549800535,0.8302742584763214,0.8302742584763214,0.0,2.4822043161867655,1.0,3.0,0.8079029210284352,0.0520304853079142,0.4621034989878535,2.4088989295065404,140.785,8.0,0.75,800.0,800.0,1.0860909714635159,0.6391576526996994,0.16409076232230282,0.03275243181027085,0.5849264926897985,0.23445232444404007,0.326337453753998,0.8718789346360903,0.08255384917235162,0.046267190344328406,2.5346001625857095,2.5346001625857095,0.0,9.485743302171986,1.0,3.0,256.0
5,3,0.40263041273690775,0.3387355623207985,0.15063073100211727,0.042387788736571855,0.9026495225075637,0.21453048363017566,0.37104747941717536,0.9141046624382346,0.05066852933067517,0.028093748045192667,0.8036461131832217,0.8036461131832217,0.0,2.4767073573217013,1.0,3.0,0.7786218190565706,0.0428948962688446,0.420762282256037,2.347914636582136,141.64125,8.0,0.75,800.0,800.0,1.1029534830498353,0.4517069092835297,0.16326936821375662,0.028771432986104614,0.5515223393255535,0.22473910644960884,0.2907441040733828,0.8651131625908116,0.07131952131749131,0.04616421677691092,2.718824727071184,2.718824727071184,0.0,9.467731027166858,1.0,3.0,256.0
6,4,0.4051962171588093,0.3434748484333977,0.1501744901575148,0.038080198364987154,0.902355992810335,0.2090424181544222,0.3781498562777415,0.9192319334298372,0.04896286305040121,0.02789897138192529,0.8078135567857054,0.8078135567857054,0.0,3.2012477525142633,1.0,4.0,0.761061896532774,0.035079465618764516,0.37866633155848833,2.3229521227627994,141.19,8.0,0.75,800.0,800.0,1.2299174046274857,0.48778141794900876,0.17227619577897713,0.025565506164639373,0.5984917099776794,0.22731922163802665,0.27351591097249184,0.8640214133192785,0.07812206539438193,0.04176654001398106,3.0594253006893894,3.0594253006893894,0.0,14.041595416083283,1.0,4.0,256.0
7,4,0.4748587317275815,0.35245819927658883,0.14824253077153116,0.035561956780438775,0.8911053826240822,0.20644136394839735,0.38409209427889435,0.9131607893109321,0.05082407242138288,0.02959436392475652,0.9987402681902544,0.9987402681902544,0.0,3.5809486225125964,1.0,4.0,0.7575966110639274,0.03260663896158803,0.33193606686778365,2.333159986808896,141.035,8.0,0.75,800.0,800.0,1.1582334777631331,0.40922991282423027,0.15232421099790372,0.0176066534183974,0.599679111604928,0.2195529035088839,0.2983426729479106,0.8705459788325243,0.06755029691839809,0.039609580961410984,2.9136426034585283,2.9136426034585283,0.0,13.932444188192624,1.0,4.0,256.0
8,5,0.4915803484749043,0.37537045976147043,0.15039744976535438,0.02887565165152774,0.8884716605897978,0.20756221331469715,0.3919550504460932,0.9144706309735764,0.048786953872011464,0.028369422189476724,1.032032121420183,1.032032121420183,0.0,5.019819842544049,1.0,5.0,0.7356069649010897,0.029804032915853894,0.3229607300739735,2.2698594653606414,140.115,8.0,0.75,800.0,800.0,1.193241903639864,0.5903297087410462,0.1439987699617631,0.015973604207465547,0.6775576616986662,0.21644705993239766,0.3692634777748026,0.8897712201345714,0.06623215270828951,0.03938335249655546,2.8799080194089783,2.8799080194089783,0.0,19.104679239404884,1.0,5.0,256.0
9,5,0.4400231262966993,0.3493031665235756,0.1515259128436446,0.027626798078592384,0.8870868142992261,0.20836407890170805,0.3802228903137152,0.9123850447386509,0.05177604194963353,0.026589250761071173,0.9059972978297908,0.9059972978297908,0.0,4.387660429933536,1.0,5.0,0.7275288210064172,0.02606014295044588,0.27997409814968705,2.2666209265589714,140.34,8.0,0.75,800.0,800.0,1.1952122631191742,0.49480192888295305,0.15373536610277372,0.01651130371137697,0.6369624377577572,0.25670800113002773,0.3007554035633803,0.8759050520136952,0.06027952647273195,0.04162058953924088,2.953093514354727,2.953093514354727,0.0,19.100388693283087,1.0,5.0,256.0
10,5,0.43365744412410995,0.35288670590147353,0.1504459609333425,0.02622493558423593,0.8919934702087182,0.20502128333970898,0.39617876521870476,0.9119345001578328,0.051308762242551945,0.02590557060739383,0.8859527037415633,0.8859527037415633,0.0,4.314379591901823,1.0,5.0,0.7258284619823098,0.02546510345506249,0.26615483562462033,2.2670470802485942,142.66,8.0,0.75,800.0,800.0,1.493185722007184,0.4481216340209356,0.14223703518509867,0.013024298346499567,0.6733310871524737,0.20596075822832066,0.3594061251729723,0.8845113766379651,0.06164042228192556,0.04113627429923098,3.8362800539560116,3.8362800539560116,0.0,19.015990322564225,1.0,5.0,256.0
