node,total_undetected_faults,output_sa0,output_sa1,input_edge_sa0,input_edge_sa1
__buf_split_3923,1,0,1,0,0
__buf_split_5635,1,0,1,0,0
new_n5390_,1,0,1,0,0
new_n5503_,1,0,1,0,0
new_n5527_,1,0,1,0,0
new_n5531_,1,0,1,0,0
new_n5542_,1,0,1,0,0
new_n5554_,1,0,1,0,0
new_n5605_,1,0,1,0,0
new_n5646_,1,0,1,0,0
new_n5664_,1,0,1,0,0
new_n5673_,1,0,1,0,0
new_n5699_,1,0,1,0,0
new_n5712_,1,0,1,0,0
new_n5718_,1,0,1,0,0
new_n5725_,1,0,1,0,0
new_n5726_,1,0,1,0,0
new_n5729_,1,0,1,0,0
new_n5747_,1,0,1,0,0
new_n5752_,1,0,1,0,0
new_n5759_,1,0,1,0,0
