line_no,raw,site_type,src_node,dst_node,node,sa_value,status,original_node,net,tmax_site,fault_type,is_hard
65,__aig_not_4587 /1 undetected,output,,__aig_not_4587,__aig_not_4587,1,undetected,__aig_not_4587,__aig_not_4587,__aig_not_4587,sa1,1
66,test_en->__tpi_cp_34___aig_and_5094 /0 undetected,input_edge,test_en,__tpi_cp_34___aig_and_5094,__tpi_cp_34___aig_and_5094,0,undetected,__tpi_cp_34___aig_and_5094,__tpi_cp_34___aig_and_5094,__tpi_cp_34___aig_and_5094,sa0,1
67,__tpi_not_test_en->__tpi_cp_243___buf_split_3046 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_243___buf_split_3046,__tpi_cp_243___buf_split_3046,1,undetected,__tpi_cp_243___buf_split_3046,__tpi_cp_243___buf_split_3046,__tpi_cp_243___buf_split_3046,sa1,1
68,__tpi_not_test_en->__tpi_cp_16___aig_not_5095 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_16___aig_not_5095,__tpi_cp_16___aig_not_5095,1,undetected,__tpi_cp_16___aig_not_5095,__tpi_cp_16___aig_not_5095,__tpi_cp_16___aig_not_5095,sa1,1
69,test_en->__tpi_cp_202___aig_and_5092 /0 undetected,input_edge,test_en,__tpi_cp_202___aig_and_5092,__tpi_cp_202___aig_and_5092,0,undetected,__tpi_cp_202___aig_and_5092,__tpi_cp_202___aig_and_5092,__tpi_cp_202___aig_and_5092,sa0,1
70,__tpi_not_test_en->__tpi_cp_297_new_n2115 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_297_new_n2115,__tpi_cp_297_new_n2115,1,undetected,__tpi_cp_297_new_n2115,__tpi_cp_297_new_n2115,__tpi_cp_297_new_n2115,sa1,1
71,test_en->__tpi_cp_112___aig_and_4553 /0 undetected,input_edge,test_en,__tpi_cp_112___aig_and_4553,__tpi_cp_112___aig_and_4553,0,undetected,__tpi_cp_112___aig_and_4553,__tpi_cp_112___aig_and_4553,__tpi_cp_112___aig_and_4553,sa0,1
72,__tpi_not_test_en->__tpi_cp_106___aig_and_4551 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_106___aig_and_4551,__tpi_cp_106___aig_and_4551,1,undetected,__tpi_cp_106___aig_and_4551,__tpi_cp_106___aig_and_4551,__tpi_cp_106___aig_and_4551,sa1,1
73,__tpi_not_test_en->__tpi_cp_212___aig_not_4552 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_212___aig_not_4552,__tpi_cp_212___aig_not_4552,1,undetected,__tpi_cp_212___aig_not_4552,__tpi_cp_212___aig_not_4552,__tpi_cp_212___aig_not_4552,sa1,1
74,__tpi_not_test_en->__tpi_cp_129___aig_not_4554 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_129___aig_not_4554,__tpi_cp_129___aig_not_4554,1,undetected,__tpi_cp_129___aig_not_4554,__tpi_cp_129___aig_not_4554,__tpi_cp_129___aig_not_4554,sa1,1
