benchmark_id	state_id	candidate_strategy	candidate_count	finite_count	ok_count	positive_count	zero_count	negative_count	oracle_best_action	oracle_best_delta_tc	oracle_worst_action	oracle_worst_delta_tc	mean_delta_tc	base_test_coverage	base_fault_coverage
epfl__arithmetic__max__max	initial	heuristic_recall_pool	96	96	96	96	0	0	N4794::observe	0.034479999999999955	N6369::control1	0.00035999999999991594	0.006392187499999931	0.59796	0.59796
