epoch,horizon,train_loss,train_jepa_loss,train_scoap_loss,train_delta_scoap_loss,train_hard_bce_loss,train_hard_rank_loss,train_hard_brier_loss,train_hard_soft_f1_loss,train_hard_count_loss,train_hard_reduction_loss,train_fc_loss,train_reward_loss,train_pattern_loss,train_return_loss,train_typed_marginal_loss,train_typed_return_loss,train_typed_sa_reduction_loss,train_hard_weight,train_rollout_steps,train_oracle_loss,train_oracle_rank_loss,train_oracle_same_type_rank_loss,train_oracle_aux_rank_loss,train_oracle_aux_same_type_rank_loss,train_oracle_value_loss,train_oracle_candidate_loss,train_oracle_ndcg_loss,train_oracle_same_type_ndcg_loss,train_oracle_conservative_loss,train_oracle_context_loss,train_oracle_sa_value_loss,train_oracle_pairs,train_oracle_same_type_pairs,train_oracle_aux_pairs,train_oracle_aux_same_type_pairs,train_oracle_groups,train_oracle_weight,train_steps,train_oracle_steps,val_loss,val_jepa_loss,val_scoap_loss,val_delta_scoap_loss,val_hard_bce_loss,val_hard_rank_loss,val_hard_brier_loss,val_hard_soft_f1_loss,val_hard_count_loss,val_hard_reduction_loss,val_fc_loss,val_reward_loss,val_pattern_loss,val_return_loss,val_typed_marginal_loss,val_typed_return_loss,val_typed_sa_reduction_loss,val_hard_weight,val_rollout_steps,val_steps
1,1,0.0,0.3277945722404279,0.12691860214660042,0.009657929700456168,0.09728799250565077,0.0,0.2731236776238994,1.0,0.04740732947462484,0.011088764410392048,1.0923858467354683,1.0923858467354683,0.0,2.0278960258044063,0.8465030287418478,1.433582875485483,0.0,1.0,1.0,1.3186721550790887,0.5500763889990354,0.6111902767106107,0.0,0.0,0.0,0.0,2.260990594562731,1.4761848512448763,0.0,0.0,0.0,499.42105263157896,172.42105263157896,0.0,0.0,12.0,0.5,19.0,19.0,0.0,0.3086771786212921,0.11688525676727295,0.007575454842299223,0.08497510999441146,0.0,0.2984076738357544,1.0,0.03565048575401306,0.008536253828788176,0.4389384559966857,0.4389384559966857,0.0,1.2328261591494083,0.5165065422654151,1.3218893945217132,0.0,1.0,1.0,5.0
2,2,0.0,0.3731915805684893,0.12706538525066877,0.009461664974591449,0.10020410377336175,0.0,0.27819573173397466,1.0,0.04642745798551723,0.02740663554047722,1.2337200674407398,1.2337200674407398,0.0,3.766692438934881,0.9537149927183284,2.2867561996344623,0.0,1.0,2.0,2.731687859485024,0.5801201823510622,0.6326053566054294,0.0,0.0,0.0,0.0,2.3749562941099467,1.5184647095830817,0.0,0.0,0.0,496.36842105263156,147.94736842105263,0.0,0.0,12.0,1.0,19.0,19.0,0.0,0.32585711479187013,0.11946158856153488,0.007457919558510185,0.08608837351202965,0.0,0.3011989176273346,1.0,0.034484471380710605,0.06436285457748454,0.6427898441626894,0.6427898441626894,0.0,3.051863109646365,0.7721421324647963,1.709604561328888,0.0,1.0,2.0,5.0
3,4,0.0,0.4444737073622252,0.12630174642330722,0.009269364325231627,0.10242644736641332,0.0,0.28236736102323784,1.0,0.046611517961872254,0.03744162930609874,1.391484773828492,1.391484773828492,0.0,7.362791316485719,1.0954959243438345,5.332917730056675,0.0,1.0,4.0,2.696536754306994,0.5306244272934763,0.6120703471334357,0.0,0.0,0.0,0.0,2.285879712355764,1.5333579715929533,0.0,0.0,0.0,530.3157894736842,178.89473684210526,0.0,0.0,12.0,1.0,19.0,19.0,0.0,0.36869133487343786,0.12099139951169491,0.007476245448924601,0.08918599598109722,0.0,0.30406456142663957,1.0,0.03258316763676703,0.07403565496497322,0.6717596251668511,0.6717596251668511,0.0,4.909762921459077,0.681900779157877,3.2447461751289666,0.0,1.0,4.0,5.0
4,8,0.0,0.5244078328342814,0.12586482829953494,0.00907077688699294,0.10565152744713582,0.0,0.28680455400363397,1.0,0.044688078489056544,0.04131819494841095,1.5603621663082394,1.5603621663082394,0.0,12.75114459227648,1.217715742752453,10.678863420753737,0.0,1.0,8.0,2.7463083392695378,0.5794746640481447,0.6620072408726341,0.0,0.0,0.0,0.0,2.3331335845746493,1.5216508539099443,0.0,0.0,0.0,457.8421052631579,147.05263157894737,0.0,0.0,12.0,1.0,19.0,19.0,0.0,0.4238488730043173,0.12371860202401877,0.008123522694222628,0.09638053849339485,0.0,0.30860372483730314,1.0,0.03243550572078675,0.03945465659430738,0.597807696079235,0.597807696079235,0.0,7.47566398116287,0.5482653486803428,5.8007782804314045,0.0,1.0,8.0,5.0
5,16,0.0,0.6014361771215734,0.12830206112151868,0.009187808369078036,0.11032610347396449,0.0,0.2933507797945487,1.0,0.041528855315654686,0.036014704060320174,1.670009699354176,1.670009699354176,0.0,19.19461194493612,1.4034532708197418,17.743957260158226,0.0,1.0,16.0,2.766310076964529,0.5957311470257608,0.6317916669343647,0.0,0.0,0.0,0.0,2.3835174660933647,1.5476541707390232,0.0,0.0,0.0,494.6842105263158,165.3684210526316,0.0,0.0,12.0,1.0,19.0,19.0,0.0,0.49043083321303127,0.12924181371927262,0.009408493048977108,0.10234016319736838,0.0,0.3059462085366249,1.0,0.03755525549640879,0.030561361311276868,0.6398097188040538,0.6398097188040538,0.0,9.596207328372111,0.45160759604696066,8.08570061528153,0.0,1.0,16.0,5.0
6,32,0.0,0.6656838475579494,0.13448501418736813,0.009670528156627705,0.12315884891799406,0.0,0.2994618515336984,1.0,0.04016280946579125,0.024517995718462925,2.030193154762676,2.030193154762676,0.0,32.660336775695384,1.8845701354649325,32.16346995997427,0.0,1.0,32.0,2.7450199127197266,0.5398990057016674,0.6076908597820684,0.0,0.0,0.0,0.0,2.3590898011860095,1.5645045481230084,0.0,0.0,0.0,498.3157894736842,177.10526315789474,0.0,0.0,12.0,1.0,19.0,19.0,0.0,0.572234092373401,0.1373008044436574,0.010262493090704084,0.1130398313049227,0.0,0.30598058104515075,1.0,0.045439225429436195,0.024389732055857392,1.3431129012582688,1.3431129012582688,0.0,27.434381863356975,1.2300519415817461,26.630051405715495,0.0,1.0,32.0,5.0
7,32,0.0,0.665683840916149,0.13448501424863935,0.00967052811144018,0.12315885005763878,0.0,0.29946185295519073,1.0,0.040162809573015885,0.02451799578487399,2.030193147090861,2.030193147090861,0.0,32.66033678002273,1.8845701278668963,32.1630282086892,0.0,1.0,32.0,2.7983991848795036,0.5740682592517451,0.6904303164858567,0.0,0.0,0.0,0.0,2.296247168591148,1.562997579574585,0.0,0.0,0.0,474.2105263157895,157.47368421052633,0.0,0.0,12.0,1.0,19.0,19.0,0.0,0.5722340890206397,0.1373008036520332,0.010262492945184932,0.11303982730023562,0.0,0.3059805780649185,1.0,0.04543922526645474,0.024389732071807658,1.3431129059159275,1.3431129059159275,0.0,27.43438186524072,1.230051956366151,26.63252791978375,0.0,1.0,32.0,5.0
8,32,0.0,0.6656838458913722,0.13448501404031718,0.00967052814360757,0.12315884923660442,0.0,0.29946185263658043,1.0,0.04016280898481215,0.024517995700039676,2.0301931604878556,2.0301931604878556,0.0,32.66033677666794,1.8845701366504435,32.163789760378535,0.0,1.0,32.0,2.751829034403751,0.5546161359862277,0.6120839197384683,0.0,0.0,0.0,0.0,2.3283637322877584,1.5720211518438238,0.0,0.0,0.0,483.0,173.6315789473684,0.0,0.0,12.0,1.0,19.0,19.0,0.0,0.5722340907901525,0.13730080458335578,0.010262492951005698,0.1130398296751082,0.0,0.3059805788099766,1.0,0.045439225464360786,0.02438973204401691,1.3431128966904224,1.3431128966904224,0.0,27.434381880288857,1.2300519518833881,26.63446840173274,0.0,1.0,32.0,5.0
9,32,0.0,0.6656838444208628,0.13448501410158842,0.009670528184965645,0.12315885032723217,0.0,0.29946185251403795,1.0,0.04016280969862189,0.024517995805111742,2.030193155910201,2.030193155910201,0.0,32.66033677815963,1.884570128283369,32.16232995851547,0.0,1.0,32.0,2.669561875493903,0.5241474885689584,0.592620888822957,0.0,0.0,0.0,0.0,2.2333819176021374,1.5357138734114797,0.0,0.0,0.0,500.89473684210526,169.8421052631579,0.0,0.0,12.0,1.0,19.0,19.0,0.0,0.572234089486301,0.13730080439709128,0.010262493006302975,0.11303982846438884,0.0,0.3059805784374475,1.0,0.04543922511511482,0.024389732084034676,1.3431128987804868,1.3431128987804868,0.0,27.43438188055152,1.2300519540375716,26.635729195579916,0.0,1.0,32.0,5.0
10,32,0.0,0.6656838457933382,0.1344850142363851,0.009670528219430707,0.12315885024145246,0.0,0.29946185349437754,1.0,0.04016280914411733,0.024517995877720234,2.03019314338902,2.03019314338902,0.0,32.66033677645641,1.884570139503105,32.162107262799985,0.0,1.0,32.0,2.698014999690809,0.5204760934177198,0.587020207392542,0.0,0.0,0.0,0.0,2.305536383076718,1.5512467371790033,0.0,0.0,0.0,500.05263157894734,168.73684210526315,0.0,0.0,12.0,1.0,19.0,19.0,0.0,0.5722340906038881,0.1373008041176945,0.010262493006302975,0.11303982841782272,0.0,0.305980578251183,1.0,0.04543922530137934,0.024389732124171816,1.3431129123973506,1.3431129123973506,0.0,27.43438187922293,1.2300519502067346,26.63710056641139,0.0,1.0,32.0,5.0
