epoch,horizon,train_loss,train_jepa_loss,train_scoap_loss,train_delta_scoap_loss,train_hard_bce_loss,train_hard_rank_loss,train_hard_brier_loss,train_hard_soft_f1_loss,train_hard_count_loss,train_hard_reduction_loss,train_fc_loss,train_reward_loss,train_pattern_loss,train_return_loss,train_hard_weight,train_oracle_loss,train_oracle_rank_loss,train_oracle_value_loss,train_oracle_candidate_loss,train_oracle_pairs,train_oracle_groups,train_oracle_weight,train_steps,train_oracle_steps,val_loss,val_jepa_loss,val_scoap_loss,val_delta_scoap_loss,val_hard_bce_loss,val_hard_rank_loss,val_hard_brier_loss,val_hard_soft_f1_loss,val_hard_count_loss,val_hard_reduction_loss,val_fc_loss,val_reward_loss,val_pattern_loss,val_return_loss,val_hard_weight,val_steps
1,1,0.7645127165317536,0.13240241150557994,0.015036368506029248,0.00020932179570081643,0.871779221072793,0.20876975936070086,0.32795147016644477,0.9099594563245773,0.0798152790106833,0.02856776192443067,0.9015275390261995,0.9015275390261995,0.0,0.9189294793812928,1.0,2.050136171579361,0.5422751661539078,0.0,3.015722004890442,44.586,8.0,1.0,500.0,500.0,0.3336848233011551,0.10717011542874388,0.010811877284140792,0.0001618757320898112,0.28946920731686987,0.16837671165558277,0.12400540427188389,0.8512535034678876,0.03691157886350993,0.0368635295826607,1.478549673240984,1.478549673240984,0.0,1.525515699867512,1.0,256.0
2,1,0.5792987023293972,0.12851784317195417,0.007903116367291659,0.00011380847738473677,0.6167230962589383,0.17278931782359724,0.1368597134873271,0.8674457162618637,0.07947347343713045,0.030177996093814725,1.3054708263787616,1.3054708263787616,0.0,1.3046034039428156,1.0,1.6880853309631347,0.24212371055781842,0.0,2.8919232368469237,43.042,8.0,1.0,500.0,500.0,0.2853404544875957,0.09227029341855086,0.004405379700983758,5.989943683459842e-05,0.24072868830990046,0.16018771450035274,0.09001695268671028,0.8483921317383647,0.05238591272791382,0.04467884462519578,1.4466137804809325,1.4466137804809325,0.0,1.535194091121923,1.0,256.0
3,1,0.5011683959811926,0.12280393725633622,0.006308135193772614,7.73498419112002e-05,0.5118340751081705,0.1353699299922446,0.09993522870913148,0.8535326718091965,0.06526752153784036,0.03380667577924305,1.017278215395855,1.017278215395855,0.0,1.0109814817047642,1.0,1.6015323469638825,0.17240105253458024,0.0,2.8582625885009767,42.358,8.0,1.0,500.0,500.0,0.2592770084156655,0.09616641775937751,0.0039074946062100935,8.556515561508604e-05,0.20519807982782368,0.14750689417269314,0.05230000508890953,0.8075127732008696,0.04082720708538545,0.034985036347620735,1.5187085325389376,1.5187085325389376,0.0,1.5402343851124485,1.0,256.0
4,1,0.42128218863904476,0.1121008889079094,0.0051618902841582895,4.634332623754745e-05,0.4222794920084998,0.1153450952440262,0.07299873238801956,0.8511418378353119,0.07038334082067013,0.02198162298186071,1.1320005363417731,1.1320005363417731,0.0,1.1555576613957443,1.0,1.583999369263649,0.14909777516126632,0.0,2.8698031871318816,42.362,8.0,1.0,500.0,500.0,0.39497188985114917,0.09224547300254926,0.0034849032226702548,1.8931515032960533e-05,0.40765427821315825,0.260599818197079,0.05668091900588479,0.8304303919430822,0.044824060081737116,0.03124059415904412,1.5622750071604123,1.5622750071604123,0.0,1.529412585109002,1.0,256.0
5,1,0.3957736702263355,0.10668349060416221,0.005093863448128105,2.4381851522775833e-05,0.39205737947905434,0.11059401179802081,0.0686141134351492,0.8415055935382842,0.06648354280367494,0.024191543424320117,1.0550899997746606,1.0550899997746606,0.0,1.061708207114319,1.0,1.5524118515253067,0.13530078356713057,0.0,2.8342221376895904,42.15,8.0,1.0,500.0,500.0,0.24117722586379386,0.07532326376531273,0.0028819493927585427,2.0213333122853783e-05,0.19945114353322424,0.1327766993563273,0.05229808617150411,0.8057948902714998,0.03892384166829288,0.049582252236632485,1.5384585289362684,1.5384585289362684,0.0,1.5607107467470769,1.0,256.0
6,1,0.39347959174215796,0.10117073188722134,0.004647124955430627,1.5612993555805587e-05,0.39531637296825645,0.0955483577813302,0.060503130797296766,0.854483783364296,0.06604483405128121,0.02651831713023239,0.94569875314003,0.94569875314003,0.0,0.9514114499290901,1.0,1.535270234823227,0.1306086670011282,0.0,2.809323137998581,41.944,8.0,1.0,500.0,500.0,0.3573975051403977,0.07689089587074704,0.003525866432937619,8.123428253625775e-06,0.3696215204545297,0.2085305546352174,0.03908913934719749,0.8108642068691552,0.05062891023408156,0.04001235496144773,1.5378076022174128,1.5378076022174128,0.0,1.5427273255226623,1.0,256.0
7,1,0.32246424731612205,0.09436779294908047,0.004340235618408769,8.831696191009541e-06,0.30735539047629573,0.10057658951822668,0.05444184800982475,0.8260504331588745,0.06659489740431308,0.021549835884721688,0.9313141102348164,0.9313141102348164,0.0,0.9396211673924468,1.0,1.5151301718950272,0.12001575725525618,0.0,2.7902288286685946,41.606,8.0,1.0,500.0,500.0,0.22565682997810654,0.0736423468333669,0.0022895488841641054,4.451083497336583e-06,0.19314532226417214,0.12930076642442145,0.039168298222648446,0.7793225271161646,0.040880805856431834,0.031333301548215786,1.5154856421614227,1.5154856421614227,0.0,1.5643348296789554,1.0,256.0
8,1,0.2816965500414371,0.08730085961520671,0.0038465480550657957,4.544835770502686e-06,0.2575774142423179,0.0992849524806079,0.0422588262911886,0.8159585922956467,0.0655251764766872,0.02433373109754757,0.9403651977557358,0.9403651977557358,0.0,0.9441734799318442,1.0,1.5247421803474426,0.11686907096207141,0.0,2.8157462186813356,41.756,8.0,1.0,500.0,500.0,0.22881092914030887,0.061652448697714135,0.0016116672809403099,1.999502483140958e-06,0.21634771329991054,0.15276651912427042,0.03283070283214329,0.7736219225917011,0.04179141622444149,0.029817304401603906,1.5548569595681148,1.5548569595681148,0.0,1.5638255096963007,1.0,256.0
