checkpoint_name	benchmark_id	state_id	candidate_strategy	candidate_rank	node	type	action_key	status	oracle_delta_tc	oracle_delta_fault_coverage	oracle_delta_pattern_count	oracle_test_coverage	oracle_fault_coverage	oracle_hard_fault_count	oracle_undetected_fault_count	oracle_error	eval_dir	reward_pred	fc_pred	guarded_reward	return_pred	hard_reduction_total_pred	hybrid_pred	bounded_residual_hybrid_pred	derived_hard_reduction_total_pred	derived_hard_reduction_hybrid_pred	score_pred	pattern_pred	hard_reduction_sa0_pred	hard_reduction_sa1_pred	derived_hard_reduction_sa0_pred	derived_hard_reduction_sa1_pred	derived_hard_count_pre_total_pred	derived_hard_count_post_total_pred
incumbent	subckt_0001	initial	cached_hard_cone	18	__aig_and_1498	observe	__aig_and_1498::observe	ok	0.0007500000000000284	0.0007500000000000284	0	0.9	0.9	54	54		autoresearch/oracle-action-probe-260629-labeled-subckt-train/evals/subckt_0001/initial/__aig_and_1498__observe	0.5094610452651978	0.005094610452651978	0.27638429403305054	0.27638429403305054	0.14586229622364044	15.372074961662292	14.782690957188606	0.21946744620800018	21.94674462080002	0.5094610452651978	0.622105062007904	-0.05204923450946808	0.2241627275943756	0.414692759513855	0.06189259514212608	158.84133911132812	123.9808349609375
incumbent	subckt_0001	initial	cached_random	1	new_n5967	control0	new_n5967::control0	ok	-0.0014800000000000368	-0.0014800000000000368	0	0.89777	0.89777	55	55		autoresearch/oracle-action-probe-260629-labeled-subckt-train/evals/subckt_0001/initial/new_n5967__control0	0.5093939900398254	0.005093939900398255	0.28510284423828125	0.28510284423828125	0.14736352860927582	15.530849695205688	14.934977069497108	0.22017765045166016	22.017765045166016	0.5093939900398254	0.6195871233940125	-0.05654633045196533	0.22888092696666718	0.4009896218776703	0.07420997321605682	158.88104248046875	123.89898681640625
incumbent	subckt_0001	initial	cached_random	2	new_n5967	control1	new_n5967::control1	ok	-0.0014800000000000368	-0.0014800000000000368	0	0.89777	0.89777	55	55		autoresearch/oracle-action-probe-260629-labeled-subckt-train/evals/subckt_0001/initial/new_n5967__control1	0.5150555968284607	0.005150555968284607	0.29130828380584717	0.29130828380584717	0.14926335215568542	15.73269909620285	15.12792618572712	0.22217833995819092	22.217833995819092	0.5150555968284607	0.6223562359809875	-0.05771975219249725	0.23105500638484955	0.4058319330215454	0.07391655445098877	158.88104248046875	123.58111572265625
incumbent	subckt_0001	initial	cached_random	3	new_n5967	observe	new_n5967::observe	ok	0.004450000000000065	0.004450000000000065	0	0.9037000000000001	0.9037000000000001	52	52		autoresearch/oracle-action-probe-260629-labeled-subckt-train/evals/subckt_0001/initial/new_n5967__observe	0.506460428237915	0.005064604282379151	0.2807713747024536	0.2807713747024536	0.14573176205158234	15.360408008098602	14.769984155893326	0.2204100787639618	22.04100787639618	0.506460428237915	0.6150153875350952	-0.05306990444660187	0.22739370167255402	0.4146750867366791	0.06358182430267334	158.88104248046875	123.862060546875
incumbent	subckt_0001	initial	cached_random	4	__aig_and_11376	control0	__aig_and_11376::control0	ok	0.00037999999999993594	0.00037999999999993594	0	0.8996299999999999	0.8996299999999999	54	54		autoresearch/oracle-action-probe-260629-labeled-subckt-train/evals/subckt_0001/initial/__aig_and_11376__control0	0.5053514242172241	0.005053514242172241	0.275845468044281	0.275845468044281	0.14298172295093536	15.079369187355042	14.493471518158913	0.23661169409751892	23.661169409751892	0.5053514242172241	0.6195151805877686	-0.055667802691459656	0.23100392520427704	0.4491128623485565	0.06423123925924301	159.52984619140625	121.78321838378906
incumbent	subckt_0001	initial	cached_random	5	__aig_and_11376	control1	__aig_and_11376::control1	ok	0.00037999999999993594	0.00037999999999993594	0	0.8996299999999999	0.8996299999999999	54	54		autoresearch/oracle-action-probe-260629-labeled-subckt-train/evals/subckt_0001/initial/__aig_and_11376__control1	0.5074816346168518	0.005074816346168518	0.27538827061653137	0.27538827061653137	0.14445672929286957	15.22854283452034	14.641390405595303	0.24049197137355804	24.049197137355804	0.5074816346168518	0.6200335621833801	-0.05456526577472687	0.23225216567516327	0.4516240954399109	0.06922206282615662	159.52984619140625	121.16419982910156
incumbent	subckt_0001	initial	cached_random	6	__aig_and_11376	observe	__aig_and_11376::observe	ok	0.03222999999999998	0.03222999999999998	0	0.93148	0.93148	37	37		autoresearch/oracle-action-probe-260629-labeled-subckt-train/evals/subckt_0001/initial/__aig_and_11376__observe	0.5031664371490479	0.005031664371490479	0.2724933922290802	0.2724933922290802	0.1425149142742157	15.027151256799698	14.445406384766102	0.22920215129852295	22.920215129852295	0.5031664371490479	0.61319500207901	-0.0532388836145401	0.22901511192321777	0.4424155056476593	0.056243907660245895	159.52984619140625	122.96526336669922
incumbent	subckt_0001	initial	cached_random	7	new_n1090	control0	new_n1090::control0	ok	0.0040999999999999925	0.0040999999999999925	0	0.90335	0.90335	52	52		autoresearch/oracle-action-probe-260629-labeled-subckt-train/evals/subckt_0001/initial/new_n1090__control0	0.5118559002876282	0.005118559002876282	0.27558061480522156	0.27558061480522156	0.14536887407302856	15.324323922395706	14.733746536076069	0.2191375344991684	21.91375344991684	0.5118559002876282	0.6234884858131409	-0.0542527437210083	0.22623474895954132	0.4012787640094757	0.07209645956754684	158.90493774414062	124.08290100097656
incumbent	subckt_0001	initial	cached_random	8	new_n1090	control1	new_n1090::control1	ok	0.0040999999999999925	0.0040999999999999925	0	0.90335	0.90335	52	52		autoresearch/oracle-action-probe-260629-labeled-subckt-train/evals/subckt_0001/initial/new_n1090__control1	0.5151717662811279	0.005151717662811279	0.2901008725166321	0.2901008725166321	0.14929677546024323	15.734950184822083	15.130995705723763	0.22435666620731354	22.435666620731354	0.5151717662811279	0.6213976740837097	-0.05623959004878998	0.23134845495224	0.4104500710964203	0.0741250216960907	158.90493774414062	123.25355529785156
incumbent	subckt_0001	initial	cached_random	9	new_n1090	observe	new_n1090::observe	ok	0.0007500000000000284	0.0007500000000000284	0	0.9	0.9	54	54		autoresearch/oracle-action-probe-260629-labeled-subckt-train/evals/subckt_0001/initial/new_n1090__observe	0.5089375972747803	0.005089375972747803	0.2702263593673706	0.2702263593673706	0.14347203075885773	15.126367032527924	14.54199406504631	0.2214311808347702	22.14311808347702	0.5089375972747803	0.6201444268226624	-0.05111488699913025	0.2254071682691574	0.41712966561317444	0.06344544142484665	158.90493774414062	123.71842956542969
incumbent	subckt_0001	initial	cached_random	10	__buf_split_1193	control0	__buf_split_1193::control0	ok	0.0040999999999999925	0.0040999999999999925	0	0.90335	0.90335	52	52		autoresearch/oracle-action-probe-260629-labeled-subckt-train/evals/subckt_0001/initial/__buf_split_1193__control0	0.5101938843727112	0.005101938843727112	0.27451151609420776	0.27451151609420776	0.14551660418510437	15.336365818977356	14.747836768627167	0.22049853205680847	22.049853205680847	0.5101938843727112	0.6182594895362854	-0.05321769416332245	0.2254546582698822	0.4055573642253876	0.07102298736572266	159.00511169433594	123.94471740722656
incumbent	subckt_0001	initial	cached_random	11	__buf_split_1193	control1	__buf_split_1193::control1	ok	0.0040999999999999925	0.0040999999999999925	0	0.90335	0.90335	52	52		autoresearch/oracle-action-probe-260629-labeled-subckt-train/evals/subckt_0001/initial/__buf_split_1193__control1	0.5162681341171265	0.0051626813411712645	0.2797273099422455	0.2797273099422455	0.14774189889431	15.570185333490372	14.973188750445843	0.2258274257183075	22.58274257183075	0.5162681341171265	0.6213183999061584	-0.05444936454296112	0.2283972054719925	0.413921058177948	0.07390061020851135	159.00511169433594	123.09739685058594
incumbent	subckt_0001	initial	cached_random	12	__buf_split_1193	observe	__buf_split_1193::observe	ok	0.0007500000000000284	0.0007500000000000284	0	0.9	0.9	54	54		autoresearch/oracle-action-probe-260629-labeled-subckt-train/evals/subckt_0001/initial/__buf_split_1193__observe	0.5160593390464783	0.005160593390464783	0.24610404670238495	0.24610404670238495	0.14509564638137817	15.27172802388668	14.700105484575033	0.2212153822183609	22.12153822183609	0.5160593390464783	0.6345005631446838	-0.04796110838651657	0.2119986116886139	0.4196583330631256	0.06092919036746025	159.00511169433594	123.83073425292969
incumbent	subckt_0001	initial	cached_random	13	new_n5961	control0	new_n5961::control0	ok	-0.0014800000000000368	-0.0014800000000000368	0	0.89777	0.89777	55	55		autoresearch/oracle-action-probe-260629-labeled-subckt-train/evals/subckt_0001/initial/new_n5961__control0	0.5118340849876404	0.0051183408498764035	0.2696820795536041	0.2696820795536041	0.14260850846767426	15.04236701130867	14.456229887902737	0.22603680193424225	22.603680193424225	0.5118340849876404	0.6173672080039978	-0.05729503929615021	0.22474928200244904	0.40717390179634094	0.08027903735637665	159.0595703125	123.10625457763672
incumbent	subckt_0001	initial	cached_random	14	new_n5961	control1	new_n5961::control1	ok	-0.0014800000000000368	-0.0014800000000000368	0	0.89777	0.89777	55	55		autoresearch/oracle-action-probe-260629-labeled-subckt-train/evals/subckt_0001/initial/new_n5961__control1	0.5153392553329468	0.005153392553329468	0.286695659160614	0.286695659160614	0.14706702530384064	15.508737444877625	14.907211259007454	0.22835972905158997	22.835972905158997	0.5153392553329468	0.6184660792350769	-0.06031729280948639	0.23041695356369019	0.4098074734210968	0.08235196024179459	159.0595703125	122.73677062988281
incumbent	subckt_0001	initial	cached_random	15	new_n5961	observe	new_n5961::observe	ok	0.004450000000000065	0.004450000000000065	0	0.9037000000000001	0.9037000000000001	52	52		autoresearch/oracle-action-probe-260629-labeled-subckt-train/evals/subckt_0001/initial/new_n5961__observe	0.5100440979003906	0.005100440979003906	0.26904410123825073	0.26904410123825073	0.142839252948761	15.06301349401474	14.478697344660759	0.22619839012622833	22.619839012622833	0.5100440979003906	0.6173068881034851	-0.05405271053314209	0.2242278754711151	0.4193859100341797	0.07074389606714249	159.0595703125	123.08055114746094
incumbent	subckt_0001	initial	cached_random	16	__aig_not_1645	control0	__aig_not_1645::control0	ok	0.0040999999999999925	0.0040999999999999925	0	0.90335	0.90335	52	52		autoresearch/oracle-action-probe-260629-labeled-subckt-train/evals/subckt_0001/initial/__aig_not_1645__control0	0.5016756057739258	0.005016756057739258	0.2873534858226776	0.2873534858226776	0.14493730664253235	15.282759755849838	14.690987937152386	0.20746803283691406	20.746803283691406	0.5016756057739258	0.6062976717948914	-0.05331884324550629	0.22634565830230713	0.4078301191329956	0.046218328177928925	158.7392120361328	125.80590057373047
incumbent	subckt_0001	initial	cached_random	17	__aig_not_1645	control1	__aig_not_1645::control1	ok	0.0040999999999999925	0.0040999999999999925	0	0.90335	0.90335	52	52		autoresearch/oracle-action-probe-260629-labeled-subckt-train/evals/subckt_0001/initial/__aig_not_1645__control1	0.5080795288085938	0.005080795288085938	0.2809653878211975	0.2809653878211975	0.14462095499038696	15.251140415668488	14.659356728196144	0.21028625965118408	21.028625965118408	0.5080795288085938	0.6139302849769592	-0.05368584394454956	0.2256949543952942	0.4084623157978058	0.050795912742614746	158.7392120361328	125.35853576660156
incumbent	subckt_0001	initial	cached_random	18	__aig_not_1645	observe	__aig_not_1645::observe	ok	0.0007500000000000284	0.0007500000000000284	0	0.9	0.9	54	54		autoresearch/oracle-action-probe-260629-labeled-subckt-train/evals/subckt_0001/initial/__aig_not_1645__observe	0.5013353824615479	0.005013353824615478	0.2705917954444885	0.2705917954444885	0.1429782211780548	15.069749295711517	14.49080391228199	0.20861470699310303	20.861470699310303	0.5013353824615479	0.610960841178894	-0.049597516655921936	0.2243143916130066	0.41288813948631287	0.044217173010110855	158.7392120361328	125.6238784790039
incumbent	subckt_0001	initial	cached_stride	1	__buf_split_551	control0	__buf_split_551::control0	ok	0.0040999999999999925	0.0040999999999999925	0	0.90335	0.90335	52	52		autoresearch/oracle-action-probe-260629-labeled-subckt-train/evals/subckt_0001/initial/__buf_split_551__control0	0.514468789100647	0.005144687891006469	0.26625126600265503	0.26625126600265503	0.14488878846168518	15.26959890127182	14.684058859944344	0.23892156779766083	23.892156779766083	0.514468789100647	0.6237310767173767	-0.05627109110355377	0.22682157158851624	0.4225100874900818	0.09070524573326111	158.89920043945312	120.93475341796875
incumbent	subckt_0001	initial	cached_stride	2	__buf_split_551	control1	__buf_split_551::control1	ok	0.0040999999999999925	0.0040999999999999925	0	0.90335	0.90335	52	52		autoresearch/oracle-action-probe-260629-labeled-subckt-train/evals/subckt_0001/initial/__buf_split_551__control1	0.5156126618385315	0.005156126618385315	0.2824850082397461	0.2824850082397461	0.14837275445461273	15.63537311553955	15.036799862980843	0.2407962828874588	24.07962828874588	0.5156126618385315	0.6221222281455994	-0.059224456548690796	0.23294362425804138	0.42508548498153687	0.09201427549123764	158.89920043945312	120.6368637084961
incumbent	subckt_0001	initial	cached_stride	3	__buf_split_551	observe	__buf_split_551::observe	ok	0.0007500000000000284	0.0007500000000000284	0	0.9	0.9	54	54		autoresearch/oracle-action-probe-260629-labeled-subckt-train/evals/subckt_0001/initial/__buf_split_551__observe	0.5106390118598938	0.005106390118598938	0.2637641429901123	0.2637641429901123	0.143716961145401	15.146099269390106	14.565296903252602	0.23343318700790405	23.343318700790405	0.5106390118598938	0.6216865181922913	-0.05303315818309784	0.22625581920146942	0.42711153626441956	0.07707098871469498	158.89920043945312	121.80685424804688
incumbent	subckt_0001	initial	cached_stride	4	__buf_split_1126	control0	__buf_split_1126::control0	ok	0.0040999999999999925	0.0040999999999999925	0	0.90335	0.90335	52	52		autoresearch/oracle-action-probe-260629-labeled-subckt-train/evals/subckt_0001/initial/__buf_split_1126__control0	0.5140026807785034	0.005140026807785034	0.2692653238773346	0.2692653238773346	0.14514878392219543	15.298146396875381	14.710695393383503	0.2355707436800003	23.55707436800003	0.5140026807785034	0.6224561333656311	-0.05629889667034149	0.22666308283805847	0.4183526933193207	0.08802983164787292	158.864013671875	121.44029998779297
incumbent	subckt_0001	initial	cached_stride	5	__buf_split_1126	control1	__buf_split_1126::control1	ok	0.0040999999999999925	0.0040999999999999925	0	0.90335	0.90335	52	52		autoresearch/oracle-action-probe-260629-labeled-subckt-train/evals/subckt_0001/initial/__buf_split_1126__control1	0.5152389407157898	0.005152389407157898	0.28435182571411133	0.28435182571411133	0.14881496131420135	15.681086897850037	15.08139382302761	0.2384704202413559	23.84704202413559	0.5152389407157898	0.6211280226707458	-0.05866877734661102	0.2325696349143982	0.42350614070892334	0.08911027759313583	158.864013671875	120.97964477539062
incumbent	subckt_0001	initial	cached_stride	6	__buf_split_1126	observe	__buf_split_1126::observe	ok	0.0007500000000000284	0.0007500000000000284	0	0.9	0.9	54	54		autoresearch/oracle-action-probe-260629-labeled-subckt-train/evals/subckt_0001/initial/__buf_split_1126__observe	0.5101224780082703	0.005101224780082703	0.2648267149925232	0.2648267149925232	0.1437625288963318	15.151202082633972	14.569990187883377	0.23144561052322388	23.144561052322388	0.5101224780082703	0.6200903058052063	-0.05276237428188324	0.22573257982730865	0.4255560338497162	0.07476041465997696	158.864013671875	122.09563446044922
incumbent	subckt_0001	initial	cached_stride	7	__aig_not_1625	control0	__aig_not_1625::control0	ok	0.0040999999999999925	0.0040999999999999925	0	0.90335	0.90335	52	52		autoresearch/oracle-action-probe-260629-labeled-subckt-train/evals/subckt_0001/initial/__aig_not_1625__control0	0.5045173764228821	0.005045173764228821	0.28371894359588623	0.28371894359588623	0.14591734111309052	15.37997043132782	14.788793191313744	0.20755697786808014	20.755697786808014	0.5045173764228821	0.61162930727005	-0.05244837701320648	0.22688844799995422	0.4026271402835846	0.05021292716264725	158.86004638671875	125.88753509521484
incumbent	subckt_0001	initial	cached_stride	8	__aig_not_1625	control1	__aig_not_1625::control1	ok	0.0040999999999999925	0.0040999999999999925	0	0.90335	0.90335	52	52		autoresearch/oracle-action-probe-260629-labeled-subckt-train/evals/subckt_0001/initial/__aig_not_1625__control1	0.511760950088501	0.00511760950088501	0.27829909324645996	0.27829909324645996	0.14572200179100037	15.362260222434998	14.769715189933777	0.21105067431926727	21.105067431926727	0.511760950088501	0.6199265718460083	-0.053066760301589966	0.22634273767471313	0.4048864543437958	0.05470225214958191	158.86004638671875	125.33252716064453
incumbent	subckt_0001	initial	cached_stride	9	__aig_not_1625	observe	__aig_not_1625::observe	ok	0.0007500000000000284	0.0007500000000000284	0	0.9	0.9	54	54		autoresearch/oracle-action-probe-260629-labeled-subckt-train/evals/subckt_0001/initial/__aig_not_1625__observe	0.5044059157371521	0.005044059157371521	0.26765304803848267	0.26765304803848267	0.14315150678157806	15.087209641933441	14.508165419101715	0.20826713740825653	20.826713740825653	0.5044059157371521	0.6164887547492981	-0.04923166334629059	0.224678635597229	0.40778660774230957	0.047334279865026474	158.86004638671875	125.77471923828125
incumbent	subckt_0001	initial	cached_stride	10	__buf_split_1219	control0	__buf_split_1219::control0	ok	0.0040999999999999925	0.0040999999999999925	0	0.90335	0.90335	52	52		autoresearch/oracle-action-probe-260629-labeled-subckt-train/evals/subckt_0001/initial/__buf_split_1219__control0	0.5085492730140686	0.005085492730140686	0.2721145451068878	0.2721145451068878	0.14580011367797852	15.360675185918808	14.77517732232809	0.22103768587112427	22.103768587112427	0.5085492730140686	0.617394745349884	-0.053336381912231445	0.22617095708847046	0.4056625962257385	0.07194394618272781	159.04617309570312	123.89097595214844
