epoch,horizon,train_loss,train_jepa_loss,train_scoap_loss,train_delta_scoap_loss,train_hard_bce_loss,train_hard_rank_loss,train_hard_brier_loss,train_hard_soft_f1_loss,train_hard_count_loss,train_hard_reduction_loss,train_fc_loss,train_reward_loss,train_pattern_loss,train_return_loss,train_hard_weight,train_rollout_steps,train_steps,train_oracle_steps,val_loss,val_jepa_loss,val_scoap_loss,val_delta_scoap_loss,val_hard_bce_loss,val_hard_rank_loss,val_hard_brier_loss,val_hard_soft_f1_loss,val_hard_count_loss,val_hard_reduction_loss,val_fc_loss,val_reward_loss,val_pattern_loss,val_return_loss,val_hard_weight,val_rollout_steps,val_steps
1,2,0.9459864745326341,0.14067695442028344,0.16076117742434143,0.01780568957119249,0.6716459141746164,0.20888692831993103,0.1768687564358115,0.9331701893210411,0.11676350047928281,0.030735383035723773,1.0728010591020294,1.0728010591020294,0.0,1.751975594959362,1.4992402664422988,2.0,1000.0,0.0,0.1571861601260025,0.059906840229814406,0.23347713594557717,0.019313707314722706,0.7702681339578703,0.19898639814346097,0.1759290534828324,0.9868781685363501,0.15914609580067918,0.014318196794704363,0.035945504736216646,0.035945504736216646,0.0,0.07583659195540227,1.5559804139193147,2.0,256.0
2,2,1.004781357653439,0.171919699665159,0.1899243886359036,0.028806288199033588,0.5818187779877335,0.2304482810641639,0.10443439380079508,0.9033311456143857,0.2231546912547201,0.02658315192212899,1.1732096666053584,1.1732096666053584,0.0,1.9081108005822542,1.496965163886547,2.0,1000.0,0.0,0.1681054817599943,0.09420188769581728,0.27443314174888656,0.022598669693252305,0.7600328489206731,0.1217790194226609,0.10155577168916352,0.9802149020833895,0.07577631367894355,0.01370328426405365,0.054964200278845965,0.054964200278845965,0.0,0.07888143397302931,1.5559804139193147,2.0,256.0
3,2,0.8548811615929007,0.21829901557788253,0.2089821231327951,0.027286718325689435,0.5169659671066329,0.20633102569809125,0.08022020680457354,0.870058907777071,0.16382912980299444,0.024504465577429302,0.9645566084382877,0.9645566084382877,0.0,1.6083823024869288,1.5007045679688453,2.0,1000.0,0.0,0.151507347880397,0.09942603898525704,0.2809914065292105,0.020515521347988397,0.6675254537840374,0.10490301020806214,0.0876977153820917,0.9788586964132264,0.05345164349273546,0.01406176369536638,0.03425881744973136,0.03425881744973136,0.0,0.07494867532952454,1.5559804139193147,2.0,256.0
4,2,0.9145032364912331,0.22559822749719025,0.2057483044527471,0.02270453417371027,0.47826639786548913,0.2167619716367535,0.06076069330167957,0.8306961615681648,0.1367649833718315,0.02536874793735592,1.0422343334316448,1.0422343334316448,0.0,1.7377591164386348,1.501030721604824,2.0,1000.0,0.0,0.16081007658794988,0.1200329998973757,0.2912666331976652,0.0210365424027259,0.7882618935545906,0.06951871462888448,0.052028624042577576,0.9697960342746228,0.03644063354659011,0.015021750093865194,0.033671014927170284,0.033671014927170284,0.0,0.06989246115454884,1.5559804139193147,2.0,256.0
5,2,0.7884131370186805,0.2300859473273158,0.20620920356735586,0.0203434017568361,0.4314948250539601,0.19122053316813709,0.04934995401231572,0.7843775602579117,0.11449062685389072,0.026608169734625788,0.8901463813813011,0.8901463813813011,0.0,1.485474283379307,1.500461755156517,2.0,1000.0,0.0,0.14719355912529863,0.10848760177032091,0.2697665528394282,0.015793133728948305,0.5649859363329597,0.0538000467549864,0.03623709928797325,0.9617889688815922,0.03574559678600053,0.016564378795465018,0.03286361949006202,0.03286361949006202,0.0,0.0705528020381928,1.5559804139193147,2.0,256.0
6,2,0.8995213011074811,0.23020878721773624,0.20099856168031693,0.01843643751856871,0.41545380336535165,0.19756017664614592,0.03846234298497438,0.7646434531211853,0.11069460174627602,0.030177238023306244,1.0316756598243653,1.0316756598243653,0.0,1.7076505615728754,1.4955295823812484,2.0,1000.0,0.0,0.1921787523169769,0.17002233571838588,0.26896716660121456,0.019129673102725064,0.8403113103704527,0.10040247684628412,0.05472199383075349,0.9650538805872202,0.033757094490283635,0.013826158089258911,0.06547985423287628,0.06547985423287628,0.0,0.10918143168772987,1.5559804139193147,2.0,256.0
7,2,0.83786840586178,0.22338672559708356,0.1999246964454651,0.017445976892951878,0.40541852032742465,0.19492724618523471,0.03422149781300686,0.7565360154807568,0.09818777583865448,0.024763027148769653,0.9671216832810149,0.9671216832810149,0.0,1.6072255545260268,1.4962877777814865,2.0,1000.0,0.0,0.217319224961102,0.144429021718679,0.263382742239628,0.01497008590013138,1.1166371902218089,0.05621283399977983,0.033747821471479256,0.9393712736200541,0.038243556235102005,0.013795936905466988,0.06657143584010328,0.06657143584010328,0.0,0.22420198715261108,1.5559804139193147,2.0,256.0
8,2,0.7459328810498118,0.23729508938267826,0.20306158193945884,0.016342498655430974,0.36566400538827293,0.18361031934419486,0.028002522484574,0.7246870087981224,0.09881584298796951,0.023801972580225764,0.8344904431917631,0.8344904431917631,0.0,1.4004348657313777,1.5008436239361762,2.0,1000.0,0.0,0.18847512907814234,0.1628835268493276,0.266812673129607,0.013382682589508477,0.5876909060752951,0.02614254341938249,0.019242475118517177,0.912048053694889,0.03433598921765224,0.014024142968423803,0.08089028294840173,0.08089028294840173,0.0,0.17526523427816354,1.5559804139193147,2.0,256.0
9,2,0.7291800513267517,0.22034164061024786,0.20061121156066655,0.015283044456271455,0.34264115801942535,0.18201483619075406,0.02419374357763445,0.6856995546221734,0.08529396393010392,0.023504905983584307,0.8311835313174621,0.8311835313174621,0.0,1.3850055647204778,1.49566591411829,2.0,1000.0,0.0,0.1844507900386816,0.13507974677486345,0.25691911013564095,0.01430701420395053,0.9955412518465891,0.07162601356503728,0.014528294344927417,0.9453525949502364,0.024047288272413425,0.013941812626057981,0.04912354659592211,0.04912354659592211,0.0,0.10315713114557142,1.5559804139193147,2.0,256.0
10,2,0.6615848511913791,0.21688238008320332,0.1985172703564167,0.014616637040977366,0.3546848759014392,0.17723180004511255,0.02257475805579452,0.6662808149158954,0.0793063568789512,0.02352628677488815,0.7287491542988435,0.7287491542988435,0.0,1.22230227367303,1.4959831721186638,2.0,1000.0,0.0,0.6353048161254264,0.25405462546041235,0.2652008521836251,0.013896564501010289,0.7466608551330864,0.03575419850767503,0.02469209605260403,0.9075807594927028,0.038318295428325655,0.014506259894432105,0.6867372708251622,0.6867372708251622,0.0,0.8967606791241334,1.5559804139193147,2.0,256.0
