epoch,horizon,train_loss,train_jepa_loss,train_scoap_loss,train_delta_scoap_loss,train_hard_bce_loss,train_hard_rank_loss,train_hard_brier_loss,train_hard_soft_f1_loss,train_hard_count_loss,train_hard_reduction_loss,train_fc_loss,train_reward_loss,train_pattern_loss,train_return_loss,train_hard_weight,train_steps,val_loss,val_jepa_loss,val_scoap_loss,val_delta_scoap_loss,val_hard_bce_loss,val_hard_rank_loss,val_hard_brier_loss,val_hard_soft_f1_loss,val_hard_count_loss,val_hard_reduction_loss,val_fc_loss,val_reward_loss,val_pattern_loss,val_return_loss,val_hard_weight,val_steps
1,1,0.7081225788593293,0.09661797937750817,0.018670021533966064,0.00011074717434530612,1.1358844891041517,0.22155937192216515,0.292142265714705,0.9265562927722931,0.022526221157517283,0.026820745608158177,1.2580987979778169,1.2580987979778169,0.0,0.021953809847172125,1.0,500.0,1.0001510919537395,0.06263840665633325,0.007455040913555422,2.4347244135469737e-05,1.810794631484896,0.20427141190157272,0.22009755880571902,0.983907537534833,0.01109160645864904,0.015186462497013054,0.03724612340309941,0.03724612340309941,0.0,0.04717823716055136,1.0,256.0
2,1,0.5704399113357067,0.08772805234789849,0.009413674049079418,5.062311143410625e-05,0.8927590054869652,0.17758250608469825,0.11149414240382612,0.8790978621244431,0.01780151779903099,0.02449645078559115,1.284435126343291,1.284435126343291,0.0,0.04206245807232335,1.0,500.0,0.9219108640681952,0.06809297078871168,0.006451643273976515,1.7368339527479293e-05,1.6443419535644352,0.06021353754113079,0.1491505090962164,0.9778478280641139,0.019697241641551955,0.013778408905295692,0.04100653623665984,0.04100653623665984,0.0,0.0599291484686546,1.0,256.0
3,1,0.48788597083091734,0.0876135499253869,0.006768634244333952,5.424143985146657e-05,0.7247597111859359,0.14510768094840024,0.04956485378742218,0.8371107358932495,0.012569729649520014,0.0329855732213764,1.2428989522128495,1.2428989522128495,0.0,0.060874846340186195,1.0,500.0,0.8604116255883127,0.06755036901449785,0.010779889518744312,1.3932160356944223e-05,1.5170609375927597,0.06600827165675582,0.11339037513243966,0.9736907843034714,0.016191825619898736,0.015687335580196304,0.05683018186437039,0.05683018186437039,0.0,0.08669639659638051,1.0,256.0
4,1,0.4062433440238237,0.08517618407309055,0.005839739327318966,1.995218597130588e-05,0.5767516145613044,0.12335000611173745,0.028457447217777373,0.7873913266658783,0.01051430791139137,0.025932476610943014,1.105294870942965,1.105294870942965,0.0,0.08519816268695285,1.0,500.0,1.1498331192415208,0.07184484074241482,0.004330081474108738,8.075244815941574e-06,2.098436791682616,0.04346828612324316,0.025415982570848428,0.9575903958175331,0.005640692341330578,0.013773098519180849,0.060144706993924046,0.060144706993924046,0.0,0.1439607118081767,1.0,256.0
