step,node,type,score_pred,reward_pred,fc_pred,pattern_pred,return_pred,guarded_reward,hard_reduction_total_pred,hard_reduction_sa0_pred,hard_reduction_sa1_pred,derived_hard_count_pre_total_pred,derived_hard_count_pre_sa0_pred,derived_hard_count_pre_sa1_pred,derived_hard_count_post_total_pred,derived_hard_count_post_sa0_pred,derived_hard_count_post_sa1_pred,derived_hard_reduction_total_pred,derived_hard_reduction_sa0_pred,derived_hard_reduction_sa1_pred,derived_hard_reduction_hybrid_pred,hybrid_pred,bounded_residual_hybrid_pred,diversity_penalty
1,__buf_split_302,control1,0.41199058294296265,0.41199058294296265,0.004119905829429627,0.40018022060394287,0.09789808094501495,0.09789808094501495,0.058124084025621414,-0.16480650007724762,0.08064258098602295,38.255714416503906,10.784053802490234,27.47165870666504,40.34014892578125,10.495290756225586,29.844860076904297,-0.05448687821626663,0.026776855811476707,-0.0863872617483139,-5.448687821626663,6.322297066450119,5.939880568534136,0.0
