node,total_undetected_faults,output_sa0,output_sa1,input_edge_sa0,input_edge_sa1
__tpi_cp_18___aig_and_35154,2,0,1,0,1
__tpi_cp_5___aig_not_35153,2,0,1,0,1
__tpi_cp_8___aig_not_35152,2,0,1,0,1
__aig_and_35145,1,1,0,0,0
__aig_and_35154,1,0,1,0,0
__aig_not_33600,1,0,1,0,0
__aig_not_33602,1,0,1,0,0
__aig_not_35144,1,0,1,0,0
__aig_not_35146,1,0,1,0,0
__aig_not_35148,1,0,1,0,0
__aig_not_35152,1,0,1,0,0
__aig_not_35153,1,0,1,0,0
__aig_not_36049,1,0,1,0,0
__aig_not_36072,1,0,1,0,0
__aig_not_36095,1,0,1,0,0
__aig_not_36120,1,0,1,0,0
__buf_split_20693,1,0,1,0,0
__buf_split_20694,1,0,1,0,0
__buf_split_21627,1,0,1,0,0
__buf_split_21628,1,0,1,0,0
__tpi_cp_0___buf_split_22159,1,0,0,1,0
__tpi_cp_10___buf_split_22133,1,0,0,1,0
__tpi_cp_12___buf_split_22134,1,0,0,1,0
__tpi_cp_13___aig_and_35155,1,0,0,0,1
__tpi_cp_14_new_n14928,1,0,0,1,0
__tpi_cp_15___buf_split_22255,1,0,0,1,0
__tpi_cp_16___aig_and_36045,1,0,0,1,0
__tpi_cp_19___buf_split_22130,1,0,0,1,0
__tpi_cp_1___aig_not_36076,1,0,0,0,1
__tpi_cp_20___aig_not_36248,1,0,0,0,1
__tpi_cp_21___aig_not_36046,1,0,0,0,1
__tpi_cp_2___aig_and_35147,1,0,0,1,0
__tpi_cp_3___aig_and_36065,1,0,0,1,0
__tpi_cp_6_new_n15549,1,0,0,0,1
__tpi_cp_7___aig_not_37591,1,0,0,1,0
__tpi_cp_9_new_n14939,1,0,0,1,0
new_n13958,1,1,0,0,0
new_n13958_PO,1,0,0,1,0
