node,total_undetected_faults,output_sa0,output_sa1,input_edge_sa0,input_edge_sa1
__aig_not_7127,1,0,1,0,0
__buf_split_4107,1,0,1,0,0
__tpi_cp_10___aig_not_7191,1,0,0,0,1
__tpi_cp_11___aig_not_7129,1,0,0,0,1
__tpi_cp_12___buf_split_4117,1,0,0,0,1
__tpi_cp_13___aig_and_7142,1,0,0,0,1
__tpi_cp_14___aig_not_7185,1,0,0,0,1
__tpi_cp_15___buf_split_4111,1,0,0,0,1
__tpi_cp_20___aig_not_968,1,0,0,0,1
__tpi_cp_21_new_n1139,1,0,0,1,0
__tpi_cp_22___aig_not_1022,1,0,0,0,1
__tpi_cp_23___aig_not_1004,1,0,0,0,1
__tpi_cp_24_new_n819,1,0,0,1,0
__tpi_cp_25___buf_split_692,1,0,0,0,1
__tpi_cp_26_new_n835,1,0,0,1,0
__tpi_cp_31___aig_not_7161,1,0,0,0,1
__tpi_cp_38_new_n826,1,0,0,1,0
__tpi_cp_39_new_n842,1,0,0,1,0
__tpi_cp_41___aig_not_974,1,0,0,0,1
__tpi_cp_4___aig_and_973,1,0,0,1,0
__tpi_cp_6___aig_and_7126,1,0,0,0,1
__tpi_cp_7___aig_not_7199,1,0,0,0,1
__tpi_cp_8___aig_not_7195,1,0,0,0,1
