node,total_undetected_faults,output_sa0,output_sa1,input_edge_sa0,input_edge_sa1
__aig_and_23,3,1,0,0,2
__aig_and_5,2,0,0,0,2
__tpi_cp_177___aig_not_1,2,0,1,0,1
__tpi_cp_198___aig_not_26,2,0,1,0,1
__tpi_cp_230___aig_not_11913,2,0,1,0,1
__tpi_cp_299___buf_split_10,2,0,1,0,1
__tpi_cp_321___buf_split_7031,2,0,1,0,1
__tpi_cp_379___aig_not_11916,2,0,1,0,1
__tpi_cp_56___aig_not_3,2,0,1,0,1
__aig_and_20,1,0,0,0,1
__aig_and_22,1,0,0,0,1
__aig_not_1,1,0,1,0,0
__aig_not_11913,1,0,1,0,0
__aig_not_11916,1,0,1,0,0
__aig_not_12743,1,0,1,0,0
__aig_not_26,1,0,1,0,0
__aig_not_3,1,0,1,0,0
__buf_split_10,1,0,1,0,0
__buf_split_7029,1,0,1,0,0
__buf_split_7031,1,0,1,0,0
__tpi_cp_100___aig_not_12700,1,0,0,0,1
__tpi_cp_101_new_n5587,1,0,0,1,0
__tpi_cp_102___aig_not_11895,1,0,0,0,1
__tpi_cp_103___aig_and_11867,1,0,0,0,1
__tpi_cp_104___aig_and_11829,1,0,0,1,0
__tpi_cp_105___aig_not_11906,1,0,0,0,1
__tpi_cp_106___aig_not_11828,1,0,0,0,1
__tpi_cp_107___aig_not_12690,1,0,0,0,1
__tpi_cp_10___aig_and_2,1,0,0,0,1
__tpi_cp_110___aig_not_23007,1,0,0,0,1
__tpi_cp_111___aig_not_22985,1,0,0,0,1
__tpi_cp_112___aig_not_12667,1,0,0,0,1
__tpi_cp_114___aig_not_22971,1,0,0,0,1
__tpi_cp_116___aig_not_22991,1,0,0,0,1
__tpi_cp_117___aig_not_16,1,0,0,0,1
__tpi_cp_118___aig_and_12661,1,0,0,1,0
__tpi_cp_119_new_n5582,1,0,0,1,0
__tpi_cp_11___aig_not_12648,1,0,0,0,1
__tpi_cp_120___aig_and_12640,1,0,0,1,0
__tpi_cp_121___buf_split_6539,1,0,0,0,1
__tpi_cp_122___aig_and_4,1,0,0,1,0
__tpi_cp_124___aig_not_21865,1,0,0,0,1
__tpi_cp_125___aig_not_25385,1,0,0,0,1
__tpi_cp_126___aig_not_12634,1,0,0,0,1
