step,node,type,q_pred,q_pred_context,q_pred_type_context,q_pred_lcb_context,q_pred_context_lcb,q_typed_residual_context,q_typed_trust_context,typed_residual_correction,typed_residual_effective_alpha,typed_trust_support_count,typed_trust_required_heads,typed_trust_eligible,typed_trust_correction,score_pred,reward_pred,reward_pred_context,reward_pred_type_context,fc_pred,pattern_pred,return_pred,typed_marginal_pred,typed_return_pred,typed_sa_reduction_total_pred,typed_sa0_reduction_pred,typed_sa1_reduction_pred,guarded_reward,guarded_reward_context,hard_reduction_total_pred,hard_reduction_sa0_pred,hard_reduction_sa1_pred,derived_hard_count_pre_total_pred,derived_hard_count_pre_sa0_pred,derived_hard_count_pre_sa1_pred,derived_hard_count_post_total_pred,derived_hard_count_post_sa0_pred,derived_hard_count_post_sa1_pred,derived_hard_reduction_total_pred,derived_hard_reduction_sa0_pred,derived_hard_reduction_sa1_pred,derived_hard_reduction_hybrid_pred,hybrid_pred,hybrid_pred_context,bounded_residual_hybrid_pred,bounded_residual_hybrid_pred_context,consensus_pred_context,consensus_pred_type_context,step_value,sequence_score,lookahead_score,planner,score_adjusted,diversity_penalty,candidate_strategy,adaptive_confidence_gap,adaptive_expanded
1,__buf_split_360,control0,0.27595821022987366,2.9607285874150695,2.7319594860076903,0.30178072018548846,1.9244735818197953,2.995650225259273,2.9607285874150695,0.3492163784420346,0.1,3,3,1,0.0,0.27595821022987366,0.019233539700508118,1.5502263019792735,1.2057302594184875,0.00019233539700508117,-0.03419063985347748,0.10250147432088852,0.37041106820106506,0.8165954351425171,0.05226410552859306,0.009390212595462799,0.09513799846172333,0.019233539700508118,1.7493959188461303,0.024907968938350677,0.015614546835422516,0.012330200523138046,625.785888671875,261.5454406738281,364.24041748046875,628.420166015625,265.544189453125,362.8759765625,-0.004209550563246012,-0.015288925729691982,0.0037459898740053177,-0.4209550563246012,2.6125319078564644,2.271869227588177,2.521230647340417,2.300900742709637,2.2122800052165985,2.2298524743318557,2.995650225259273,2.995650225259273,2.995650225259273,greedy,2.995650225259273,0.0,hard_fault_cluster,,False
2,__aig_and_541,observe,0.8890612125396729,5.153978646751494,4.460004806518555,0.5247327366285026,3.350086120388471,5.2479199530328415,5.153978646751494,1.0,0.09394130628134759,3,2,1,0.0,0.8890612125396729,0.07394926249980927,3.178100566379726,2.2223360061645505,0.0007394926249980927,-0.024377644062042236,0.10443831980228424,0.5147132873535156,1.2694964408874512,0.08701644465327263,0.0734272375702858,0.10060565173625946,0.07394926249980927,3.313391809985042,0.03429244086146355,0.021476157009601593,0.02307523787021637,628.3304443359375,265.46832275390625,362.8621520996094,636.8785400390625,273.4012145996094,363.47735595703125,-0.01360445935279131,-0.029882630333304405,-0.0016954202437773347,-1.360445935279131,3.607631668448448,4.88684735700488,3.473840981721878,4.909369115084409,3.5989994388073683,3.169913653600961,5.2479199530328415,8.243570178292114,8.243570178292114,greedy,5.2479199530328415,0.0,hard_fault_cluster,,False
3,__aig_and_173,observe,0.8796296119689941,3.8241551861912013,3.6751367568969724,0.3845561517030001,2.4857008710242807,3.912404876449661,3.8241551861912013,1.0,0.08824969025845955,3,2,1,0.0,0.8796296119689941,0.10312014818191528,2.5421373836696146,2.239630699157715,0.0010312014818191528,-0.023813366889953613,0.09808305650949478,0.491475909948349,1.529490351676941,0.1081613041460514,0.08981581777334213,0.12650679051876068,0.09808305650949478,2.6421007788181305,0.03339114785194397,0.014385327696800232,0.023818999528884888,636.5509033203125,273.0723876953125,363.478515625,639.025390625,275.2839050292969,363.7414855957031,-0.003887336002662778,-0.008098648861050606,-0.000723481469321996,-0.3887336002662778,3.540317989885807,3.58070139169693,3.3894155863672495,3.607770245075226,2.8474997341632844,2.8468228708952665,3.912404876449661,12.155975054741774,12.155975054741774,greedy,3.912404876449661,0.0,hard_fault_cluster,,False
4,__buf_split_527,control1,0.9643787145614624,3.296476611867547,3.2580726385116576,0.47933518178761003,2.1427097977139056,3.379379523685587,3.296476611867547,1.0,0.08290291181804005,3,2,1,0.0,0.9643787145614624,0.10677540302276611,2.9147273309528825,2.7916719675064083,0.001067754030227661,-0.02987249195575714,0.10078011453151703,0.4647890627384186,1.4195796251296997,0.03741467744112015,-0.05225640535354614,0.12708576023578644,0.10078011453151703,3.0782621493935585,0.03153655305504799,0.009511344134807587,0.022126585245132446,639.4782104492188,275.6417236328125,363.83648681640625,638.111083984375,275.33697509765625,362.77410888671875,0.0021378782112151384,0.0011055965442210436,0.00291993236169219,0.21378782112151384,3.361210823059082,3.4765856486558913,3.2055441848933697,3.316431592106819,2.8629049256443975,3.0170058716088533,3.379379523685587,15.535354578427361,15.535354578427361,greedy,3.379379523685587,0.0,hard_fault_cluster,,False
5,U451,control0,1.0578092336654663,4.274229971468449,4.18189263343811,0.7711432817578316,2.778249481454492,4.313340260378221,4.274229971468449,0.5021860501414908,0.0778800783071405,3,3,1,0.0,1.0578092336654663,0.1364355832338333,4.748495139181614,4.61282320022583,0.001364355832338333,-0.020771443843841553,0.10390471667051315,0.47529736161231995,1.2539786100387573,0.04842262901365757,0.055791936814785004,0.041053321212530136,0.10390471667051315,3.956776791512966,0.030099540948867798,0.0019617825746536255,0.02214628830552101,637.958740234375,274.95159912109375,363.00714111328125,635.9274291992188,273.57843017578125,362.3489990234375,0.003184078959748149,0.004994220566004515,0.001813027891330421,0.3184078959748149,3.2502943947911263,3.7082400125265123,3.0700391698628664,3.6259011001884938,3.9856163367629054,4.252036958560348,4.313340260378221,19.84869483880558,19.84869483880558,greedy,4.313340260378221,0.0,hard_fault_cluster,,False
6,__buf_split_428,control1,0.6961969137191772,2.0395485569536684,1.9541547179222105,0.2778473170101643,1.3257065620198845,2.1127101198483325,2.0395485569536684,1.0,0.07316156289466418,3,2,1,0.0,0.6961969137191772,0.12485519051551819,2.385320722311735,2.8234261751174925,0.0012485519051551818,0.060240983963012695,0.0895470455288887,0.5474694967269897,1.7691688537597656,0.07363848388195038,-0.012612536549568176,0.15988950431346893,0.0895470455288887,1.759039677530527,0.024227991700172424,-0.008692380040884018,0.021384313702583313,636.246826171875,274.13507080078125,362.1117858886719,637.0087890625,274.320556640625,362.688232421875,-0.0011975900270044804,-0.00067662209039554,-0.0015919021097943187,-0.11975900270044804,2.6372014060616493,1.8997102931141854,2.476399729028344,1.802831156551838,2.0896494634449483,2.2256723747029903,2.1127101198483325,21.961404958653915,21.961404958653915,greedy,2.1127101198483325,0.0,hard_fault_cluster,,False
7,__buf_split_168,control0,1.0418956279754639,5.185424081087112,5.096752023696899,0.6024727594852448,3.370525652706623,5.25415300896621,5.185424081087112,1.0,0.06872892787909722,3,3,1,0.0,1.0418956279754639,0.2057677060365677,5.550653576850891,5.940425872802734,0.002057677060365677,0.09789422154426575,0.07137615233659744,0.8942762613296509,2.0304274559020996,0.06710782274603844,0.050479210913181305,0.08373643457889557,0.07137615233659744,1.525999260544777,0.026842717081308365,-0.010042816400527954,0.023733004927635193,637.2521362304688,274.3326416015625,362.91949462890625,629.0828247070312,269.4234619140625,359.65936279296875,0.012819590978324413,0.017894988879561424,0.008983071893453598,1.2819590978324413,2.9614155665040016,4.649285007417202,2.7535576727241278,4.649477268159389,5.505425024032593,5.588459221720695,5.25415300896621,27.215557967620125,27.215557967620125,greedy,5.25415300896621,0.0,hard_fault_cluster,,False
8,R254_U87,control0,0.8433820009231567,2.8555115367472172,2.7577375888824465,0.4514761908352375,1.8560824988856912,2.9200763893900064,2.8555115367472172,1.0,0.0645648526427892,3,3,1,0.0,0.8433820009231567,0.17738555371761322,2.975712189078331,3.75529727935791,0.001773855537176132,0.10422515869140625,0.07100062817335129,0.7636889219284058,1.945556402206421,0.09337335452437401,0.08451307564973831,0.1022336333990097,0.07100062817335129,0.22463932961225497,0.020337533205747604,-0.015766266733407974,0.020662497729063034,629.2741088867188,269.649658203125,359.62445068359375,630.234619140625,270.613525390625,359.62109375,-0.0015263782115653157,-0.003574516624212265,9.33455339691136e-06,-0.15263782115653157,2.282139502465725,1.717181851863861,2.0958498660475016,1.560600175857544,2.583776943385601,2.9428539873100816,2.9200763893900064,30.135634357010133,30.135634357010133,greedy,2.9200763893900064,0.0,hard_fault_cluster,,False
9,GT_80_U7,observe,0.6808850765228271,1.8823682357370854,1.4449718117713928,0.4179889591038227,1.2235393532291057,1.9430213017083489,1.8823682357370854,1.0,0.06065306597126335,3,2,1,0.0,0.6808850765228271,0.16654981672763824,2.55564591884613,2.413314294815063,0.0016654981672763825,0.08432267606258392,0.08239416033029556,0.616179347038269,2.333477735519409,0.1108301468193531,0.10239920765161514,0.11926108598709106,0.08239416033029556,1.0635160234570502,0.016839012503623962,-0.019896604120731354,0.0186549574136734,630.2423095703125,270.78662109375,359.4556884765625,628.2975463867188,269.4989929199219,358.7985534667969,0.0030857387464493513,0.004755139350891113,0.0018281391821801662,0.30857387464493513,1.93284522742033,1.169474572390318,1.7461372446268797,1.1096690599620342,1.8733599111437798,1.7359566359221936,1.9430213017083489,32.07865565871848,32.07865565871848,greedy,1.9430213017083489,0.0,hard_fault_cluster,,False
10,__buf_split_749,control0,0.9021756649017334,2.745949732065201,3.3501923084259033,0.18467644810676576,1.7848673258423806,2.8029280145382933,2.745949732065201,1.0,0.05697828247309231,3,3,1,0.0,0.9021756649017334,0.20100249350070953,2.9888493090867994,3.8720324277877807,0.002010024935007095,0.1725551038980484,0.03491717576980591,1.0310684442520142,2.578935146331787,0.0848779771476984,0.11197652667760849,0.057779427617788315,0.03491717576980591,-1.7942554157972337,0.018084440380334854,-0.009606845676898956,0.022396594285964966,627.760009765625,269.0627746582031,358.697265625,617.16552734375,262.5835266113281,354.58203125,0.016876643523573875,0.024080803617835045,0.011472723446786404,1.6876643523573875,2.044363707304001,1.1585179030895232,1.8674239553511143,1.2161294996738432,3.216931876540184,3.6357536901533605,2.8029280145382933,34.88158367325678,34.88158367325678,greedy,2.8029280145382933,0.0,hard_fault_cluster,,False
