step,node,type,q_pred,q_pred_context,q_pred_type_context,q_pred_lcb_context,q_pred_context_lcb,q_typed_residual_context,q_typed_trust_context,typed_residual_correction,typed_residual_effective_alpha,typed_trust_support_count,typed_trust_required_heads,typed_trust_eligible,typed_trust_correction,score_pred,reward_pred,reward_pred_context,reward_pred_type_context,fc_pred,pattern_pred,return_pred,typed_marginal_pred,typed_return_pred,typed_sa_reduction_total_pred,typed_sa0_reduction_pred,typed_sa1_reduction_pred,guarded_reward,guarded_reward_context,hard_reduction_total_pred,hard_reduction_sa0_pred,hard_reduction_sa1_pred,derived_hard_count_pre_total_pred,derived_hard_count_pre_sa0_pred,derived_hard_count_pre_sa1_pred,derived_hard_count_post_total_pred,derived_hard_count_post_sa0_pred,derived_hard_count_post_sa1_pred,derived_hard_reduction_total_pred,derived_hard_reduction_sa0_pred,derived_hard_reduction_sa1_pred,derived_hard_reduction_hybrid_pred,hybrid_pred,hybrid_pred_context,bounded_residual_hybrid_pred,bounded_residual_hybrid_pred_context,consensus_pred_context,consensus_pred_type_context,step_value,sequence_score,lookahead_score,planner,score_adjusted,diversity_penalty,candidate_strategy,adaptive_confidence_gap,adaptive_expanded
1,__aig_not_199,control1,5.0266923904418945,2.5602509886026383,2.029021215438843,0.41299524605274196,1.664163142591715,2.6602509886026384,2.5602509886026383,1.0,0.1,3,2,1,0.0,5.0266923904418945,3.1859819889068604,2.662717732787132,2.298103380203247,0.0318598198890686,0.3054935038089752,0.04895967245101929,3.770737409591675,9.026774406433105,0.366688534617424,0.3005920648574829,0.4327850043773651,0.04895967245101929,0.7258311416208743,0.22304287552833557,0.1615721881389618,0.2065799981355667,135.42129516601562,59.200157165527344,76.22114562988281,123.42137908935547,53.64202880859375,69.77935028076172,0.08861173689365387,0.09388705343008041,0.0845145434141159,8.861173689365387,25.539229214191437,2.16697109721601,23.113022968173027,2.1007792212814094,2.713289988040924,2.3443149375915526,2.6602509886026384,2.6602509886026384,2.6602509886026384,greedy,2.6602509886026384,0.0,hard_fault_cluster,,False
2,__buf_split_146,control1,4.8525567054748535,4.425490830540657,3.009268844127655,0.60545230448246,2.876569039851427,4.5194321368220045,4.425490830540657,1.0,0.09394130628134759,3,2,1,0.0,4.8525567054748535,3.6962106227874756,4.319306051731109,3.284360361099243,0.036962106227874755,0.32610180974006653,-0.0032944176346063614,3.894230604171753,9.279932975769043,0.31988348066806793,0.23498296737670898,0.4047839939594269,-0.0032944176346063614,-1.077078014612198,0.1550026386976242,0.10080558061599731,0.14268475770950317,123.32567596435547,53.62731170654297,69.6983642578125,129.22723388671875,55.32750701904297,73.89971923828125,-0.047853440046310425,-0.03170390799641609,-0.060279104858636856,-4.7853440046310425,19.19318007491529,5.2592634463310235,16.423492921050638,4.596968104839324,4.3533908188343045,3.238189507499337,4.5194321368220045,7.179683125424643,7.179683125424643,greedy,4.5194321368220045,0.0,hard_fault_cluster,,False
3,__aig_and_67,control1,4.917935848236084,3.637249400615692,2.2899884462356566,0.7729337620735167,2.3642121104002,3.7254990908741514,3.637249400615692,1.0,0.08824969025845955,3,2,1,0.0,4.917935848236084,4.01855993270874,3.7916848599910735,2.7844185948371885,0.0401855993270874,0.3001011312007904,-0.019746599718928337,3.957322359085083,9.351426124572754,0.2985829561948776,0.24174821376800537,0.3554176986217499,-0.019746599718928337,1.1918601095676422,0.13042549788951874,0.08616200089454651,0.1189575269818306,129.43630981445312,55.454689025878906,73.98161315917969,133.11500549316406,56.507568359375,76.60743713378906,-0.028420893475413322,-0.018986299633979797,-0.035492926836013794,-2.8420893475413322,17.041363121941686,5.449969050884246,14.042253122199327,5.126371047496796,3.4842864632606503,2.7778515122830867,3.7254990908741514,10.905182216298794,10.905182216298794,greedy,3.7254990908741514,0.0,hard_fault_cluster,,False
4,II611_3,control1,5.1227850914001465,3.863481317460537,2.314313507080078,0.9132172152400017,2.511262856349349,3.946384229278577,3.863481317460537,1.0,0.08290291181804005,3,2,1,0.0,5.1227850914001465,4.316787242889404,3.710888634622097,2.477515983581543,0.04316787242889404,0.28086280822753906,-0.017228106036782265,4.0223259925842285,9.42204761505127,0.2848241478204727,0.19970566034317017,0.36994263529777527,-0.017228106036782265,3.0305999174714087,0.1140718013048172,0.07571722567081451,0.10355627536773682,132.9417724609375,56.415740966796875,76.52603149414062,135.96707153320312,57.1837043762207,78.78337097167969,-0.02275657281279564,-0.01361257303506136,-0.029497668147087097,-2.275657281279564,15.706739267334342,6.17614551126957,12.482069914694875,5.552950769066811,3.1753889203071592,2.596229405105114,3.946384229278577,14.85156644557737,14.85156644557737,greedy,3.946384229278577,0.0,hard_fault_cluster,,False
5,__aig_and_74,control1,5.352892875671387,3.2617212988436224,2.1449904441833496,0.8202206514775753,2.1201188442483545,3.339601377150763,3.2617212988436224,1.0,0.0778800783071405,3,2,1,0.0,5.352892875671387,4.601003170013428,3.480634159594774,2.764609122276306,0.04601003170013428,0.26603808999061584,-0.026115698739886284,4.074697971343994,9.61440372467041,0.28619520366191864,0.20580416917800903,0.36658623814582825,-0.026115698739886284,2.193604841083288,0.11308646947145462,0.07609772682189941,0.10062386840581894,136.20608520507812,57.21725082397461,78.98883819580078,138.0779266357422,57.51084518432617,80.56707763671875,-0.013742715120315552,-0.005131220910698175,-0.01998053677380085,-1.3742715120315552,15.883534418419003,6.234754196107388,12.452368814963847,5.6602898272871975,3.018601232767105,2.7337179796770212,3.339601377150763,18.191167822728133,18.191167822728133,greedy,3.339601377150763,0.0,hard_fault_cluster,,False
6,__aig_and_188,control1,5.516254425048828,2.691186518669128,2.1201125979423523,0.7378995990753172,1.7492712371349333,2.764348081563792,2.691186518669128,1.0,0.07316156289466418,3,2,1,0.0,5.516254425048828,4.826272964477539,3.1019884817302223,2.830490159988403,0.04826272964477539,0.2670949399471283,-0.034790076315402985,4.110223770141602,9.695088386535645,0.27789418399333954,0.18658441305160522,0.36920395493507385,-0.034790076315402985,1.6941833160817623,0.10849108546972275,0.07425352931022644,0.09605617821216583,138.6171417236328,57.687843322753906,80.9292984008789,140.02755737304688,57.88750457763672,82.14005279541016,-0.01017490029335022,-0.0034610629081726074,-0.014960643835365772,-1.017490029335022,15.64059143513441,6.128584524095059,12.046979269012809,6.128584524095059,2.753287076205015,2.8728117762878536,2.764348081563792,20.955515904291925,20.955515904291925,greedy,2.764348081563792,0.0,hard_fault_cluster,,False
7,__aig_and_218,control1,5.698738098144531,2.7020533218979836,1.796601092815399,0.7417459592223167,1.7563346592336895,2.770782249777081,2.7020533218979836,1.0,0.06872892787909722,3,2,1,0.0,5.698738098144531,5.073052406311035,2.9964999511837958,2.3047780513763425,0.05073052406311035,0.2650647759437561,-0.034836024045944214,4.16404390335083,9.936755180358887,0.29151588678359985,0.18353858590126038,0.39949318766593933,-0.034836024045944214,1.879242256581783,0.11076433211565018,0.07812809944152832,0.09752359986305237,139.58804321289062,57.82775115966797,81.76029968261719,140.01954650878906,57.61327362060547,82.4062728881836,-0.0030912626534700394,0.003708903444930911,-0.007900817319750786,-0.30912626534700394,16.11464959383011,6.171397177577019,12.33598730713129,6.171397177577019,2.6978313967585565,2.580568936318159,2.770782249777081,23.726298154069006,23.726298154069006,greedy,2.770782249777081,0.0,hard_fault_cluster,,False
8,__aig_and_63,control1,5.658605575561523,2.653564854711294,1.4408610880374906,0.7413260616362094,1.724817155562341,2.718129707354083,2.653564854711294,1.0,0.0645648526427892,3,2,1,0.0,5.658605575561523,5.1386494636535645,3.1224946357309817,2.0782461941242216,0.05138649463653564,0.264629989862442,-0.03590419888496399,4.204024791717529,9.792025566101074,0.2658400535583496,0.16454607248306274,0.3671340346336365,-0.03590419888496399,1.8226540528237818,0.1031889021396637,0.07417348027229309,0.09072665870189667,140.7435302734375,57.880149841308594,82.86338806152344,141.9793243408203,58.069068908691406,83.9102554321289,-0.008780468255281448,-0.0032639699056744576,-0.012633654288947582,-0.8780468255281448,15.42163547873497,6.105978892743588,11.59457653015852,5.702957461774349,2.674371036142111,2.1057915732171386,2.718129707354083,26.44442786142309,26.44442786142309,greedy,2.718129707354083,0.0,hard_fault_cluster,,False
9,__aig_and_176,control1,6.128386497497559,3.821030279695988,2.205806744098663,0.8523157337307931,2.4836696818023922,3.8816833456672515,3.821030279695988,1.0,0.06065306597126335,3,2,1,0.0,6.128386497497559,5.556112289428711,3.7527604728937147,2.412466078996658,0.05556112289428711,0.267938494682312,-0.032871320843696594,4.3957014083862305,10.323932647705078,0.2931225150823593,0.17848634719848633,0.4077586829662323,-0.032871320843696594,2.2376003563404083,0.11796428263187408,0.08979897201061249,0.10249210894107819,141.8360595703125,58.04620361328125,83.78985595703125,141.80181884765625,57.48048782348633,84.32133483886719,0.00024141055473592132,0.009745956398546696,-0.006342997774481773,0.024141055473592132,17.319669231772423,6.324730529785156,13.177238505333662,6.324730529785156,3.3405602335929867,2.4703464063256977,3.8816833456672515,30.326111207090342,30.326111207090342,greedy,3.8816833456672515,0.0,hard_fault_cluster,,False
10,__aig_and_68,control1,6.061994552612305,3.3489620351791385,2.1923849821090697,0.7930062341690063,2.1768253228664403,3.405940317652231,3.3489620351791385,1.0,0.05697828247309231,3,2,1,0.0,6.061994552612305,5.6036458015441895,3.6789791986346247,2.9286301136016846,0.056036458015441895,0.2811426520347595,-0.03470972180366516,4.358875751495361,10.210199356079102,0.28542323410511017,0.16581320762634277,0.40503326058387756,-0.03470972180366516,2.113248921334743,0.10374200344085693,0.07881118357181549,0.09149225056171417,142.44837951660156,57.596378326416016,84.85200500488281,143.85406494140625,57.99896240234375,85.8551025390625,-0.009868034161627293,-0.006989746354520321,-0.011821730062365532,-0.9868034161627293,15.943136423826218,4.658145365118981,11.766434364020824,4.252147540450096,2.8077886864542965,2.513744513317943,3.405940317652231,33.73205152474257,33.73205152474257,greedy,3.405940317652231,0.0,hard_fault_cluster,,False
