checkpoint,epoch,samples,latent_smooth_l1,scoap_mae,delta_scoap_mae,hard_bce,hard_sa0_precision,hard_sa0_recall,hard_sa0_f1,hard_sa0_pr_auc,hard_sa1_precision,hard_sa1_recall,hard_sa1_f1,hard_sa1_pr_auc,hard_macro_f1,hard_macro_f1_tuned,hard_threshold_sa0,hard_threshold_sa1,brier_sa0,brier_sa1,ece_sa0,ece_sa1,positive_rate_sa0,positive_rate_sa1,hard_micro_accuracy,hard_recall_at_top_1pct,hard_recall_at_top_5pct,hard_recall_at_top_10pct,hard_count_mae,hard_count_spearman,hard_count_top10_overlap,hard_reduction_mae,hard_reduction_sign_acc,hard_reduction_score,reward_mae,latent_cosine,scoap_acc_at_005,delta_scoap_acc_at_001,hard_count_acc_at_010,hard_reduction_acc_at_005,reward_sign_acc,predictive_score
autoresearch/stability-hardf1-seeds-2026-2030/runs/seed2026__lh0p5__lhc0p1__lhr0p5__lhrk0p0__encmean__sumglobal__hlasl__hhresidual_context__pw20__ns5__nmtopk__tshard_weighted__fmtestability__ewfault_path__ek0p6__fc0p0/epoch_001.pt,1,128,0.0637822262942791,0.086077835643664,0.007566706415673252,0.744675942696631,0.0005840268652358008,1.0,0.001167371953888808,0.004190944829663167,0.01651073197578426,0.9782608695652174,0.032473389861086055,0.14057892331270583,0.016820380907487432,0.1957880301694583,0.6385540962219238,0.9730979204177856,0.15616873181476432,0.3756807437595659,0.3705425572542173,0.5790130072566644,0.00012303149606299212,0.011318897637795276,0.564822219488189,0.3033854166666668,0.3033854166666668,0.6705729166666673,0.5165107361972332,0.2173315166728571,0.18780048076923087,0.08795492614444811,0.3854166781529784,0.9120450738555519,0.18018218170618638,0.9686401444487274,0.29930487205274403,0.7280696369707584,0.0,0.6041666839737445,0.859375,0.4262998955008161
autoresearch/stability-hardf1-seeds-2026-2030/runs/seed2026__lh0p5__lhc0p1__lhr0p5__lhrk0p0__encmean__sumglobal__hlasl__hhresidual_context__pw20__ns5__nmtopk__tshard_weighted__fmtestability__ewfault_path__ek0p6__fc0p0/epoch_002.pt,2,128,0.07905743370065466,0.0685198352439329,0.005873811365745496,0.5558837153948843,0.015151515151515152,1.0,0.02985074626865672,0.04624696032259057,0.01990103855146539,0.9945652173913043,0.03902126979050056,0.1776196765215974,0.034436008029578635,0.26655997154796834,0.7542041540145874,0.9248530864715576,0.041020350049091645,0.32906484917840306,0.1855190762507273,0.5249712786581788,0.00012303149606299212,0.011318897637795276,0.7187653789370079,0.2864583333333332,0.6445312500000007,0.653645833333334,0.5280137872323394,0.17328533774707466,0.1382211538461536,0.16886554326629266,0.06770833511836827,0.8311344567337073,0.2143416091275867,0.9602756397798657,0.4518741781357676,0.8137098075821996,0.0,0.0963541695382446,0.859375,0.44444943833137907
autoresearch/stability-hardf1-seeds-2026-2030/runs/seed2026__lh0p5__lhc0p1__lhr0p5__lhrk0p0__encmean__sumglobal__hlasl__hhresidual_context__pw20__ns5__nmtopk__tshard_weighted__fmtestability__ewfault_path__ek0p6__fc0p0/epoch_003.pt,3,128,0.068441434239503,0.07308620680123568,0.003981447502155788,0.4326555475126952,0.014705882352941176,1.0,0.028985507246376812,0.02403947959602274,0.02829896107923709,0.9918478260869565,0.05502789084878637,0.34087346783057987,0.04200669904758159,0.252622537373442,0.8922367095947266,0.9985768795013428,0.017362294945479105,0.23374567381819925,0.10583263826362861,0.4211215311514697,0.00012303149606299212,0.011318897637795276,0.8030880905511811,0.3033854166666668,0.6432291666666673,0.6627604166666674,0.5189336813054979,-0.03912169680017996,0.12259615384615358,0.07006498437840492,0.33854167675599456,0.9299350156215951,0.2147159485029988,0.9663150100968778,0.3701812664512545,0.9378383350558579,0.0,0.8541666707023978,0.859375,0.44962917703513305
autoresearch/stability-hardf1-seeds-2026-2030/runs/seed2026__lh0p5__lhc0p1__lhr0p5__lhrk0p0__encmean__sumglobal__hlasl__hhresidual_context__pw20__ns5__nmtopk__tshard_weighted__fmtestability__ewfault_path__ek0p6__fc0p0/epoch_004.pt,4,128,0.06939073238754645,0.06606724922312424,0.0032590792961855186,0.33811436174437404,0.013029315960912053,1.0,0.02572347266881029,0.07718633705475811,0.03918580603026015,0.9782608695652174,0.07535321821036106,0.10104357106180469,0.05053834543958567,0.20307232834585132,0.8975613117218018,0.7962889075279236,0.022398008740020726,0.17819757615643605,0.12446557598036811,0.3483327269242131,0.00012303149606299212,0.011318897637795276,0.8594672736220472,0.03645833333333333,0.6067708333333338,0.7122395833333344,0.5104200099594891,0.11523149826098233,0.10877403846153821,0.08296537361457013,0.4791666802484542,0.9170346263854299,0.29684048146009445,0.965469310991466,0.435203411616385,0.969190857373178,0.0,0.5963541844394058,0.859375,0.43963521197375427
autoresearch/stability-hardf1-seeds-2026-2030/runs/seed2026__lh0p5__lhc0p1__lhr0p5__lhrk0p0__encmean__sumglobal__hlasl__hhresidual_context__pw20__ns5__nmtopk__tshard_weighted__fmtestability__ewfault_path__ek0p6__fc0p0/best.pt,-2,128,0.07905743370065466,0.0685198352439329,0.005873811365745496,0.5558837153948843,0.015151515151515152,1.0,0.02985074626865672,0.04624696032259057,0.01990103855146539,0.9945652173913043,0.03902126979050056,0.1776196765215974,0.034436008029578635,0.26655997154796834,0.7542041540145874,0.9248530864715576,0.041020350049091645,0.32906484917840306,0.1855190762507273,0.5249712786581788,0.00012303149606299212,0.011318897637795276,0.7187653789370079,0.2864583333333332,0.6445312500000007,0.653645833333334,0.5280137872323394,0.17328533774707466,0.1382211538461536,0.16886554326629266,0.06770833511836827,0.8311344567337073,0.2143416091275867,0.9602756397798657,0.4518741781357676,0.8137098075821996,0.0,0.0963541695382446,0.859375,0.44444943833137907
autoresearch/stability-hardf1-seeds-2026-2030/runs/seed2026__lh0p5__lhc0p1__lhr0p5__lhrk0p0__encmean__sumglobal__hlasl__hhresidual_context__pw20__ns5__nmtopk__tshard_weighted__fmtestability__ewfault_path__ek0p6__fc0p0/latest.pt,-1,128,0.06939073238754645,0.06606724922312424,0.0032590792961855186,0.33811436174437404,0.013029315960912053,1.0,0.02572347266881029,0.07718633705475811,0.03918580603026015,0.9782608695652174,0.07535321821036106,0.10104357106180469,0.05053834543958567,0.20307232834585132,0.8975613117218018,0.7962889075279236,0.022398008740020726,0.17819757615643605,0.12446557598036811,0.3483327269242131,0.00012303149606299212,0.011318897637795276,0.8594672736220472,0.03645833333333333,0.6067708333333338,0.7122395833333344,0.5104200099594891,0.11523149826098233,0.10877403846153821,0.08296537361457013,0.4791666802484542,0.9170346263854299,0.29684048146009445,0.965469310991466,0.435203411616385,0.969190857373178,0.0,0.5963541844394058,0.859375,0.43963521197375427
