split	benchmark_id	state_id	candidate_strategy	input_rows	kept_rows	positive	zero	negative	control_negative	observe_negative	decision	reason
train	subckt_0162	initial	cached_hard_cone	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0162	initial	cached_random	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0162	initial	cached_stride	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0163	initial	cached_hard_cone	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0163	initial	cached_random	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0163	initial	cached_stride	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0165	initial	cached_hard_cone	18	0	18	0	0	0	0	drop	negative<3
train	subckt_0165	initial	cached_random	18	0	16	0	2	1	1	drop	negative<3
train	subckt_0165	initial	cached_stride	18	0	18	0	0	0	0	drop	negative<3
train	subckt_0167	initial	cached_hard_cone	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0167	initial	cached_random	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0167	initial	cached_stride	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0168	initial	cached_hard_cone	18	0	18	0	0	0	0	drop	negative<3
train	subckt_0168	initial	cached_random	18	18	12	0	6	6	0	keep	balanced
train	subckt_0168	initial	cached_stride	18	0	16	0	2	2	0	drop	negative<3
train	subckt_0169	initial	cached_hard_cone	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0169	initial	cached_random	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0169	initial	cached_stride	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0170	initial	cached_hard_cone	18	0	18	0	0	0	0	drop	negative<3
train	subckt_0170	initial	cached_random	18	0	18	0	0	0	0	drop	negative<3
train	subckt_0170	initial	cached_stride	18	0	18	0	0	0	0	drop	negative<3
train	subckt_0171	initial	cached_hard_cone	36	0	36	0	0	0	0	drop	negative<3
train	subckt_0171	initial	cached_random	36	36	32	0	4	2	2	keep	balanced
train	subckt_0171	initial	cached_stride	36	0	36	0	0	0	0	drop	negative<3
train	subckt_0172	initial	cached_hard_cone	18	18	6	0	12	12	0	keep	balanced
train	subckt_0172	initial	cached_random	18	18	6	0	12	12	0	keep	balanced
train	subckt_0172	initial	cached_stride	18	18	5	0	13	12	1	keep	balanced
train	subckt_0173	initial	cached_hard_cone	18	0	18	0	0	0	0	drop	negative<3
train	subckt_0173	initial	cached_random	18	18	15	0	3	2	1	keep	balanced
train	subckt_0173	initial	cached_stride	18	0	18	0	0	0	0	drop	negative<3
train	subckt_0179	initial	cached_hard_cone	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0179	initial	cached_random	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0179	initial	cached_stride	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0180	initial	cached_hard_cone	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0180	initial	cached_random	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0180	initial	cached_stride	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0182	initial	cached_hard_cone	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0182	initial	cached_random	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0182	initial	cached_stride	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0183	initial	cached_hard_cone	36	0	0	34	2	2	0	drop	negative<3
train	subckt_0183	initial	cached_random	36	0	0	35	1	1	0	drop	negative<3
train	subckt_0183	initial	cached_stride	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0184	initial	cached_hard_cone	36	0	34	0	2	1	1	drop	negative<3
train	subckt_0184	initial	cached_random	36	0	36	0	0	0	0	drop	negative<3
train	subckt_0184	initial	cached_stride	36	0	36	0	0	0	0	drop	negative<3
train	subckt_0186	initial	cached_hard_cone	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0186	initial	cached_random	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0186	initial	cached_stride	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0187	initial	cached_hard_cone	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0187	initial	cached_random	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0187	initial	cached_stride	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0188	initial	cached_hard_cone	18	18	15	0	3	3	0	keep	balanced
train	subckt_0188	initial	cached_random	18	0	17	0	1	1	0	drop	negative<3
train	subckt_0188	initial	cached_stride	18	0	18	0	0	0	0	drop	negative<3
train	subckt_0189	initial	cached_hard_cone	18	18	6	0	12	12	0	keep	balanced
train	subckt_0189	initial	cached_random	18	18	6	0	12	12	0	keep	balanced
train	subckt_0189	initial	cached_stride	18	18	6	0	12	12	0	keep	balanced
train	subckt_0190	initial	cached_hard_cone	36	0	36	0	0	0	0	drop	negative<3
train	subckt_0190	initial	cached_random	36	0	36	0	0	0	0	drop	negative<3
train	subckt_0190	initial	cached_stride	36	0	36	0	0	0	0	drop	negative<3
train	subckt_0192	initial	cached_hard_cone	18	0	18	0	0	0	0	drop	negative<3
train	subckt_0192	initial	cached_random	18	0	18	0	0	0	0	drop	negative<3
train	subckt_0192	initial	cached_stride	18	18	15	0	3	3	0	keep	balanced
train	subckt_0193	initial	cached_hard_cone	18	18	6	0	12	12	0	keep	balanced
train	subckt_0193	initial	cached_random	18	18	8	0	10	10	0	keep	balanced
train	subckt_0193	initial	cached_stride	18	18	7	0	11	11	0	keep	balanced
train	subckt_0194	initial	cached_hard_cone	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0194	initial	cached_random	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0194	initial	cached_stride	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0195	initial	cached_hard_cone	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0195	initial	cached_random	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0195	initial	cached_stride	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0196	initial	cached_hard_cone	18	0	18	0	0	0	0	drop	negative<3
train	subckt_0196	initial	cached_random	18	0	16	0	2	2	0	drop	negative<3
train	subckt_0196	initial	cached_stride	18	0	16	0	2	2	0	drop	negative<3
train	subckt_0197	initial	cached_hard_cone	18	0	18	0	0	0	0	drop	negative<3
train	subckt_0197	initial	cached_random	18	18	14	0	4	4	0	keep	balanced
train	subckt_0197	initial	cached_stride	18	0	17	0	1	1	0	drop	negative<3
train	subckt_0199	initial	cached_hard_cone	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0199	initial	cached_random	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0199	initial	cached_stride	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0203	initial	cached_hard_cone	18	0	16	0	2	2	0	drop	negative<3
train	subckt_0203	initial	cached_random	18	0	17	0	1	1	0	drop	negative<3
train	subckt_0203	initial	cached_stride	18	0	17	0	1	1	0	drop	negative<3
train	subckt_0204	initial	cached_hard_cone	36	0	35	0	1	1	0	drop	negative<3
train	subckt_0204	initial	cached_random	36	0	36	0	0	0	0	drop	negative<3
train	subckt_0204	initial	cached_stride	36	0	35	0	1	1	0	drop	negative<3
train	subckt_0205	initial	cached_hard_cone	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0205	initial	cached_random	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0205	initial	cached_stride	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0206	initial	cached_hard_cone	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0206	initial	cached_random	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0206	initial	cached_stride	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0208	initial	cached_hard_cone	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0208	initial	cached_random	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0208	initial	cached_stride	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0209	initial	cached_hard_cone	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0209	initial	cached_random	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0209	initial	cached_stride	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0210	initial	cached_hard_cone	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0210	initial	cached_random	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0210	initial	cached_stride	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0211	initial	cached_hard_cone	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0211	initial	cached_random	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0211	initial	cached_stride	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0214	initial	cached_hard_cone	18	0	18	0	0	0	0	drop	negative<3
train	subckt_0214	initial	cached_random	18	0	18	0	0	0	0	drop	negative<3
train	subckt_0214	initial	cached_stride	18	0	18	0	0	0	0	drop	negative<3
train	subckt_0215	initial	cached_hard_cone	18	0	18	0	0	0	0	drop	negative<3
train	subckt_0215	initial	cached_random	18	0	18	0	0	0	0	drop	negative<3
train	subckt_0215	initial	cached_stride	18	0	18	0	0	0	0	drop	negative<3
train	subckt_0218	initial	cached_hard_cone	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0218	initial	cached_random	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0218	initial	cached_stride	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0219	initial	cached_hard_cone	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0219	initial	cached_random	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0219	initial	cached_stride	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0220	initial	cached_hard_cone	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0220	initial	cached_random	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0220	initial	cached_stride	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0221	initial	cached_hard_cone	18	0	18	0	0	0	0	drop	negative<3
train	subckt_0221	initial	cached_random	18	0	18	0	0	0	0	drop	negative<3
train	subckt_0221	initial	cached_stride	18	0	18	0	0	0	0	drop	negative<3
train	subckt_0222	initial	cached_hard_cone	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0222	initial	cached_random	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0222	initial	cached_stride	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0223	initial	cached_hard_cone	18	0	18	0	0	0	0	drop	negative<3
train	subckt_0223	initial	cached_random	18	0	18	0	0	0	0	drop	negative<3
train	subckt_0223	initial	cached_stride	18	0	18	0	0	0	0	drop	negative<3
train	subckt_0225	initial	cached_hard_cone	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0225	initial	cached_random	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0225	initial	cached_stride	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0226	initial	cached_hard_cone	18	0	18	0	0	0	0	drop	negative<3
train	subckt_0226	initial	cached_random	18	0	18	0	0	0	0	drop	negative<3
train	subckt_0226	initial	cached_stride	18	0	18	0	0	0	0	drop	negative<3
train	subckt_0228	initial	cached_hard_cone	18	0	18	0	0	0	0	drop	negative<3
train	subckt_0228	initial	cached_random	18	0	18	0	0	0	0	drop	negative<3
train	subckt_0228	initial	cached_stride	18	0	18	0	0	0	0	drop	negative<3
train	subckt_0229	initial	cached_hard_cone	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0229	initial	cached_random	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0229	initial	cached_stride	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0230	initial	cached_hard_cone	18	18	6	0	12	12	0	keep	balanced
train	subckt_0230	initial	cached_random	18	18	7	0	11	11	0	keep	balanced
train	subckt_0230	initial	cached_stride	18	18	6	0	12	12	0	keep	balanced
train	subckt_0231	initial	cached_hard_cone	18	18	6	0	12	12	0	keep	balanced
train	subckt_0231	initial	cached_random	18	18	6	0	12	10	2	keep	balanced
train	subckt_0231	initial	cached_stride	18	18	6	0	12	12	0	keep	balanced
train	subckt_0232	initial	cached_hard_cone	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0232	initial	cached_random	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0232	initial	cached_stride	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0234	initial	cached_hard_cone	18	0	18	0	0	0	0	drop	negative<3
train	subckt_0234	initial	cached_random	18	0	18	0	0	0	0	drop	negative<3
train	subckt_0234	initial	cached_stride	18	0	18	0	0	0	0	drop	negative<3
train	subckt_0235	initial	cached_hard_cone	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0235	initial	cached_random	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0235	initial	cached_stride	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0237	initial	cached_hard_cone	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0237	initial	cached_random	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0237	initial	cached_stride	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0238	initial	cached_hard_cone	18	0	18	0	0	0	0	drop	negative<3
train	subckt_0238	initial	cached_random	18	0	18	0	0	0	0	drop	negative<3
train	subckt_0238	initial	cached_stride	18	0	18	0	0	0	0	drop	negative<3
train	subckt_0239	initial	cached_hard_cone	18	18	12	0	6	6	0	keep	balanced
train	subckt_0239	initial	cached_random	18	18	10	0	8	8	0	keep	balanced
train	subckt_0239	initial	cached_stride	18	18	9	0	9	9	0	keep	balanced
train	subckt_0240	initial	cached_hard_cone	18	18	12	0	6	6	0	keep	balanced
train	subckt_0240	initial	cached_random	18	18	8	0	10	10	0	keep	balanced
train	subckt_0240	initial	cached_stride	18	18	14	0	4	4	0	keep	balanced
train	subckt_0241	initial	cached_hard_cone	18	0	17	0	1	1	0	drop	negative<3
train	subckt_0241	initial	cached_random	18	0	16	0	2	2	0	drop	negative<3
train	subckt_0241	initial	cached_stride	18	0	18	0	0	0	0	drop	negative<3
train	subckt_0242	initial	cached_hard_cone	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0242	initial	cached_random	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0242	initial	cached_stride	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0243	initial	cached_hard_cone	18	0	18	0	0	0	0	drop	negative<3
train	subckt_0243	initial	cached_random	18	0	18	0	0	0	0	drop	negative<3
train	subckt_0243	initial	cached_stride	18	0	18	0	0	0	0	drop	negative<3
train	subckt_0246	initial	cached_hard_cone	18	0	18	0	0	0	0	drop	negative<3
train	subckt_0246	initial	cached_random	18	0	18	0	0	0	0	drop	negative<3
train	subckt_0246	initial	cached_stride	18	0	18	0	0	0	0	drop	negative<3
train	subckt_0247	initial	cached_hard_cone	18	0	18	0	0	0	0	drop	negative<3
train	subckt_0247	initial	cached_random	18	0	18	0	0	0	0	drop	negative<3
train	subckt_0247	initial	cached_stride	18	0	18	0	0	0	0	drop	negative<3
train	subckt_0248	initial	cached_hard_cone	36	0	36	0	0	0	0	drop	negative<3
train	subckt_0248	initial	cached_random	36	0	36	0	0	0	0	drop	negative<3
train	subckt_0248	initial	cached_stride	36	0	36	0	0	0	0	drop	negative<3
train	subckt_0250	initial	cached_hard_cone	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0250	initial	cached_random	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0250	initial	cached_stride	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0252	initial	cached_hard_cone	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0252	initial	cached_random	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0252	initial	cached_stride	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0253	initial	cached_hard_cone	36	0	36	0	0	0	0	drop	negative<3
train	subckt_0253	initial	cached_random	36	0	36	0	0	0	0	drop	negative<3
train	subckt_0253	initial	cached_stride	36	0	36	0	0	0	0	drop	negative<3
train	subckt_0255	initial	cached_hard_cone	18	0	18	0	0	0	0	drop	negative<3
train	subckt_0255	initial	cached_random	18	0	18	0	0	0	0	drop	negative<3
train	subckt_0255	initial	cached_stride	18	0	18	0	0	0	0	drop	negative<3
train	subckt_0256	initial	cached_hard_cone	36	0	34	0	2	1	1	drop	negative<3
train	subckt_0256	initial	cached_random	36	0	35	0	1	1	0	drop	negative<3
train	subckt_0256	initial	cached_stride	36	0	35	0	1	1	0	drop	negative<3
train	subckt_0258	initial	cached_hard_cone	18	0	18	0	0	0	0	drop	negative<3
train	subckt_0258	initial	cached_random	18	0	18	0	0	0	0	drop	negative<3
train	subckt_0258	initial	cached_stride	18	0	18	0	0	0	0	drop	negative<3
train	subckt_0260	initial	cached_hard_cone	18	18	9	0	9	9	0	keep	balanced
train	subckt_0260	initial	cached_random	18	18	10	0	8	8	0	keep	balanced
train	subckt_0260	initial	cached_stride	18	18	7	0	11	11	0	keep	balanced
train	subckt_0261	initial	cached_hard_cone	18	18	7	0	11	11	0	keep	balanced
train	subckt_0261	initial	cached_random	18	18	8	0	10	10	0	keep	balanced
train	subckt_0261	initial	cached_stride	18	18	7	0	11	10	1	keep	balanced
train	subckt_0263	initial	cached_hard_cone	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0263	initial	cached_random	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0263	initial	cached_stride	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0265	initial	cached_hard_cone	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0265	initial	cached_random	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0265	initial	cached_stride	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0266	initial	cached_hard_cone	18	18	6	0	12	12	0	keep	balanced
train	subckt_0266	initial	cached_random	18	18	6	0	12	12	0	keep	balanced
train	subckt_0266	initial	cached_stride	18	18	6	0	12	12	0	keep	balanced
train	subckt_0267	initial	cached_hard_cone	36	0	35	0	1	1	0	drop	negative<3
train	subckt_0267	initial	cached_random	36	0	36	0	0	0	0	drop	negative<3
train	subckt_0267	initial	cached_stride	36	0	36	0	0	0	0	drop	negative<3
train	subckt_0268	initial	cached_hard_cone	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0268	initial	cached_random	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0268	initial	cached_stride	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0270	initial	cached_hard_cone	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0270	initial	cached_random	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0270	initial	cached_stride	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0271	initial	cached_hard_cone	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0271	initial	cached_random	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0271	initial	cached_stride	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0272	initial	cached_hard_cone	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0272	initial	cached_random	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0272	initial	cached_stride	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0273	initial	cached_hard_cone	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0273	initial	cached_random	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0273	initial	cached_stride	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0275	initial	cached_hard_cone	36	0	36	0	0	0	0	drop	negative<3
train	subckt_0275	initial	cached_random	36	36	32	0	4	3	1	keep	balanced
train	subckt_0275	initial	cached_stride	36	0	34	0	2	1	1	drop	negative<3
train	subckt_0277	initial	cached_hard_cone	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0277	initial	cached_random	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0277	initial	cached_stride	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0278	initial	cached_hard_cone	18	0	18	0	0	0	0	drop	negative<3
train	subckt_0278	initial	cached_random	18	0	18	0	0	0	0	drop	negative<3
train	subckt_0278	initial	cached_stride	18	0	18	0	0	0	0	drop	negative<3
train	subckt_0279	initial	cached_hard_cone	18	0	18	0	0	0	0	drop	negative<3
train	subckt_0279	initial	cached_random	18	0	16	0	2	0	2	drop	negative<3
train	subckt_0279	initial	cached_stride	18	0	18	0	0	0	0	drop	negative<3
train	subckt_0280	initial	cached_hard_cone	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0280	initial	cached_random	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0280	initial	cached_stride	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0281	initial	cached_hard_cone	18	0	18	0	0	0	0	drop	negative<3
train	subckt_0281	initial	cached_random	18	0	18	0	0	0	0	drop	negative<3
train	subckt_0281	initial	cached_stride	18	0	18	0	0	0	0	drop	negative<3
train	subckt_0282	initial	cached_hard_cone	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0282	initial	cached_random	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0282	initial	cached_stride	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0283	initial	cached_hard_cone	18	0	18	0	0	0	0	drop	negative<3
train	subckt_0283	initial	cached_random	18	0	18	0	0	0	0	drop	negative<3
train	subckt_0283	initial	cached_stride	18	0	18	0	0	0	0	drop	negative<3
train	subckt_0284	initial	cached_hard_cone	36	0	0	25	11	11	0	drop	positive<3
train	subckt_0284	initial	cached_random	36	0	0	24	12	12	0	drop	positive<3
train	subckt_0284	initial	cached_stride	36	0	0	28	8	8	0	drop	positive<3
train	subckt_0286	initial	cached_hard_cone	36	0	36	0	0	0	0	drop	negative<3
train	subckt_0286	initial	cached_random	36	0	36	0	0	0	0	drop	negative<3
train	subckt_0286	initial	cached_stride	36	0	36	0	0	0	0	drop	negative<3
train	subckt_0288	initial	cached_hard_cone	18	18	7	0	11	8	3	keep	balanced
train	subckt_0288	initial	cached_random	18	18	8	0	10	10	0	keep	balanced
train	subckt_0288	initial	cached_stride	18	18	8	0	10	10	0	keep	balanced
train	subckt_0289	initial	cached_hard_cone	18	0	16	0	2	2	0	drop	negative<3
train	subckt_0289	initial	cached_random	18	0	18	0	0	0	0	drop	negative<3
train	subckt_0289	initial	cached_stride	18	0	17	0	1	1	0	drop	negative<3
train	subckt_0290	initial	cached_hard_cone	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0290	initial	cached_random	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0290	initial	cached_stride	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0291	initial	cached_hard_cone	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0291	initial	cached_random	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0291	initial	cached_stride	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0292	initial	cached_hard_cone	18	0	16	0	2	2	0	drop	negative<3
train	subckt_0292	initial	cached_random	18	0	18	0	0	0	0	drop	negative<3
train	subckt_0292	initial	cached_stride	18	0	17	0	1	1	0	drop	negative<3
train	subckt_0293	initial	cached_hard_cone	36	0	36	0	0	0	0	drop	negative<3
train	subckt_0293	initial	cached_random	36	0	36	0	0	0	0	drop	negative<3
train	subckt_0293	initial	cached_stride	36	0	36	0	0	0	0	drop	negative<3
train	subckt_0294	initial	cached_hard_cone	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0294	initial	cached_random	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0294	initial	cached_stride	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0295	initial	cached_hard_cone	18	0	18	0	0	0	0	drop	negative<3
train	subckt_0295	initial	cached_random	18	0	18	0	0	0	0	drop	negative<3
train	subckt_0295	initial	cached_stride	18	0	18	0	0	0	0	drop	negative<3
train	subckt_0296	initial	cached_hard_cone	36	0	36	0	0	0	0	drop	negative<3
train	subckt_0296	initial	cached_random	36	0	36	0	0	0	0	drop	negative<3
train	subckt_0296	initial	cached_stride	36	0	36	0	0	0	0	drop	negative<3
train	subckt_0297	initial	cached_hard_cone	18	0	18	0	0	0	0	drop	negative<3
train	subckt_0297	initial	cached_random	18	0	18	0	0	0	0	drop	negative<3
train	subckt_0297	initial	cached_stride	18	0	16	0	2	2	0	drop	negative<3
train	subckt_0300	initial	cached_hard_cone	36	0	36	0	0	0	0	drop	negative<3
train	subckt_0300	initial	cached_random	36	0	36	0	0	0	0	drop	negative<3
train	subckt_0300	initial	cached_stride	36	0	34	0	2	1	1	drop	negative<3
train	subckt_0301	initial	cached_hard_cone	18	0	18	0	0	0	0	drop	negative<3
train	subckt_0301	initial	cached_random	18	0	18	0	0	0	0	drop	negative<3
train	subckt_0301	initial	cached_stride	18	0	18	0	0	0	0	drop	negative<3
train	subckt_0302	initial	cached_hard_cone	36	0	36	0	0	0	0	drop	negative<3
train	subckt_0302	initial	cached_random	36	0	36	0	0	0	0	drop	negative<3
train	subckt_0302	initial	cached_stride	36	0	36	0	0	0	0	drop	negative<3
train	subckt_0303	initial	cached_hard_cone	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0303	initial	cached_random	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0303	initial	cached_stride	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0304	initial	cached_hard_cone	18	0	18	0	0	0	0	drop	negative<3
train	subckt_0304	initial	cached_random	18	0	18	0	0	0	0	drop	negative<3
train	subckt_0304	initial	cached_stride	18	0	18	0	0	0	0	drop	negative<3
train	subckt_0305	initial	cached_hard_cone	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0305	initial	cached_random	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0305	initial	cached_stride	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0307	initial	cached_hard_cone	18	0	18	0	0	0	0	drop	negative<3
train	subckt_0307	initial	cached_random	18	0	18	0	0	0	0	drop	negative<3
train	subckt_0307	initial	cached_stride	18	0	18	0	0	0	0	drop	negative<3
train	subckt_0309	initial	cached_hard_cone	18	0	18	0	0	0	0	drop	negative<3
train	subckt_0309	initial	cached_random	18	0	18	0	0	0	0	drop	negative<3
train	subckt_0309	initial	cached_stride	18	0	18	0	0	0	0	drop	negative<3
train	subckt_0310	initial	cached_hard_cone	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0310	initial	cached_random	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0310	initial	cached_stride	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0311	initial	cached_hard_cone	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0311	initial	cached_random	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0311	initial	cached_stride	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0313	initial	cached_hard_cone	18	18	9	0	9	9	0	keep	balanced
train	subckt_0313	initial	cached_random	18	18	7	0	11	11	0	keep	balanced
train	subckt_0313	initial	cached_stride	18	18	8	0	10	10	0	keep	balanced
train	subckt_0314	initial	cached_hard_cone	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0314	initial	cached_random	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0314	initial	cached_stride	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0315	initial	cached_hard_cone	18	0	16	0	2	1	1	drop	negative<3
train	subckt_0315	initial	cached_random	18	18	15	0	3	3	0	keep	balanced
train	subckt_0315	initial	cached_stride	18	18	11	0	7	6	1	keep	balanced
train	subckt_0316	initial	cached_hard_cone	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0316	initial	cached_random	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0316	initial	cached_stride	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0317	initial	cached_hard_cone	36	0	36	0	0	0	0	drop	negative<3
train	subckt_0317	initial	cached_random	36	0	36	0	0	0	0	drop	negative<3
train	subckt_0317	initial	cached_stride	36	0	35	0	1	1	0	drop	negative<3
train	subckt_0318	initial	cached_hard_cone	36	0	0	36	0	0	0	drop	negative<3
