benchmark_id	state_id	candidate_strategy	candidate_count	finite_count	ok_count	positive_count	zero_count	negative_count	oracle_best_action	oracle_best_delta_tc	oracle_worst_action	oracle_worst_delta_tc	mean_delta_tc	base_test_coverage	base_fault_coverage
iscas99__b22	initial	heuristic_recall_pool	96	96	96	74	0	22	N44390::observe	0.008140000000000036	N1597::control0	-0.0029200000000000337	0.001060104166666653	0.9213	0.9213
