benchmark_id	state_id	candidate_strategy	candidate_rank	node	type	action_key	status	oracle_delta_tc	oracle_delta_fault_coverage	oracle_delta_pattern_count	oracle_test_coverage	oracle_fault_coverage	oracle_hard_fault_count	oracle_undetected_fault_count	oracle_error	eval_dir	q_pred	score_pred	reward_pred	fc_pred	guarded_reward	return_pred	hard_reduction_total_pred	hybrid_pred	bounded_residual_hybrid_pred	derived_hard_reduction_total_pred	derived_hard_reduction_hybrid_pred	pattern_pred	hard_reduction_sa0_pred	hard_reduction_sa1_pred	derived_hard_reduction_sa0_pred	derived_hard_reduction_sa1_pred	derived_hard_count_pre_total_pred	derived_hard_count_post_total_pred
iscas99__b22	initial	heuristic_recall_pool	1	N30663	observe	N30663::observe	ok	0.000500000000000056	0.000500000000000056	0	0.9218000000000001	0.9218000000000001	5509	5509			0.2804167866706848	0.2804167866706848	-0.08478332310914993	-0.0008478332310914993	-0.08478332310914993	0.7704144716262817	-0.06620004773139954	-5.934373624622822	-6.448596986010671	0.016909413039684296	1.6909413039684296	-0.11531709879636765	-0.10113424062728882	-0.06402798742055893	0.009251882322132587	0.022278370335698128	109053.9921875	107209.953125
iscas99__b22	initial	heuristic_recall_pool	2	N30662	observe	N30662::observe	ok	0.0005199999999999649	0.0005199999999999649	0	0.92182	0.92182	5508	5508			0.27675294876098633	0.27675294876098633	-0.054063580930233	-0.00054063580930233	-0.054063580930233	0.7711402773857117	-0.061379339545965195	-5.420857258141041	-5.95866478048265	0.020188160240650177	2.0188160240650177	-0.13417468965053558	-0.09229980409145355	-0.05635536462068558	0.018017875030636787	0.021709812805056572	109053.7109375	106852.1171875
iscas99__b22	initial	heuristic_recall_pool	3	N1169	observe	N1169::observe	ok	2.0000000000020002e-05	2.0000000000020002e-05	0	0.92132	0.92132	5543	5543			0.41281765699386597	0.41281765699386597	0.15624436736106873	0.0015624436736106874	0.15624436736106873	0.8554762601852417	-0.00907125137746334	0.10459548979997635	-0.6541949808597565	0.01182333193719387	1.182333193719387	-0.07452364265918732	-0.04376586899161339	-0.03309709578752518	-0.00487906439229846	0.02353311888873577	109060.703125	107771.2421875
iscas99__b22	initial	heuristic_recall_pool	4	N1597	control0	N1597::control0	ok	-0.0029200000000000337	-0.0029200000000000337	0	0.91838	0.91838	5750	5750			0.44489142298698425	0.44489142298698425	0.07475851476192474	0.0007475851476192474	0.07475851476192474	0.843980610370636	-0.008639542385935783	0.05478488653898239	-0.6342694573104382	0.0061870296485722065	0.6187029648572206	-0.12460411339998245	-0.05341150611639023	-0.045640729367733	-0.018946247175335884	0.02380581945180893	109055.0078125	108380.28125
iscas99__b22	initial	heuristic_recall_pool	5	N1597	control1	N1597::control1	ok	-0.0022499999999999742	-0.0022499999999999742	0	0.91905	0.91905	5703	5703			0.44130387902259827	0.44130387902259827	0.08556930720806122	0.0008556930720806121	0.08556930720806122	0.8428477644920349	-0.00868389755487442	0.060027316212654114	-0.636285487562418	0.007568929810076952	0.7568929810076952	-0.11890220642089844	-0.052420470863580704	-0.04435194283723831	-0.016321849077939987	0.024316707625985146	109055.0078125	108229.578125
iscas99__b22	initial	heuristic_recall_pool	6	N30653	observe	N30653::observe	ok	0.0014399999999999968	0.0014399999999999968	0	0.92274	0.92274	5443	5443			0.28034117817878723	0.28034117817878723	-0.08800726383924484	-0.0008800726383924485	-0.08800726383924484	0.7735627293586731	-0.06684127449989319	-5.998571984469891	-6.512738583609462	0.01759650744497776	1.759650744497776	-0.1154656931757927	-0.10181885957717896	-0.06442676484584808	0.01021257508546114	0.022773681208491325	109053.953125	107134.984375
iscas99__b22	initial	heuristic_recall_pool	7	N2144	observe	N2144::observe	ok	0.0005199999999999649	0.0005199999999999649	0	0.92182	0.92182	5508	5508			0.4109472334384918	0.4109472334384918	0.17022380232810974	0.0017022380232810973	0.17022380232810974	0.8544809818267822	-0.009130768477916718	0.11162793636322021	-0.6569006517529488	0.013017401099205017	1.3017401099205017	-0.07726848125457764	-0.04243607819080353	-0.031367771327495575	-0.0020472907926887274	0.023579753935337067	109053.546875	107633.953125
iscas99__b22	initial	heuristic_recall_pool	8	N61350	observe	N61350::observe	ok	2.0000000000020002e-05	2.0000000000020002e-05	0	0.92132	0.92132	5543	5543			0.4372001886367798	0.4372001886367798	0.1187216192483902	0.001187216192483902	0.1187216192483902	0.8481690883636475	-0.008818399161100388	0.0850507915019989	-0.6401172392070293	0.008084560744464397	0.8084560744464397	-0.10492263734340668	-0.04941532388329506	-0.04044391214847565	-0.01399568747729063	0.023563845083117485	109057.2109375	108175.53125
iscas99__b22	initial	heuristic_recall_pool	9	N61351	observe	N61351::observe	ok	2.0000000000020002e-05	2.0000000000020002e-05	0	0.92132	0.92132	5543	5543			0.431932270526886	0.431932270526886	0.1248723492026329	0.001248723492026329	0.1248723492026329	0.8477687835693359	-0.008876146748661995	0.08502645790576935	-0.6444543916732073	0.008505416102707386	0.8505416102707386	-0.09831647574901581	-0.048125073313713074	-0.038766004145145416	-0.012751316651701927	0.023409266024827957	109057.3515625	108129.7734375
iscas99__b22	initial	heuristic_recall_pool	10	N61349	observe	N61349::observe	ok	2.0000000000020002e-05	2.0000000000020002e-05	0	0.92132	0.92132	5543	5543			0.42855098843574524	0.42855098843574524	0.14038552343845367	0.0014038552343845368	0.14038552343845367	0.8444225788116455	-0.008947246707975864	0.09008343145251274	-0.6485226452350616	0.009323526173830032	0.9323526173830032	-0.09703563898801804	-0.04653649404644966	-0.03670014441013336	-0.010957195423543453	0.02354159951210022	109066.328125	108049.4453125
