checkpoint	score_field	groups	top1_accuracy	type_accuracy	within_best_type_top1_accuracy	mean_within_best_type_regret_pp	mean_selected_delta_tc_pp	mean_top1_regret_pp	negative_top1_rate	mean_spearman	mean_pairwise_accuracy	mean_same_type_pairwise_accuracy	selected_control0	selected_control1	selected_observe
round8	typed_return_pred	55	0.12727272727272726	0.7090909090909091	0.12727272727272726	0.029399999999999024	-0.0013454545454548818	0.04558181818181704	0.34545454545454546	0.393431309773315	0.7020357319390189	0.5357138882334621	9	11	35
round10	typed_return_pred	55	0.18181818181818182	0.6545454545454545	0.2	0.032618181818180526	-0.0018181818181818197	0.046054545454543974	0.36363636363636365	0.3946032451664623	0.6866706943183072	0.5396210380432134	12	8	35
