checkpoint	score_field	benchmark_id	state_id	prefix_step	candidate_count	selected_action	selected_type	best_action	best_type	top1_hit	type_hit	within_best_type_top1_hit	within_best_type_regret_pp	selected_delta_tc_pp	best_delta_tc_pp	top1_regret_pp	negative_top1	spearman	pairwise_accuracy	same_type_pairwise_accuracy
round8	typed_return_pred	subckt_0230	prefix_0704	704	15	__aig_not_46005::observe	observe	__aig_not_20202::control0	control0	0	0	0	0.06699999999998374	0.002999999999997449	0.023999999999979593	0.020999999999982144	0	0.4609932298519181	0.7162162162162162	0.2222222222222222
round8	typed_return_pred	subckt_0230	prefix_0767	767	15	__aig_and_25947::observe	observe	__aig_and_25947::observe	observe	1	1	1	0.0	0.0030000000000085514	0.0030000000000085514	0.0	0	0.6309613656143768	0.847457627118644	0.25
round8	typed_return_pred	subckt_0266	prefix_0320	320	15	__aig_not_32854::observe	observe	new_n28906::control1	control1	0	0	0	0.0	0.01900000000001345	0.717000000000001	0.6979999999999875	0	-0.5066139377679031	0.3333333333333333	0.5833333333333334
round8	typed_return_pred	subckt_0266	prefix_0448	448	15	__aig_and_62447::observe	observe	new_n28906::control1	control1	0	0	0	0.0	0.012000000000000899	0.5660000000000109	0.55400000000001	0	-0.4634357854899935	0.367816091954023	0.75
round8	typed_return_pred	subckt_0266	prefix_0576	576	15	__aig_and_62919::observe	observe	__aig_and_62447::observe	observe	0	1	0	0.0	0.012000000000000899	0.012000000000000899	0.0	0	0.746431419452302	0.9152542372881356	0.5
round8	typed_return_pred	subckt_0266	prefix_0704	704	15	__aig_and_32161::observe	observe	__aig_and_33694::observe	observe	0	1	0	0.0	0.012000000000000899	0.012000000000000899	0.0	0	0.698212002188447	1.0	1.0
round8	typed_return_pred	subckt_0266	prefix_0767	767	15	__buf_split_39924::control1	control1	__aig_and_63856::control1	control1	0	1	0	0.032999999999994145	-0.025999999999992696	0.0070000000000014495	0.032999999999994145	1	0.058823721796096275	0.5526315789473685	0.4117647058823529
round8	typed_return_pred	subckt_0289	prefix_0320	320	15	__aig_and_57235::observe	observe	__aig_and_57235::observe	observe	1	1	1	0.0	0.06899999999998574	0.06899999999998574	0.0	0	0.7103608475223859	0.8390804597701149	0.7333333333333333
round8	typed_return_pred	subckt_0289	prefix_0448	448	15	__aig_not_4038::observe	observe	__aig_not_4590::control0	control0	0	0	0	0.08700000000000374	0.01100000000000545	0.048999999999999044	0.037999999999993594	0	0.5059026586212015	0.7228915662650602	0.6470588235294118
round8	typed_return_pred	subckt_0289	prefix_0576	576	15	__aig_and_6251::observe	observe	__aig_not_4590::control0	control0	0	0	0	0.07199999999999429	0.007999999999996898	0.03999999999998449	0.031999999999987594	0	0.3191835562201981	0.6438356164383562	0.2727272727272727
round8	typed_return_pred	subckt_0289	prefix_0704	704	15	new_n24033::control1	control1	new_n24628::control1	control1	0	1	0	0.031999999999998696	-0.026999999999999247	0.004999999999999449	0.031999999999998696	1	-0.046106944597707346	0.48936170212765956	0.5789473684210527
round8	typed_return_pred	subckt_0289	prefix_0767	767	15	new_n24033::control1	control1	new_n24628::control1	control1	0	1	0	0.030999999999992145	-0.024999999999986144	0.0060000000000060005	0.030999999999992145	1	0.08509629433967632	0.5384615384615384	0.6206896551724138
round8	typed_return_pred	subckt_0292	prefix_0320	320	15	__aig_not_19273::observe	observe	__aig_not_19273::observe	observe	1	1	1	0.0	0.013999999999991797	0.013999999999991797	0.0	0	0.47051289895249454	0.7125	0.5555555555555556
round8	typed_return_pred	subckt_0292	prefix_0448	448	15	new_n8885::observe	observe	new_n8885::observe	observe	1	1	1	0.0	0.00900000000000345	0.00900000000000345	0.0	0	0.3688152463605576	0.6756756756756757	0.5625
round8	typed_return_pred	subckt_0292	prefix_0576	576	15	__aig_not_13::observe	observe	__aig_and_31512::observe	observe	0	1	0	0.0	0.0070000000000014495	0.0070000000000014495	0.0	0	0.563661110610072	0.76	0.5294117647058824
round8	typed_return_pred	subckt_0292	prefix_0704	704	15	__aig_not_31573::control0	control0	new_n8868::control1	control1	0	0	0	0.031999999999998696	-0.027999999999994696	0.004000000000004	0.031999999999998696	1	0.10143527811495616	0.574468085106383	0.782608695652174
round8	typed_return_pred	subckt_0292	prefix_0767	767	15	new_n13637::control0	control0	__aig_not_21519::control0	control0	0	1	0	0.06099999999999994	-0.02700000000001035	0.033999999999989594	0.06099999999999994	1	0.24743582965269678	0.7857142857142857	0.6666666666666666
round8	typed_return_pred	subckt_0298	prefix_0320	320	15	__aig_and_33880::observe	observe	__aig_and_33880::observe	observe	1	1	1	0.0	0.014000000000002899	0.014000000000002899	0.0	0	0.6710545850653563	0.8493150684931506	0.75
round8	typed_return_pred	subckt_0298	prefix_0448	448	15	__aig_and_35502::observe	observe	__aig_and_33880::observe	observe	0	1	0	0.0	0.009999999999987796	0.009999999999987796	0.0	0	0.7825234911034482	0.9090909090909091	0.8333333333333334
round8	typed_return_pred	subckt_0298	prefix_0576	576	15	__aig_and_33958::observe	observe	__aig_and_35453::observe	observe	0	1	0	0.0	0.009999999999998899	0.009999999999998899	0.0	0	0.7216878364870323	0.8813559322033898	0.5
round8	typed_return_pred	subckt_0298	prefix_0704	704	15	__buf_split_20695::control1	control1	__buf_split_20695::control1	control1	1	1	1	0.0	0.0	0.0	0.0	0	0.4117660525726739	0.7894736842105263	0.7368421052631579
round8	typed_return_pred	subckt_0298	prefix_0767	767	15	new_n14074::control1	control1	__aig_and_11::control1	control1	0	1	0	0.03300000000000525	-0.026000000000003798	0.0070000000000014495	0.03300000000000525	1	0.04225771273642583	0.5185185185185185	0.5384615384615384
round8	typed_return_pred	subckt_0309	prefix_0320	320	15	__buf_split_1739::observe	observe	__aig_and_734::observe	observe	0	1	0	0.0440000000000107	0.012000000000000899	0.056000000000011596	0.0440000000000107	0	0.7336252313453001	0.873015873015873	0.5
round8	typed_return_pred	subckt_0309	prefix_0448	448	15	__aig_and_1316::observe	observe	5278::observe	observe	0	1	0	0.0	0.014000000000002899	0.014000000000002899	0.0	0	0.8183170883849714	1.0	nan
round8	typed_return_pred	subckt_0309	prefix_0576	576	15	5278::observe	observe	5278::observe	observe	1	1	1	0.0	0.013999999999991797	0.013999999999991797	0.0	0	0.8183170883849714	1.0	nan
round8	typed_return_pred	subckt_0309	prefix_0704	704	15	__buf_split_182::observe	observe	2420::observe	observe	0	1	0	0.0	0.010999999999994348	0.010999999999994348	0.0	0	0.7423074889580903	0.8983050847457628	0.5
round8	typed_return_pred	subckt_0309	prefix_0767	767	15	1338::observe	observe	2420::observe	observe	0	1	0	0.0	0.009999999999998899	0.009999999999998899	0.0	0	0.7423074889580903	0.8983050847457628	0.75
round8	typed_return_pred	subckt_0347	prefix_0320	320	15	__buf_split_344::observe	observe	__aig_and_1260::observe	observe	0	1	0	0.0	0.017000000000000348	0.017000000000000348	0.0	0	0.7059166723617939	0.8709677419354839	0.625
round8	typed_return_pred	subckt_0347	prefix_0448	448	15	__buf_split_31::observe	observe	__buf_split_161::observe	observe	0	1	0	0.0	0.010999999999994348	0.010999999999994348	0.0	0	0.8183170883849714	1.0	nan
round8	typed_return_pred	subckt_0347	prefix_0576	576	15	5111::control0	control0	1384::control1	control1	0	0	0	0.043999999999999595	-0.031999999999998696	0.012000000000000899	0.043999999999999595	1	-0.43301270189221935	0.0	0.0
round8	typed_return_pred	subckt_0347	prefix_0704	704	15	__buf_split_1168::control1	control1	1384::control1	control1	0	1	0	0.041999999999997595	-0.025999999999992696	0.0160000000000049	0.041999999999997595	1	0.18903847285060013	0.6382978723404256	0.631578947368421
round8	typed_return_pred	subckt_0347	prefix_0767	767	15	__aig_and_812::control0	control0	1384::control1	control1	0	0	0	0.041999999999997595	-0.024000000000001798	0.017999999999995797	0.041999999999997595	1	-0.43301270189221935	0.0	0.0
round8	typed_return_pred	subckt_0360	prefix_0320	320	15	GT_146_U7::observe	observe	__aig_and_1237::observe	observe	0	1	0	0.10699999999999044	0.03300000000000525	0.13999999999999568	0.10699999999999044	0	0.5360683296558428	0.6823529411764706	0.3157894736842105
round8	typed_return_pred	subckt_0360	prefix_0448	448	15	__aig_and_629::observe	observe	GT_134_U6::control1	control1	0	0	0	0.2569999999999961	0.020999999999993246	0.18199999999999328	0.16100000000000003	0	0.4698435777009087	0.686046511627907	0.5263157894736842
round8	typed_return_pred	subckt_0360	prefix_0576	576	15	__buf_split_1022::observe	observe	__aig_and_629::observe	observe	0	1	0	0.0	0.01700000000001145	0.01700000000001145	0.0	0	0.7136529935746752	0.8450704225352113	0.5
round8	typed_return_pred	subckt_0360	prefix_0704	704	15	U917::control0	control0	__aig_and_899::control0	control0	0	1	0	0.031999999999987594	-0.023999999999990695	0.007999999999996898	0.031999999999987594	1	0.14890813059502434	0.5806451612903226	0.6333333333333333
round8	typed_return_pred	subckt_0360	prefix_0767	767	15	__aig_and_420::control1	control1	U751::control0	control0	0	0	0	0.15199999999999658	-0.051000000000001044	0.13100000000000334	0.18200000000000438	1	-0.05576098271316714	0.4657534246575342	0.4411764705882353
round10	typed_return_pred	subckt_0020	prefix_0320	320	15	new_n9974::observe	observe	__aig_and_12630::observe	observe	0	1	0	0.0	0.012999999999985246	0.012999999999985246	0.0	0	0.6287787209787742	0.7804878048780488	0.4
round10	typed_return_pred	subckt_0020	prefix_0448	448	15	__aig_and_24142::observe	observe	__aig_not_11913::control0	control0	0	0	0	0.09300000000000974	0.008999999999992347	0.051000000000001044	0.0420000000000087	0	0.7678126990693306	0.8955223880597015	0.75
round10	typed_return_pred	subckt_0020	prefix_0576	576	15	__aig_and_12677::observe	observe	__aig_not_11913::control0	control0	0	0	0	0.07800000000000029	0.007999999999996898	0.042999999999993044	0.034999999999996145	0	0.6197797868009122	0.8225806451612904	0.42857142857142855
round10	typed_return_pred	subckt_0020	prefix_0704	704	15	__buf_split_6990::control1	control1	__aig_not_11854::control1	control1	0	1	0	0.0	-0.028999999999990145	-0.028999999999990145	0.0	1	0.04539206495016018	0.5384615384615384	0.5
round10	typed_return_pred	subckt_0020	prefix_0767	767	15	__buf_split_7472::control1	control1	__aig_not_11854::control1	control1	0	1	0	0.0	-0.026000000000003798	-0.026000000000003798	0.0	1	nan	nan	nan
round10	typed_return_pred	subckt_0116	prefix_0320	320	15	new_n5558_::observe	observe	new_n5354_::observe	observe	0	1	0	0.0	0.01100000000000545	0.01100000000000545	0.0	0	0.8183170883849714	1.0	nan
round10	typed_return_pred	subckt_0116	prefix_0448	448	15	__buf_split_3797::control0	control0	__buf_split_3798::control0	control0	0	1	0	0.0	-0.03500000000001835	-0.03500000000001835	0.0	1	nan	nan	nan
round10	typed_return_pred	subckt_0116	prefix_0576	576	15	new_n5485_::control0	control0	new_n5704_::control1	control1	0	0	0	0.0	-0.029000000000001247	-0.029000000000001247	0.0	1	nan	nan	nan
round10	typed_return_pred	subckt_0116	prefix_0704	704	15	new_n5485_::control0	control0	__buf_split_3978::control1	control1	0	0	1	0.0	-0.024000000000001798	-0.024000000000001798	0.0	1	-0.061858957413174195	0.42857142857142855	0.8571428571428571
round10	typed_return_pred	subckt_0116	prefix_0767	767	15	new_n5485_::control0	control0	__buf_split_3978::control1	control1	0	0	0	0.0	-0.022999999999995246	-0.022999999999995246	0.0	1	-0.061858957413174195	0.42857142857142855	1.0
round10	typed_return_pred	subckt_0197	prefix_0320	320	15	__buf_split_21178::observe	observe	__aig_and_35154::control1	control1	0	0	0	0.17300000000000093	0.0180000000000069	0.12400000000001299	0.10600000000000609	0	0.24093544077473367	0.5949367088607594	0.3333333333333333
round10	typed_return_pred	subckt_0197	prefix_0448	448	15	__buf_split_21281::observe	observe	__aig_not_34626::observe	observe	0	1	0	0.0	0.01300000000000745	0.01300000000000745	0.0	0	0.7629271414291484	0.9152542372881356	0.75
round10	typed_return_pred	subckt_0197	prefix_0576	576	15	__buf_split_22163::observe	observe	__buf_split_22163::observe	observe	1	1	1	0.0	0.048000000000003595	0.048000000000003595	0.0	0	0.5899894158935527	0.7532467532467533	0.5
round10	typed_return_pred	subckt_0197	prefix_0704	704	15	__aig_not_36061::control0	control0	__aig_and_36039::control1	control1	0	0	0	0.033999999999989594	-0.027999999999994696	0.005999999999994898	0.033999999999989594	1	-0.18156825980064073	0.34615384615384615	0.5833333333333334
round10	typed_return_pred	subckt_0197	prefix_0767	767	15	__aig_not_36086::control0	control0	__aig_and_36039::control1	control1	0	0	0	0.032999999999994145	-0.058000000000002494	0.006999999999990347	0.06499999999999284	1	-0.44757179627464555	0.18421052631578946	0.29411764705882354
round10	typed_return_pred	subckt_0230	prefix_0320	320	15	__aig_and_46051::observe	observe	__aig_and_25933::observe	observe	0	1	0	0.0	0.0009999999999843467	0.0009999999999843467	0.0	0	0.5474566082020361	0.7160493827160493	0.26666666666666666
round10	typed_return_pred	subckt_0230	prefix_0448	448	15	__aig_not_23178::observe	observe	__aig_not_33479::observe	observe	0	1	0	0.0	0.002999999999997449	0.002999999999997449	0.0	0	0.8416679826779603	0.9012345679012346	0.8666666666666667
round10	typed_return_pred	subckt_0230	prefix_0576	576	15	__buf_split_29770::observe	observe	__aig_and_21604::observe	observe	0	1	0	0.0	0.002999999999997449	0.002999999999997449	0.0	0	0.6960508876609139	0.8356164383561644	0.4
round10	typed_return_pred	subckt_0230	prefix_0704	704	15	new_n21684::observe	observe	__aig_not_20202::control0	control0	0	0	0	0.06699999999998374	0.002999999999997449	0.023999999999979593	0.020999999999982144	0	0.30348720965251275	0.6486486486486487	0.3333333333333333
round10	typed_return_pred	subckt_0230	prefix_0767	767	15	__aig_and_25947::observe	observe	__aig_and_25947::observe	observe	1	1	1	0.0	0.0030000000000085514	0.0030000000000085514	0.0	0	0.7010681840159741	0.864406779661017	0.25
round10	typed_return_pred	subckt_0266	prefix_0320	320	15	__aig_not_32854::observe	observe	new_n28906::control1	control1	0	0	0	0.0	0.01900000000001345	0.717000000000001	0.6979999999999875	0	0.4864228025670084	0.6781609195402298	0.75
round10	typed_return_pred	subckt_0266	prefix_0448	448	15	__aig_and_62919::observe	observe	new_n28906::control1	control1	0	0	0	0.18700000000000383	0.012000000000000899	0.5660000000000109	0.55400000000001	0	0.5921679481261027	0.735632183908046	0.5
round10	typed_return_pred	subckt_0266	prefix_0576	576	15	__aig_and_62919::observe	observe	__aig_and_62447::observe	observe	0	1	0	0.0	0.012000000000000899	0.012000000000000899	0.0	0	0.8247860988423226	0.9661016949152542	1.0
round10	typed_return_pred	subckt_0266	prefix_0704	704	15	__aig_and_33694::observe	observe	__aig_and_33694::observe	observe	1	1	1	0.0	0.012000000000000899	0.012000000000000899	0.0	0	0.36573009638442466	0.7368421052631579	0.2857142857142857
round10	typed_return_pred	subckt_0266	prefix_0767	767	15	new_n28906::control1	control1	__aig_and_63856::control1	control1	0	1	0	0.032999999999994145	-0.025999999999992696	0.0070000000000014495	0.032999999999994145	1	-0.1662409529020112	0.3684210526315789	0.4117647058823529
round10	typed_return_pred	subckt_0289	prefix_0320	320	15	__aig_and_57235::observe	observe	__aig_and_57235::observe	observe	1	1	1	0.0	0.06899999999998574	0.06899999999998574	0.0	0	0.7892898305804288	0.8505747126436781	0.5333333333333333
round10	typed_return_pred	subckt_0289	prefix_0448	448	15	__aig_not_4038::observe	observe	__aig_not_4590::control0	control0	0	0	0	0.08700000000000374	0.01100000000000545	0.048999999999999044	0.037999999999993594	0	0.5726150971207006	0.7228915662650602	0.6470588235294118
round10	typed_return_pred	subckt_0289	prefix_0576	576	15	__aig_and_6251::observe	observe	__aig_not_4590::control0	control0	0	0	0	0.07199999999999429	0.007999999999996898	0.03999999999998449	0.031999999999987594	0	0.6845141326168104	0.821917808219178	0.8181818181818182
round10	typed_return_pred	subckt_0289	prefix_0704	704	15	__buf_split_32131::control1	control1	new_n24628::control1	control1	0	1	0	0.031999999999998696	-0.026999999999999247	0.004999999999999449	0.031999999999998696	1	-0.39190902908051245	0.2765957446808511	0.42105263157894735
round10	typed_return_pred	subckt_0289	prefix_0767	767	15	__buf_split_32131::control1	control1	new_n24628::control1	control1	0	1	0	0.030999999999992145	-0.024999999999986144	0.0060000000000060005	0.030999999999992145	1	-0.0992790100629557	0.4307692307692308	0.5172413793103449
round10	typed_return_pred	subckt_0292	prefix_0320	320	15	__aig_not_21501::observe	observe	__aig_not_19273::observe	observe	0	1	0	0.0	0.013999999999991797	0.013999999999991797	0.0	0	0.8364277282215214	0.9125	0.8333333333333334
round10	typed_return_pred	subckt_0292	prefix_0448	448	15	new_n8885::observe	observe	new_n8885::observe	observe	1	1	1	0.0	0.00900000000000345	0.00900000000000345	0.0	0	0.7127880149869844	0.8513513513513513	0.75
round10	typed_return_pred	subckt_0292	prefix_0576	576	15	__aig_and_31512::observe	observe	__aig_and_31512::observe	observe	1	1	1	0.0	0.0070000000000014495	0.0070000000000014495	0.0	0	0.7731485926752277	0.88	0.6470588235294118
round10	typed_return_pred	subckt_0292	prefix_0704	704	15	new_n9350::control1	control1	new_n8868::control1	control1	0	1	0	0.031999999999998696	-0.027999999999994696	0.004000000000004	0.031999999999998696	1	-0.27688900037376646	0.3191489361702128	0.34782608695652173
round10	typed_return_pred	subckt_0292	prefix_0767	767	15	new_n9350::control1	control1	__aig_not_21519::control0	control0	0	0	0	0.06099999999999994	-0.02700000000001035	0.033999999999989594	0.06099999999999994	1	-0.24743582965269678	0.21428571428571427	0.16666666666666666
round10	typed_return_pred	subckt_0298	prefix_0320	320	15	__aig_and_33880::observe	observe	__aig_and_33880::observe	observe	1	1	1	0.0	0.014000000000002899	0.014000000000002899	0.0	0	0.6268303573962927	0.7808219178082192	0.375
round10	typed_return_pred	subckt_0298	prefix_0448	448	15	__aig_and_33880::observe	observe	__aig_and_33880::observe	observe	1	1	1	0.0	0.009999999999987796	0.009999999999987796	0.0	0	0.6042269994596245	0.7727272727272727	0.16666666666666666
round10	typed_return_pred	subckt_0298	prefix_0576	576	15	__aig_and_35453::observe	observe	__aig_and_35453::observe	observe	1	1	1	0.0	0.009999999999998899	0.009999999999998899	0.0	0	0.7835467939002064	0.9322033898305084	1.0
round10	typed_return_pred	subckt_0298	prefix_0704	704	15	new_n14061::control0	control0	__buf_split_20695::control1	control1	0	0	0	0.027999999999983594	-0.06199999999999539	0.0	0.06199999999999539	1	-0.0792841467686515	0.4473684210526316	0.42105263157894735
round10	typed_return_pred	subckt_0298	prefix_0767	767	15	__buf_split_18938::control1	control1	__aig_and_11::control1	control1	0	1	0	0.03300000000000525	-0.026000000000003798	0.0070000000000014495	0.03300000000000525	1	-0.1267731382092775	0.4074074074074074	0.38461538461538464
round10	typed_return_pred	subckt_0309	prefix_0320	320	15	2418::observe	observe	__aig_and_734::observe	observe	0	1	0	0.0440000000000107	0.012000000000000899	0.056000000000011596	0.0440000000000107	0	0.6724897953998584	0.8253968253968254	0.25
round10	typed_return_pred	subckt_0309	prefix_0448	448	15	__aig_and_1316::observe	observe	5278::observe	observe	0	1	0	0.0	0.014000000000002899	0.014000000000002899	0.0	0	0.8183170883849714	1.0	nan
round10	typed_return_pred	subckt_0309	prefix_0576	576	15	__aig_and_265::observe	observe	5278::observe	observe	0	1	0	0.0	0.013999999999991797	0.013999999999991797	0.0	0	0.8183170883849714	1.0	nan
round10	typed_return_pred	subckt_0309	prefix_0704	704	15	__buf_split_182::observe	observe	2420::observe	observe	0	1	0	0.0	0.010999999999994348	0.010999999999994348	0.0	0	0.8667996778807892	1.0	1.0
round10	typed_return_pred	subckt_0309	prefix_0767	767	15	__aig_not_295::observe	observe	2420::observe	observe	0	1	0	0.0	0.009999999999998899	0.009999999999998899	0.0	0	0.8660254037844387	1.0	1.0
round10	typed_return_pred	subckt_0347	prefix_0320	320	15	__buf_split_344::observe	observe	__aig_and_1260::observe	observe	0	1	0	0.0	0.017000000000000348	0.017000000000000348	0.0	0	0.6957155643796871	0.8709677419354839	0.625
round10	typed_return_pred	subckt_0347	prefix_0448	448	15	__buf_split_161::observe	observe	__buf_split_161::observe	observe	1	1	1	0.0	0.010999999999994348	0.010999999999994348	0.0	0	0.8183170883849714	1.0	nan
round10	typed_return_pred	subckt_0347	prefix_0576	576	15	5111::control0	control0	1384::control1	control1	0	0	0	0.043999999999999595	-0.031999999999998696	0.012000000000000899	0.043999999999999595	1	-0.24743582965269678	0.21428571428571427	0.42857142857142855
round10	typed_return_pred	subckt_0347	prefix_0704	704	15	1883::control0	control0	1384::control1	control1	0	0	0	0.041999999999997595	-0.025999999999992696	0.0160000000000049	0.041999999999997595	1	-0.451848057057532	0.23404255319148937	0.5263157894736842
round10	typed_return_pred	subckt_0347	prefix_0767	767	15	1986::control0	control0	1384::control1	control1	0	0	0	0.041999999999997595	-0.024000000000001798	0.017999999999995797	0.041999999999997595	1	0.18557687223952257	0.7142857142857143	0.7142857142857143
round10	typed_return_pred	subckt_0360	prefix_0320	320	15	GT_146_U7::observe	observe	__aig_and_1237::observe	observe	0	1	0	0.10699999999999044	0.03300000000000525	0.13999999999999568	0.10699999999999044	0	0.5305036065106266	0.6823529411764706	0.2631578947368421
round10	typed_return_pred	subckt_0360	prefix_0448	448	15	__aig_and_629::observe	observe	GT_134_U6::control1	control1	0	0	0	0.2569999999999961	0.020999999999993246	0.18199999999999328	0.16100000000000003	0	0.3611346714877573	0.6744186046511628	0.5263157894736842
round10	typed_return_pred	subckt_0360	prefix_0576	576	15	__buf_split_1022::observe	observe	__aig_and_629::observe	observe	0	1	0	0.0	0.01700000000001145	0.01700000000001145	0.0	0	0.6557892373388907	0.8028169014084507	0.5
round10	typed_return_pred	subckt_0360	prefix_0704	704	15	U917::control0	control0	__aig_and_899::control0	control0	0	1	0	0.031999999999987594	-0.023999999999990695	0.007999999999996898	0.031999999999987594	1	-0.12274859413914169	0.43548387096774194	0.16666666666666666
round10	typed_return_pred	subckt_0360	prefix_0767	767	15	__buf_split_664::control0	control0	U751::control0	control0	0	1	0	0.15199999999999658	-0.020999999999993246	0.13100000000000334	0.15199999999999658	1	-0.023073510088207093	0.4931506849315068	0.4117647058823529
