epoch,horizon,train_loss,train_jepa_loss,train_scoap_loss,train_delta_scoap_loss,train_hard_bce_loss,train_hard_rank_loss,train_hard_brier_loss,train_hard_soft_f1_loss,train_hard_count_loss,train_hard_reduction_loss,train_fc_loss,train_reward_loss,train_pattern_loss,train_return_loss,train_hard_weight,train_rollout_steps,train_oracle_loss,train_oracle_rank_loss,train_oracle_value_loss,train_oracle_candidate_loss,train_oracle_ndcg_loss,train_oracle_conservative_loss,train_oracle_context_loss,train_oracle_pairs,train_oracle_groups,train_oracle_weight,train_steps,train_oracle_steps,val_loss,val_jepa_loss,val_scoap_loss,val_delta_scoap_loss,val_hard_bce_loss,val_hard_rank_loss,val_hard_brier_loss,val_hard_soft_f1_loss,val_hard_count_loss,val_hard_reduction_loss,val_fc_loss,val_reward_loss,val_pattern_loss,val_return_loss,val_hard_weight,val_rollout_steps,val_steps
1,2,0.25052151187012595,0.2725069184352954,0.14386385352661213,0.009137540257846315,0.6266227514793475,0.18923945582685217,0.2642653248210748,0.8809062070647875,0.0952588712113599,0.02788832340245411,0.6354215569452767,0.6354215569452767,0.0,1.4883987333967141,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.09730502142338082,0.23212955123744905,0.17440733592957258,0.008263666426501004,1.1254173973575234,0.16940806014463305,0.3258682938758284,0.9818540932610631,0.0840992143494077,0.0014647356233012943,0.0016662709300968581,0.0016662709300968581,0.0,0.0006874257618914653,1.0,2.0,64.0
2,4,0.2778265683259815,0.30655319994936386,0.1432935833496352,0.00936822983630312,0.6477644044036667,0.1837188750305601,0.27581947485605873,0.8949473264813423,0.09106597326075037,0.02489573026297383,0.7266475560768967,0.7266475560768967,0.0,3.4893510506452623,1.0,4.0,0.2387457597255707,0.05972015034407377,0.2059739778190851,2.3693816991647085,0.0,0.0,0.04732488924637437,314.66,10.0,0.1899999999999993,300.0,300.0,0.10654011843143962,0.2566941062104888,0.17169451183872297,0.007938176157040289,1.1630851388908923,0.17758904438233003,0.3285280360141769,0.9821930930484086,0.08049306976317894,0.004860448227262282,0.0014010966352811932,0.0014010966352811932,0.0,0.00581170448810564,1.0,4.0,64.0
3,5,0.251100352652371,0.3058819995323817,0.13853966363767783,0.00898995835116754,0.6582030753691984,0.18734755180017473,0.26490320207675294,0.8876914673248922,0.09909938866396735,0.023064346759609687,0.61048198563052,0.61048198563052,0.0,3.812107380909149,1.0,5.0,0.46741243203481037,0.05729193430393934,0.1846257764349381,2.3321332359313964,0.0,0.0,0.044349747834106286,315.9,10.0,0.3799999999999986,300.0,300.0,0.10987440564204008,0.2637667788192629,0.17209911826066676,0.00793703825911507,1.1808942783623937,0.18267487282864744,0.33031816734001046,0.9823603857308626,0.07958212766097861,0.006187856495307643,0.002566559235295862,0.002566559235295862,0.0,0.017838638682772513,1.0,5.0,64.0
