benchmark_id	state_id	candidate_strategy	candidate_count	finite_count	ok_count	positive_count	zero_count	negative_count	oracle_best_action	oracle_best_delta_tc	oracle_worst_action	oracle_worst_delta_tc	mean_delta_tc	base_test_coverage	base_fault_coverage
subckt_0057	initial	cached_hard_cone	1	0	0	0	0	0					nan	nan	nan
subckt_0057	initial	cached_random	1	0	0	0	0	0					nan	nan	nan
subckt_0057	initial	cached_stride	1	0	0	0	0	0					nan	nan	nan
