benchmark_id	state_id	candidate_strategy	candidate_rank	node	type	action_key	status	oracle_delta_tc	oracle_delta_fault_coverage	oracle_delta_pattern_count	oracle_test_coverage	oracle_fault_coverage	oracle_hard_fault_count	oracle_undetected_fault_count	oracle_error	eval_dir	reward_pred	fc_pred	guarded_reward	return_pred	hard_reduction_total_pred	hybrid_pred	bounded_residual_hybrid_pred	derived_hard_reduction_total_pred	derived_hard_reduction_hybrid_pred	score_pred	pattern_pred	hard_reduction_sa0_pred	hard_reduction_sa1_pred	derived_hard_reduction_sa0_pred	derived_hard_reduction_sa1_pred	derived_hard_count_pre_total_pred	derived_hard_count_post_total_pred
subckt_0057	initial	cached_hard_cone	1	U468	control0	U468::control0	dry_run									autoresearch/oracle-negative-rich-260629/smoke-dryrun/evals/subckt_0057/initial/U468__control0	0.3216681480407715	0.003216681480407715	0.27504271268844604	0.27504271268844604	0.088813915848732	9.478102445602417	9.030569300055504	0.09314117580652237	9.314117580652237	0.3216681480407715	0.5707156658172607	-0.15809647738933563	0.10640502721071243	0.2485980987548828	0.04963722079992294	101.1501235961914	91.7288818359375
subckt_0057	initial	cached_random	1	__buf_split_431	control0	__buf_split_431::control0	dry_run									autoresearch/oracle-negative-rich-260629/smoke-dryrun/evals/subckt_0057/initial/__buf_split_431__control0	0.2972695231437683	0.0029726952314376833	0.26127585768699646	0.26127585768699646	0.07656292617321014	8.21483799815178	7.795928962528706	-0.014707216992974281	-1.4707216992974281	0.2972695231437683	0.49709999561309814	-0.13573847711086273	0.10611137002706528	0.06505802273750305	-0.0367375910282135	100.9496078491211	102.43429565429688
subckt_0057	initial	cached_stride	1	__buf_split_487	control0	__buf_split_487::control0	dry_run									autoresearch/oracle-negative-rich-260629/smoke-dryrun/evals/subckt_0057/initial/__buf_split_487__control0	0.3356407880783081	0.003356407880783081	0.2584933340549469	0.2584933340549469	0.07927820086479187	8.521954208612442	8.0763536170125	0.09852591902017593	9.852591902017593	0.3356407880783081	0.5581413507461548	-0.1605045646429062	0.10799314826726913	0.2586762607097626	0.05390143021941185	101.26777648925781	91.29027557373047
