epoch	train_loss	train_value_loss	train_rank_loss	train_groups	train_pairs
1	3.4074961294730506	3.0624298776189485	0.6901325484116873	12	2257
2	3.3052461395661035	2.959851707021395	0.6907889048258463	12	2257
3	3.2308994879325232	2.8843952218691506	0.6930085917313894	12	2257
