line_no,raw,site_type,src_node,dst_node,node,sa_value,status,original_node,net,tmax_site,fault_type,is_hard
25,__tpi_not_test_en->__tpi_cp_48___aig_not_21863 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_48___aig_not_21863,__tpi_cp_48___aig_not_21863,1,undetected,__tpi_cp_48___aig_not_21863,__tpi_cp_48___aig_not_21863,__tpi_cp_48___aig_not_21863,sa1,1
26,__tpi_not_test_en->__tpi_cp_88___aig_not_24144 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_88___aig_not_24144,__tpi_cp_88___aig_not_24144,1,undetected,__tpi_cp_88___aig_not_24144,__tpi_cp_88___aig_not_24144,__tpi_cp_88___aig_not_24144,sa1,1
27,test_en->__tpi_cp_30___aig_and_24135 /0 undetected,input_edge,test_en,__tpi_cp_30___aig_and_24135,__tpi_cp_30___aig_and_24135,0,undetected,__tpi_cp_30___aig_and_24135,__tpi_cp_30___aig_and_24135,__tpi_cp_30___aig_and_24135,sa0,1
28,__tpi_not_test_en->__tpi_cp_49___aig_not_21840 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_49___aig_not_21840,__tpi_cp_49___aig_not_21840,1,undetected,__tpi_cp_49___aig_not_21840,__tpi_cp_49___aig_not_21840,__tpi_cp_49___aig_not_21840,sa1,1
29,__tpi_not_test_en->__tpi_cp_114___aig_not_22971 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_114___aig_not_22971,__tpi_cp_114___aig_not_22971,1,undetected,__tpi_cp_114___aig_not_22971,__tpi_cp_114___aig_not_22971,__tpi_cp_114___aig_not_22971,sa1,1
30,__tpi_not_test_en->__tpi_cp_47___aig_not_12717 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_47___aig_not_12717,__tpi_cp_47___aig_not_12717,1,undetected,__tpi_cp_47___aig_not_12717,__tpi_cp_47___aig_not_12717,__tpi_cp_47___aig_not_12717,sa1,1
31,__tpi_not_test_en->__tpi_cp_77_new_n5584 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_77_new_n5584,__tpi_cp_77_new_n5584,1,undetected,__tpi_cp_77_new_n5584,__tpi_cp_77_new_n5584,__tpi_cp_77_new_n5584,sa1,1
32,__aig_not_12743 /1 undetected,output,,__aig_not_12743,__aig_not_12743,1,undetected,__aig_not_12743,__aig_not_12743,__aig_not_12743,sa1,1
33,__tpi_not_test_en->__tpi_cp_71_new_n5608 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_71_new_n5608,__tpi_cp_71_new_n5608,1,undetected,__tpi_cp_71_new_n5608,__tpi_cp_71_new_n5608,__tpi_cp_71_new_n5608,sa1,1
34,__tpi_not_test_en->__tpi_cp_14___aig_not_12745 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_14___aig_not_12745,__tpi_cp_14___aig_not_12745,1,undetected,__tpi_cp_14___aig_not_12745,__tpi_cp_14___aig_not_12745,__tpi_cp_14___aig_not_12745,sa1,1
35,test_en->__tpi_cp_119_new_n5582 /0 undetected,input_edge,test_en,__tpi_cp_119_new_n5582,__tpi_cp_119_new_n5582,0,undetected,__tpi_cp_119_new_n5582,__tpi_cp_119_new_n5582,__tpi_cp_119_new_n5582,sa0,1
