split	checkpoint_name	method	benchmark_id	state_id	candidate_strategy	candidate_rank	node	type	action_key	oracle_delta_tc	q_pred	q_calibrated
expanded	Q_v0_rank1p0	group_center	subckt_0251	initial	cached_stride	16	new_n512894_	control0	new_n512894_::control0	0.0013200000000000989	-0.4998355805873871	-0.15699564913908642
expanded	Q_v0_rank1p0	group_center	subckt_0251	initial	cached_stride	17	new_n512894_	control1	new_n512894_::control1	0.0013200000000000989	-0.4282209575176239	-0.08538102606932324
expanded	Q_v0_rank1p0	group_center	subckt_0251	initial	cached_stride	18	new_n512894_	observe	new_n512894_::observe	0.002610000000000001	0.21266476809978485	0.5555046995480855
expanded	Q_v0_rank1p0	group_zscore	subckt_0251	initial	cached_stride	1	__buf_split_1171	control0	__buf_split_1171::control0	0.08111000000000002	-0.3107159435749054	0.03391515750870102
expanded	Q_v0_rank1p0	group_zscore	subckt_0251	initial	cached_stride	2	__buf_split_1171	control1	__buf_split_1171::control1	0.0013200000000000989	-0.7664830684661865	-0.4472646352647009
expanded	Q_v0_rank1p0	group_zscore	subckt_0251	initial	cached_stride	3	__buf_split_1171	observe	__buf_split_1171::observe	0.002610000000000001	0.3447848856449127	0.7259654084828671
expanded	Q_v0_rank1p0	group_zscore	subckt_0251	initial	cached_stride	4	__buf_split_270123	control0	__buf_split_270123::control0	0.0013200000000000989	-1.033516526222229	-0.7291873472138523
expanded	Q_v0_rank1p0	group_zscore	subckt_0251	initial	cached_stride	5	__buf_split_270123	control1	__buf_split_270123::control1	0.027920000000000056	0.6956250667572021	1.0963677399025893
expanded	Q_v0_rank1p0	group_zscore	subckt_0251	initial	cached_stride	6	__buf_split_270123	observe	__buf_split_270123::observe	0.002610000000000001	0.45318421721458435	0.840408871060191
expanded	Q_v0_rank1p0	group_zscore	subckt_0251	initial	cached_stride	7	__buf_split_270174	control0	__buf_split_270174::control0	0.05450999999999995	-0.9843440055847168	-0.6772730646816314
expanded	Q_v0_rank1p0	group_zscore	subckt_0251	initial	cached_stride	8	__buf_split_270174	control1	__buf_split_270174::control1	0.0013200000000000989	-0.296598345041275	0.04881992524176377
expanded	Q_v0_rank1p0	group_zscore	subckt_0251	initial	cached_stride	9	__buf_split_270174	observe	__buf_split_270174::observe	0.002610000000000001	0.11381739377975464	0.48211962890940663
expanded	Q_v0_rank1p0	group_zscore	subckt_0251	initial	cached_stride	10	__buf_split_270208	control0	__buf_split_270208::control0	0.07046999999999992	-0.36826851963996887	-0.026846435664937
expanded	Q_v0_rank1p0	group_zscore	subckt_0251	initial	cached_stride	11	__buf_split_270208	control1	__buf_split_270208::control1	-0.004000000000000115	-3.5019454956054688	-3.3352510036195606
expanded	Q_v0_rank1p0	group_zscore	subckt_0251	initial	cached_stride	12	__buf_split_270208	observe	__buf_split_270208::observe	-0.007920000000000038	0.1574031561613083	0.528135646663275
expanded	Q_v0_rank1p0	group_zscore	subckt_0251	initial	cached_stride	13	__buf_split_270220	control0	__buf_split_270220::control0	0.022600000000000064	0.6110563278198242	1.0070836163785366
expanded	Q_v0_rank1p0	group_zscore	subckt_0251	initial	cached_stride	14	__buf_split_270220	control1	__buf_split_270220::control1	-0.004000000000000115	-1.0582629442214966	-0.7553135762340167
expanded	Q_v0_rank1p0	group_zscore	subckt_0251	initial	cached_stride	15	__buf_split_270220	observe	__buf_split_270220::observe	-0.007920000000000038	0.4885368049144745	0.8777326486966198
expanded	Q_v0_rank1p0	group_zscore	subckt_0251	initial	cached_stride	16	new_n512894_	control0	new_n512894_::control0	0.0013200000000000989	-0.4998355805873871	-0.16574941410504632
expanded	Q_v0_rank1p0	group_zscore	subckt_0251	initial	cached_stride	17	new_n512894_	control1	new_n512894_::control1	0.0013200000000000989	-0.4282209575176239	-0.09014170216997877
expanded	Q_v0_rank1p0	group_zscore	subckt_0251	initial	cached_stride	18	new_n512894_	observe	new_n512894_::observe	0.002610000000000001	0.21266476809978485	0.5864785361097731
expanded	Q_v0_rank1p0	group_rank_pct	subckt_0251	initial	cached_stride	1	__buf_split_1171	control0	__buf_split_1171::control0	0.08111000000000002	-0.3107159435749054	0.47058823529411764
expanded	Q_v0_rank1p0	group_rank_pct	subckt_0251	initial	cached_stride	2	__buf_split_1171	control1	__buf_split_1171::control1	0.0013200000000000989	-0.7664830684661865	0.23529411764705882
expanded	Q_v0_rank1p0	group_rank_pct	subckt_0251	initial	cached_stride	3	__buf_split_1171	observe	__buf_split_1171::observe	0.002610000000000001	0.3447848856449127	0.7647058823529411
expanded	Q_v0_rank1p0	group_rank_pct	subckt_0251	initial	cached_stride	4	__buf_split_270123	control0	__buf_split_270123::control0	0.0013200000000000989	-1.033516526222229	0.11764705882352941
expanded	Q_v0_rank1p0	group_rank_pct	subckt_0251	initial	cached_stride	5	__buf_split_270123	control1	__buf_split_270123::control1	0.027920000000000056	0.6956250667572021	1.0
expanded	Q_v0_rank1p0	group_rank_pct	subckt_0251	initial	cached_stride	6	__buf_split_270123	observe	__buf_split_270123::observe	0.002610000000000001	0.45318421721458435	0.8235294117647058
expanded	Q_v0_rank1p0	group_rank_pct	subckt_0251	initial	cached_stride	7	__buf_split_270174	control0	__buf_split_270174::control0	0.05450999999999995	-0.9843440055847168	0.17647058823529413
expanded	Q_v0_rank1p0	group_rank_pct	subckt_0251	initial	cached_stride	8	__buf_split_270174	control1	__buf_split_270174::control1	0.0013200000000000989	-0.296598345041275	0.5294117647058824
expanded	Q_v0_rank1p0	group_rank_pct	subckt_0251	initial	cached_stride	9	__buf_split_270174	observe	__buf_split_270174::observe	0.002610000000000001	0.11381739377975464	0.5882352941176471
expanded	Q_v0_rank1p0	group_rank_pct	subckt_0251	initial	cached_stride	10	__buf_split_270208	control0	__buf_split_270208::control0	0.07046999999999992	-0.36826851963996887	0.4117647058823529
expanded	Q_v0_rank1p0	group_rank_pct	subckt_0251	initial	cached_stride	11	__buf_split_270208	control1	__buf_split_270208::control1	-0.004000000000000115	-3.5019454956054688	0.0
expanded	Q_v0_rank1p0	group_rank_pct	subckt_0251	initial	cached_stride	12	__buf_split_270208	observe	__buf_split_270208::observe	-0.007920000000000038	0.1574031561613083	0.6470588235294118
expanded	Q_v0_rank1p0	group_rank_pct	subckt_0251	initial	cached_stride	13	__buf_split_270220	control0	__buf_split_270220::control0	0.022600000000000064	0.6110563278198242	0.9411764705882353
expanded	Q_v0_rank1p0	group_rank_pct	subckt_0251	initial	cached_stride	14	__buf_split_270220	control1	__buf_split_270220::control1	-0.004000000000000115	-1.0582629442214966	0.058823529411764705
expanded	Q_v0_rank1p0	group_rank_pct	subckt_0251	initial	cached_stride	15	__buf_split_270220	observe	__buf_split_270220::observe	-0.007920000000000038	0.4885368049144745	0.8823529411764706
expanded	Q_v0_rank1p0	group_rank_pct	subckt_0251	initial	cached_stride	16	new_n512894_	control0	new_n512894_::control0	0.0013200000000000989	-0.4998355805873871	0.29411764705882354
expanded	Q_v0_rank1p0	group_rank_pct	subckt_0251	initial	cached_stride	17	new_n512894_	control1	new_n512894_::control1	0.0013200000000000989	-0.4282209575176239	0.35294117647058826
expanded	Q_v0_rank1p0	group_rank_pct	subckt_0251	initial	cached_stride	18	new_n512894_	observe	new_n512894_::observe	0.002610000000000001	0.21266476809978485	0.7058823529411765
expanded	Q_v0_rank1p0	circuit_zscore	subckt_0251	initial	cached_stride	1	__buf_split_1171	control0	__buf_split_1171::control0	0.08111000000000002	-0.3107159435749054	-0.05694493077130819
expanded	Q_v0_rank1p0	circuit_zscore	subckt_0251	initial	cached_stride	2	__buf_split_1171	control1	__buf_split_1171::control1	0.0013200000000000989	-0.7664830684661865	-0.6290696230532521
expanded	Q_v0_rank1p0	circuit_zscore	subckt_0251	initial	cached_stride	3	__buf_split_1171	observe	__buf_split_1171::observe	0.002610000000000001	0.3447848856449127	0.7659055771441253
expanded	Q_v0_rank1p0	circuit_zscore	subckt_0251	initial	cached_stride	4	__buf_split_270123	control0	__buf_split_270123::control0	0.0013200000000000989	-1.033516526222229	-0.9642768517099978
expanded	Q_v0_rank1p0	circuit_zscore	subckt_0251	initial	cached_stride	5	__buf_split_270123	control1	__buf_split_270123::control1	0.027920000000000056	0.6956250667572021	1.206315426158336
expanded	Q_v0_rank1p0	circuit_zscore	subckt_0251	initial	cached_stride	6	__buf_split_270123	observe	__buf_split_270123::observe	0.002610000000000001	0.45318421721458435	0.9019793104847224
expanded	Q_v0_rank1p0	circuit_zscore	subckt_0251	initial	cached_stride	7	__buf_split_270174	control0	__buf_split_270174::control0	0.05450999999999995	-0.9843440055847168	-0.9025505627742282
expanded	Q_v0_rank1p0	circuit_zscore	subckt_0251	initial	cached_stride	8	__buf_split_270174	control1	__buf_split_270174::control1	0.0013200000000000989	-0.296598345041275	-0.039223102504866214
expanded	Q_v0_rank1p0	circuit_zscore	subckt_0251	initial	cached_stride	9	__buf_split_270174	observe	__buf_split_270174::observe	0.002610000000000001	0.11381739377975464	0.4759719729114655
expanded	Q_v0_rank1p0	circuit_zscore	subckt_0251	initial	cached_stride	10	__buf_split_270208	control0	__buf_split_270208::control0	0.07046999999999992	-0.36826851963996887	-0.1291907073378214
expanded	Q_v0_rank1p0	circuit_zscore	subckt_0251	initial	cached_stride	11	__buf_split_270208	control1	__buf_split_270208::control1	-0.004000000000000115	-3.5019454956054688	-4.06289693069244
expanded	Q_v0_rank1p0	circuit_zscore	subckt_0251	initial	cached_stride	12	__buf_split_270208	observe	__buf_split_270208::observe	-0.007920000000000038	0.1574031561613083	0.5306852015068115
expanded	Q_v0_rank1p0	circuit_zscore	subckt_0251	initial	cached_stride	13	__buf_split_270220	control0	__buf_split_270220::control0	0.022600000000000064	0.6110563278198242	1.1001562472733717
expanded	Q_v0_rank1p0	circuit_zscore	subckt_0251	initial	cached_stride	14	__buf_split_270220	control1	__buf_split_270220::control1	-0.004000000000000115	-1.0582629442214966	-0.9953410421916798
expanded	Q_v0_rank1p0	circuit_zscore	subckt_0251	initial	cached_stride	15	__buf_split_270220	observe	__buf_split_270220::observe	-0.007920000000000038	0.4885368049144745	0.9463574309206683
expanded	Q_v0_rank1p0	circuit_zscore	subckt_0251	initial	cached_stride	16	new_n512894_	control0	new_n512894_::control0	0.0013200000000000989	-0.4998355805873871	-0.29434690257006196
expanded	Q_v0_rank1p0	circuit_zscore	subckt_0251	initial	cached_stride	17	new_n512894_	control1	new_n512894_::control1	0.0013200000000000989	-0.4282209575176239	-0.2044490315982378
expanded	Q_v0_rank1p0	circuit_zscore	subckt_0251	initial	cached_stride	18	new_n512894_	observe	new_n512894_::observe	0.002610000000000001	0.21266476809978485	0.6000551296973253
expanded	Q_v0_rank1p0	global_zscore	subckt_0251	initial	cached_stride	1	__buf_split_1171	control0	__buf_split_1171::control0	0.08111000000000002	-0.3107159435749054	0.055960703622490546
expanded	Q_v0_rank1p0	global_zscore	subckt_0251	initial	cached_stride	2	__buf_split_1171	control1	__buf_split_1171::control1	0.0013200000000000989	-0.7664830684661865	-0.2952983694409193
expanded	Q_v0_rank1p0	global_zscore	subckt_0251	initial	cached_stride	3	__buf_split_1171	observe	__buf_split_1171::observe	0.002610000000000001	0.3447848856449127	0.5611542577187275
expanded	Q_v0_rank1p0	global_zscore	subckt_0251	initial	cached_stride	4	__buf_split_270123	control0	__buf_split_270123::control0	0.0013200000000000989	-1.033516526222229	-0.5011006744463083
expanded	Q_v0_rank1p0	global_zscore	subckt_0251	initial	cached_stride	5	__buf_split_270123	control1	__buf_split_270123::control1	0.027920000000000056	0.6956250667572021	0.8315462848757944
expanded	Q_v0_rank1p0	global_zscore	subckt_0251	initial	cached_stride	6	__buf_split_270123	observe	__buf_split_270123::observe	0.002610000000000001	0.45318421721458435	0.6446974679424549
expanded	Q_v0_rank1p0	global_zscore	subckt_0251	initial	cached_stride	7	__buf_split_270174	control0	__buf_split_270174::control0	0.05450999999999995	-0.9843440055847168	-0.4632034829289428
expanded	Q_v0_rank1p0	global_zscore	subckt_0251	initial	cached_stride	8	__buf_split_270174	control1	__buf_split_270174::control1	0.0013200000000000989	-0.296598345041275	0.06684111667551025
expanded	Q_v0_rank1p0	global_zscore	subckt_0251	initial	cached_stride	9	__buf_split_270174	observe	__buf_split_270174::observe	0.002610000000000001	0.11381739377975464	0.38314794118220963
expanded	Q_v0_rank1p0	global_zscore	subckt_0251	initial	cached_stride	10	__buf_split_270208	control0	__buf_split_270208::control0	0.07046999999999992	-0.36826851963996887	0.011605015340129496
expanded	Q_v0_rank1p0	global_zscore	subckt_0251	initial	cached_stride	11	__buf_split_270208	control1	__buf_split_270208::control1	-0.004000000000000115	-3.5019454956054688	-2.4035153602691466
expanded	Q_v0_rank1p0	global_zscore	subckt_0251	initial	cached_stride	12	__buf_split_270208	observe	__buf_split_270208::observe	-0.007920000000000038	0.1574031561613083	0.4167394260804646
expanded	Q_v0_rank1p0	global_zscore	subckt_0251	initial	cached_stride	13	__buf_split_270220	control0	__buf_split_270220::control0	0.022600000000000064	0.6110563278198242	0.7663692784026513
expanded	Q_v0_rank1p0	global_zscore	subckt_0251	initial	cached_stride	14	__buf_split_270220	control1	__buf_split_270220::control1	-0.004000000000000115	-1.0582629442214966	-0.5201727035009179
expanded	Q_v0_rank1p0	global_zscore	subckt_0251	initial	cached_stride	15	__buf_split_270220	observe	__buf_split_270220::observe	-0.007920000000000038	0.4885368049144745	0.6719436568570644
expanded	Q_v0_rank1p0	global_zscore	subckt_0251	initial	cached_stride	16	new_n512894_	control0	new_n512894_::control0	0.0013200000000000989	-0.4998355805873871	-0.08979353086938749
expanded	Q_v0_rank1p0	global_zscore	subckt_0251	initial	cached_stride	17	new_n512894_	control1	new_n512894_::control1	0.0013200000000000989	-0.4282209575176239	-0.03460024301811684
expanded	Q_v0_rank1p0	global_zscore	subckt_0251	initial	cached_stride	18	new_n512894_	observe	new_n512894_::observe	0.002610000000000001	0.21266476809978485	0.4593294715782163
expanded	Q_v0_rank1p0	platt	subckt_0251	initial	cached_stride	1	__buf_split_1171	control0	__buf_split_1171::control0	0.08111000000000002	-0.3107159435749054	0.4589464368483558
expanded	Q_v0_rank1p0	platt	subckt_0251	initial	cached_stride	2	__buf_split_1171	control1	__buf_split_1171::control1	0.0013200000000000989	-0.7664830684661865	0.33421292430155414
expanded	Q_v0_rank1p0	platt	subckt_0251	initial	cached_stride	3	__buf_split_1171	observe	__buf_split_1171::observe	0.002610000000000001	0.3447848856449127	0.6433476732834672
expanded	Q_v0_rank1p0	platt	subckt_0251	initial	cached_stride	4	__buf_split_270123	control0	__buf_split_270123::control0	0.0013200000000000989	-1.033516526222229	0.26961865751770875
expanded	Q_v0_rank1p0	platt	subckt_0251	initial	cached_stride	5	__buf_split_270123	control1	__buf_split_270123::control1	0.027920000000000056	0.6956250667572021	0.7298290537687412
expanded	Q_v0_rank1p0	platt	subckt_0251	initial	cached_stride	6	__buf_split_270123	observe	__buf_split_270123::observe	0.002610000000000001	0.45318421721458435	0.671437966891308
expanded	Q_v0_rank1p0	platt	subckt_0251	initial	cached_stride	7	__buf_split_270174	control0	__buf_split_270174::control0	0.05450999999999995	-0.9843440055847168	0.28090870643413274
expanded	Q_v0_rank1p0	platt	subckt_0251	initial	cached_stride	8	__buf_split_270174	control1	__buf_split_270174::control1	0.0013200000000000989	-0.296598345041275	0.46298413932049987
expanded	Q_v0_rank1p0	platt	subckt_0251	initial	cached_stride	9	__buf_split_270174	observe	__buf_split_270174::observe	0.002610000000000001	0.11381739377975464	0.5803159898780714
expanded	Q_v0_rank1p0	platt	subckt_0251	initial	cached_stride	10	__buf_split_270208	control0	__buf_split_270208::control0	0.07046999999999992	-0.36826851963996887	0.44254733233329235
expanded	Q_v0_rank1p0	platt	subckt_0251	initial	cached_stride	11	__buf_split_270208	control1	__buf_split_270208::control1	-0.004000000000000115	-3.5019454956054688	0.021086252232334998
expanded	Q_v0_rank1p0	platt	subckt_0251	initial	cached_stride	12	__buf_split_270208	observe	__buf_split_270208::observe	-0.007920000000000038	0.1574031561613083	0.5924830439745444
expanded	Q_v0_rank1p0	platt	subckt_0251	initial	cached_stride	13	__buf_split_270220	control0	__buf_split_270220::control0	0.022600000000000064	0.6110563278198242	0.71021188089789
expanded	Q_v0_rank1p0	platt	subckt_0251	initial	cached_stride	14	__buf_split_270220	control1	__buf_split_270220::control1	-0.004000000000000115	-1.0582629442214966	0.2640463750356268
expanded	Q_v0_rank1p0	platt	subckt_0251	initial	cached_stride	15	__buf_split_270220	observe	__buf_split_270220::observe	-0.007920000000000038	0.4885368049144745	0.6803516405263135
expanded	Q_v0_rank1p0	platt	subckt_0251	initial	cached_stride	16	new_n512894_	control0	new_n512894_::control0	0.0013200000000000989	-0.4998355805873871	0.4055796827616826
expanded	Q_v0_rank1p0	platt	subckt_0251	initial	cached_stride	17	new_n512894_	control1	new_n512894_::control1	0.0013200000000000989	-0.4282209575176239	0.42559710664475614
expanded	Q_v0_rank1p0	platt	subckt_0251	initial	cached_stride	18	new_n512894_	observe	new_n512894_::observe	0.002610000000000001	0.21266476809978485	0.6077461613036642
expanded	Q_v0_rank1p0	raw	subckt_0298	initial	cached_hard_cone	1	__buf_split_1	control0	__buf_split_1::control0	-0.0012300000000000644	-1.2664512395858765	-1.2664512395858765
expanded	Q_v0_rank1p0	raw	subckt_0298	initial	cached_hard_cone	2	__buf_split_1	control1	__buf_split_1::control1	0.0013299999999999423	1.9850808382034302	1.9850808382034302
expanded	Q_v0_rank1p0	raw	subckt_0298	initial	cached_hard_cone	3	__buf_split_1	observe	__buf_split_1::observe	0.00010999999999994348	-0.06344503164291382	-0.06344503164291382
expanded	Q_v0_rank1p0	raw	subckt_0298	initial	cached_hard_cone	4	__buf_split_2	control0	__buf_split_2::control0	0.0013299999999999423	0.8500295281410217	0.8500295281410217
expanded	Q_v0_rank1p0	raw	subckt_0298	initial	cached_hard_cone	5	__buf_split_2	control1	__buf_split_2::control1	4.999999999988347e-05	0.216949924826622	0.216949924826622
expanded	Q_v0_rank1p0	raw	subckt_0298	initial	cached_hard_cone	6	__buf_split_2	observe	__buf_split_2::observe	0.00010999999999994348	-0.014538127928972244	-0.014538127928972244
expanded	Q_v0_rank1p0	raw	subckt_0298	initial	cached_hard_cone	7	__aig_not_3	control0	__aig_not_3::control0	0.0013299999999999423	0.7341817617416382	0.7341817617416382
expanded	Q_v0_rank1p0	raw	subckt_0298	initial	cached_hard_cone	8	__aig_not_3	control1	__aig_not_3::control1	-0.0012300000000000644	-0.9666839241981506	-0.9666839241981506
expanded	Q_v0_rank1p0	raw	subckt_0298	initial	cached_hard_cone	9	__aig_not_3	observe	__aig_not_3::observe	0.00010999999999994348	0.02202940359711647	0.02202940359711647
expanded	Q_v0_rank1p0	raw	subckt_0298	initial	cached_hard_cone	10	__aig_and_5	control0	__aig_and_5::control0	0.00260999999999989	1.9228622913360596	1.9228622913360596
expanded	Q_v0_rank1p0	raw	subckt_0298	initial	cached_hard_cone	11	__aig_and_5	control1	__aig_and_5::control1	4.999999999988347e-05	-0.33365926146507263	-0.33365926146507263
expanded	Q_v0_rank1p0	raw	subckt_0298	initial	cached_hard_cone	12	__aig_and_5	observe	__aig_and_5::observe	0.0026599999999999957	0.529781699180603	0.529781699180603
expanded	Q_v0_rank1p0	raw	subckt_0298	initial	cached_hard_cone	13	__aig_and_10	control0	__aig_and_10::control0	4.999999999988347e-05	-0.324999064207077	-0.324999064207077
expanded	Q_v0_rank1p0	raw	subckt_0298	initial	cached_hard_cone	14	__aig_and_10	control1	__aig_and_10::control1	4.999999999988347e-05	0.13303713500499725	0.13303713500499725
expanded	Q_v0_rank1p0	raw	subckt_0298	initial	cached_hard_cone	15	__aig_and_10	observe	__aig_and_10::observe	0.00010999999999994348	-0.04681416228413582	-0.04681416228413582
expanded	Q_v0_rank1p0	raw	subckt_0298	initial	cached_hard_cone	16	__aig_and_11	control0	__aig_and_11::control0	4.999999999988347e-05	-0.3854256570339203	-0.3854256570339203
expanded	Q_v0_rank1p0	raw	subckt_0298	initial	cached_hard_cone	17	__aig_and_11	control1	__aig_and_11::control1	4.999999999988347e-05	-0.023036960512399673	-0.023036960512399673
expanded	Q_v0_rank1p0	raw	subckt_0298	initial	cached_hard_cone	18	__aig_and_11	observe	__aig_and_11::observe	0.00010999999999994348	-0.01274772360920906	-0.01274772360920906
expanded	Q_v0_rank1p0	group_center	subckt_0298	initial	cached_hard_cone	1	__buf_split_1	control0	__buf_split_1::control0	-0.0012300000000000644	-1.2664512395858765	-1.430681874561641
expanded	Q_v0_rank1p0	group_center	subckt_0298	initial	cached_hard_cone	2	__buf_split_1	control1	__buf_split_1::control1	0.0013299999999999423	1.9850808382034302	1.8208502032276657
expanded	Q_v0_rank1p0	group_center	subckt_0298	initial	cached_hard_cone	3	__buf_split_1	observe	__buf_split_1::observe	0.00010999999999994348	-0.06344503164291382	-0.2276756666186783
expanded	Q_v0_rank1p0	group_center	subckt_0298	initial	cached_hard_cone	4	__buf_split_2	control0	__buf_split_2::control0	0.0013299999999999423	0.8500295281410217	0.6857988931652572
expanded	Q_v0_rank1p0	group_center	subckt_0298	initial	cached_hard_cone	5	__buf_split_2	control1	__buf_split_2::control1	4.999999999988347e-05	0.216949924826622	0.052719289850857526
expanded	Q_v0_rank1p0	group_center	subckt_0298	initial	cached_hard_cone	6	__buf_split_2	observe	__buf_split_2::observe	0.00010999999999994348	-0.014538127928972244	-0.17876876290473673
expanded	Q_v0_rank1p0	group_center	subckt_0298	initial	cached_hard_cone	7	__aig_not_3	control0	__aig_not_3::control0	0.0013299999999999423	0.7341817617416382	0.5699511267658737
expanded	Q_v0_rank1p0	group_center	subckt_0298	initial	cached_hard_cone	8	__aig_not_3	control1	__aig_not_3::control1	-0.0012300000000000644	-0.9666839241981506	-1.1309145591739151
expanded	Q_v0_rank1p0	group_center	subckt_0298	initial	cached_hard_cone	9	__aig_not_3	observe	__aig_not_3::observe	0.00010999999999994348	0.02202940359711647	-0.142201231378648
expanded	Q_v0_rank1p0	group_center	subckt_0298	initial	cached_hard_cone	10	__aig_and_5	control0	__aig_and_5::control0	0.00260999999999989	1.9228622913360596	1.758631656360295
expanded	Q_v0_rank1p0	group_center	subckt_0298	initial	cached_hard_cone	11	__aig_and_5	control1	__aig_and_5::control1	4.999999999988347e-05	-0.33365926146507263	-0.49788989644083714
expanded	Q_v0_rank1p0	group_center	subckt_0298	initial	cached_hard_cone	12	__aig_and_5	observe	__aig_and_5::observe	0.0026599999999999957	0.529781699180603	0.3655510642048385
expanded	Q_v0_rank1p0	group_center	subckt_0298	initial	cached_hard_cone	13	__aig_and_10	control0	__aig_and_10::control0	4.999999999988347e-05	-0.324999064207077	-0.48922969918284154
expanded	Q_v0_rank1p0	group_center	subckt_0298	initial	cached_hard_cone	14	__aig_and_10	control1	__aig_and_10::control1	4.999999999988347e-05	0.13303713500499725	-0.03119349997076723
expanded	Q_v0_rank1p0	group_center	subckt_0298	initial	cached_hard_cone	15	__aig_and_10	observe	__aig_and_10::observe	0.00010999999999994348	-0.04681416228413582	-0.2110447972599003
expanded	Q_v0_rank1p0	group_center	subckt_0298	initial	cached_hard_cone	16	__aig_and_11	control0	__aig_and_11::control0	4.999999999988347e-05	-0.3854256570339203	-0.5496562920096848
expanded	Q_v0_rank1p0	group_center	subckt_0298	initial	cached_hard_cone	17	__aig_and_11	control1	__aig_and_11::control1	4.999999999988347e-05	-0.023036960512399673	-0.18726759548816416
expanded	Q_v0_rank1p0	group_center	subckt_0298	initial	cached_hard_cone	18	__aig_and_11	observe	__aig_and_11::observe	0.00010999999999994348	-0.01274772360920906	-0.17697835858497354
expanded	Q_v0_rank1p0	group_zscore	subckt_0298	initial	cached_hard_cone	1	__buf_split_1	control0	__buf_split_1::control0	-0.0012300000000000644	-1.2664512395858765	-1.776749463512348
expanded	Q_v0_rank1p0	group_zscore	subckt_0298	initial	cached_hard_cone	2	__buf_split_1	control1	__buf_split_1::control1	0.0013299999999999423	1.9850808382034302	2.2612955956490075
expanded	Q_v0_rank1p0	group_zscore	subckt_0298	initial	cached_hard_cone	3	__buf_split_1	observe	__buf_split_1::observe	0.00010999999999994348	-0.06344503164291382	-0.2827481257099857
expanded	Q_v0_rank1p0	group_zscore	subckt_0298	initial	cached_hard_cone	4	__buf_split_2	control0	__buf_split_2::control0	0.0013299999999999423	0.8500295281410217	0.8516867636154805
expanded	Q_v0_rank1p0	group_zscore	subckt_0298	initial	cached_hard_cone	5	__buf_split_2	control1	__buf_split_2::control1	4.999999999988347e-05	0.216949924826622	0.06547155704196164
expanded	Q_v0_rank1p0	group_zscore	subckt_0298	initial	cached_hard_cone	6	__buf_split_2	observe	__buf_split_2::observe	0.00010999999999994348	-0.014538127928972244	-0.222011132755196
expanded	Q_v0_rank1p0	group_zscore	subckt_0298	initial	cached_hard_cone	7	__aig_not_3	control0	__aig_not_3::control0	0.0013299999999999423	0.7341817617416382	0.7078165850250966
expanded	Q_v0_rank1p0	group_zscore	subckt_0298	initial	cached_hard_cone	8	__aig_not_3	control1	__aig_not_3::control1	-0.0012300000000000644	-0.9666839241981506	-1.4044714426162839
expanded	Q_v0_rank1p0	group_zscore	subckt_0298	initial	cached_hard_cone	9	__aig_not_3	observe	__aig_not_3::observe	0.00010999999999994348	0.02202940359711647	-0.1765982822982374
expanded	Q_v0_rank1p0	group_zscore	subckt_0298	initial	cached_hard_cone	10	__aig_and_5	control0	__aig_and_5::control0	0.00260999999999989	1.9228622913360596	2.184027006640714
expanded	Q_v0_rank1p0	group_zscore	subckt_0298	initial	cached_hard_cone	11	__aig_and_5	control1	__aig_and_5::control1	4.999999999988347e-05	-0.33365926146507263	-0.6183244661993946
expanded	Q_v0_rank1p0	group_zscore	subckt_0298	initial	cached_hard_cone	12	__aig_and_5	observe	__aig_and_5::observe	0.0026599999999999957	0.529781699180603	0.4539741984299049
expanded	Q_v0_rank1p0	group_zscore	subckt_0298	initial	cached_hard_cone	13	__aig_and_10	control0	__aig_and_10::control0	4.999999999988347e-05	-0.324999064207077	-0.6075694541274277
expanded	Q_v0_rank1p0	group_zscore	subckt_0298	initial	cached_hard_cone	14	__aig_and_10	control1	__aig_and_10::control1	4.999999999988347e-05	0.13303713500499725	-0.03873889459535836
expanded	Q_v0_rank1p0	group_zscore	subckt_0298	initial	cached_hard_cone	15	__aig_and_10	observe	__aig_and_10::observe	0.00010999999999994348	-0.04681416228413582	-0.2620944159395963
expanded	Q_v0_rank1p0	group_zscore	subckt_0298	initial	cached_hard_cone	16	__aig_and_11	control0	__aig_and_11::control0	4.999999999988347e-05	-0.3854256570339203	-0.6826126333945647
expanded	Q_v0_rank1p0	group_zscore	subckt_0298	initial	cached_hard_cone	17	__aig_and_11	control1	__aig_and_11::control1	4.999999999988347e-05	-0.023036960512399673	-0.23256574765706764
expanded	Q_v0_rank1p0	group_zscore	subckt_0298	initial	cached_hard_cone	18	__aig_and_11	observe	__aig_and_11::observe	0.00010999999999994348	-0.01274772360920906	-0.2197876475967053
expanded	Q_v0_rank1p0	group_rank_pct	subckt_0298	initial	cached_hard_cone	1	__buf_split_1	control0	__buf_split_1::control0	-0.0012300000000000644	-1.2664512395858765	0.0
expanded	Q_v0_rank1p0	group_rank_pct	subckt_0298	initial	cached_hard_cone	2	__buf_split_1	control1	__buf_split_1::control1	0.0013299999999999423	1.9850808382034302	1.0
expanded	Q_v0_rank1p0	group_rank_pct	subckt_0298	initial	cached_hard_cone	3	__buf_split_1	observe	__buf_split_1::observe	0.00010999999999994348	-0.06344503164291382	0.29411764705882354
expanded	Q_v0_rank1p0	group_rank_pct	subckt_0298	initial	cached_hard_cone	4	__buf_split_2	control0	__buf_split_2::control0	0.0013299999999999423	0.8500295281410217	0.8823529411764706
