timestamp	variant_id	status	best_epoch	predictive_score	hard_macro_f1_tuned	hard_recall_at_top_10pct	hard_reduction_score	hard_count_top10_overlap	scoap_acc_at_005	hard_sa0_pr_auc	hard_sa1_pr_auc	lambda_hard	lambda_hard_count	lambda_hard_reduction	hard_pos_weight_max	hard_negative_sample_ratio	feature_mode	edge_weight_mode	edge_keep_ratio	lambda_fc	run_dir	config_path	checkpoint	metrics_csv	metrics_png	elapsed_sec	error
2026-06-25T12:05:35	lh0p7__lhc0p1__lhr0p5__pw20__ns5__fmtestability__ewfault_path__ek0p6__fc0p0	ok	1	0.3441549585897178	0.011673151750972763	0.5	0.8732506609521806	0.11057692307692307	0.0	0.0	0.040136783097948	0.7	0.1	0.5	20	5	testability	fault_path	0.6	0.0	autoresearch/predictive-smoke-run/runs/lh0p7__lhc0p1__lhr0p5__pw20__ns5__fmtestability__ewfault_path__ek0p6__fc0p0	autoresearch/predictive-smoke-run/configs/lh0p7__lhc0p1__lhr0p5__pw20__ns5__fmtestability__ewfault_path__ek0p6__fc0p0.json	autoresearch/predictive-smoke-run/runs/lh0p7__lhc0p1__lhr0p5__pw20__ns5__fmtestability__ewfault_path__ek0p6__fc0p0/epoch_001.pt	autoresearch/predictive-smoke-run/runs/lh0p7__lhc0p1__lhr0p5__pw20__ns5__fmtestability__ewfault_path__ek0p6__fc0p0/target_metrics.csv	autoresearch/predictive-smoke-run/runs/lh0p7__lhc0p1__lhr0p5__pw20__ns5__fmtestability__ewfault_path__ek0p6__fc0p0/target_metrics.png	18.438	
2026-06-25T12:05:53	lh0p7__lhc0p05__lhr0p5__pw20__ns5__fmtestability__ewfault_path__ek0p6__fc0p0	ok	1	0.3489555745687898	0.011673151750972763	0.5208333333333334	0.873215279309079	0.10096153846153846	0.0	0.0	0.03959923819597936	0.7	0.05	0.5	20	5	testability	fault_path	0.6	0.0	autoresearch/predictive-smoke-run/runs/lh0p7__lhc0p05__lhr0p5__pw20__ns5__fmtestability__ewfault_path__ek0p6__fc0p0	autoresearch/predictive-smoke-run/configs/lh0p7__lhc0p05__lhr0p5__pw20__ns5__fmtestability__ewfault_path__ek0p6__fc0p0.json	autoresearch/predictive-smoke-run/runs/lh0p7__lhc0p05__lhr0p5__pw20__ns5__fmtestability__ewfault_path__ek0p6__fc0p0/epoch_001.pt	autoresearch/predictive-smoke-run/runs/lh0p7__lhc0p05__lhr0p5__pw20__ns5__fmtestability__ewfault_path__ek0p6__fc0p0/target_metrics.csv	autoresearch/predictive-smoke-run/runs/lh0p7__lhc0p05__lhr0p5__pw20__ns5__fmtestability__ewfault_path__ek0p6__fc0p0/target_metrics.png	19.02	
2026-06-25T12:06:12	lh0p7__lhc0p0__lhr0p5__pw20__ns5__fmtestability__ewfault_path__ek0p6__fc0p0	ok	1	0.37034302246914347	0.011673151750972763	0.6041666666666666	0.8731813649646938	0.07692307692307691	0.0	0.0	0.04083972515659965	0.7	0.0	0.5	20	5	testability	fault_path	0.6	0.0	autoresearch/predictive-smoke-run/runs/lh0p7__lhc0p0__lhr0p5__pw20__ns5__fmtestability__ewfault_path__ek0p6__fc0p0	autoresearch/predictive-smoke-run/configs/lh0p7__lhc0p0__lhr0p5__pw20__ns5__fmtestability__ewfault_path__ek0p6__fc0p0.json	autoresearch/predictive-smoke-run/runs/lh0p7__lhc0p0__lhr0p5__pw20__ns5__fmtestability__ewfault_path__ek0p6__fc0p0/epoch_001.pt	autoresearch/predictive-smoke-run/runs/lh0p7__lhc0p0__lhr0p5__pw20__ns5__fmtestability__ewfault_path__ek0p6__fc0p0/target_metrics.csv	autoresearch/predictive-smoke-run/runs/lh0p7__lhc0p0__lhr0p5__pw20__ns5__fmtestability__ewfault_path__ek0p6__fc0p0/target_metrics.png	25.442	
