timestamp	variant_id	status	benchmark_id	logic_gates	budget_mode	budget	planner	beam_objective	score_field	beam_width	lookahead_depth	max_candidates	k_recall	k_model	k_plan	discount_gamma	candidate_strategy	candidate_diversity_penalty	candidate_diversity_depth	candidate_sample_seed	patterns	seed	candidate_prior_alpha	refresh_ratio_numerator	refresh_ratio_denominator	refresh_rounding	refresh_steps	prefix_state_mode	residual_prior_source	source_bench_sha256	plan_score_sum	plan_reward_sum	plan_fc_sum	plan_return_sum	plan_sequence_sum	plan_objective_sum	delta_test_coverage	delta_fault_coverage	delta_pattern_count	plan_csv	eval_dir	prior_setup_elapsed_sec	plan_elapsed_sec	eval_elapsed_sec	elapsed_sec	error
2026-07-22T17:40:00	residual_refresh__replay__ratio192of278__prioralpha0__typed_return_pred__c72	ok	iscas99__b15_1	27353	deeptpi_table2_fixed	278	greedy	cumulative	typed_return_pred	1	1	72				1.0	hard_fault_cluster	0.0	4	0	300000	2026	0.0	192	278	floor	192	replay	intermediate_atpg_last_nonbaseline_row	29a453bd9ec3934fea2a01dc42ab9ee2c54854ef6fcc2e7e3c264bd26f8eaa3c	1.2649606000632048	57.372962951660156	0.5737296295166016	7.403900379315019	65529.68170772545	259.5539053082466	0.13180999999999998	0.13180999999999998	0	autoresearch/loop-260720-0945/typed_winner_round21_horizon_return_five/b15_C/plans/iscas99__b15_1.csv	autoresearch/loop-260720-0945/typed_winner_round21_horizon_return_five/b15_C/evals/final	7.09	0.0	0.0	7.09	
